Link Id,0:15:00,2:00:00,2:15:00,2:30:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:30:00,28:45:00,29:00:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12848,-0.0,-0.0,-0.0,-0.0,-0.0,0.864020222,2.592060666,0.864020222,3.456080888,4.32010111,6.048141554,19.872465106,22.464525772,31.968748214,45.793071766,65.66553687199999,91.586143532,129.6030333,165.02786240199998,234.149480162,309.319239476,577.165508296,496.81162765,500.267708538,438.922272776,426.825989668,403.497443674,447.562474996,456.202677216,602.2220947339999,373.256735904,294.630895702,273.74136993,269.574309264,255.749985712,248.837823936,266.982248598,241.061641938,241.061641938,279.942551928,260.070086822,305.863158588,309.319239476,298.950996812,285.990693482,291.174814814,291.511814814,282.534612594,285.990693482,283.398632816,286.854713704,325.735623694,309.319239476,313.639340586,366.344574128,379.304877458,383.222938124,426.825989668,412.30960545,469.382960324,455.338656994,446.698454774,496.229587206,487.307405208,438.058252554,462.78581877,455.338656994,423.36990878,373.256735904,404.361463896,383.664938124,320.551502362,344.744068578,325.735623694,341.28798769,321.415522584,285.990693482,269.574309264,240.197621716,208.228873502,237.60556105,177.988165732,190.948469062,135.651174854,104.546446862,90.72212331,76.89779975799999,57.889354874,35.424829102,30.24070777,21.60050555,13.824323552,5.184121332,7.776181997999999,3.456080888,0.864020222,3.456080888,-0.0,-0.0,1.728040444,-0.0,0.864020222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.521238952644447,Feeder 2,8342,13404,12848,167,0:38:23,38.38,16:15:00,16:45:00,0.37139756188000006,0.26192445610555554,0.257046016045
12931,-0.0,-0.0,0.74202284,0.74202284,-0.0,2.22606852,0.74202284,2.96809136,5.19415988,7.420228399999999,12.61438828,20.03461668,31.90698212,51.9415988,85.3326266,134.30613404,307.19745576,624.78323128,901.5577506,2301.37825204,10861.35439104,32537.387327480003,10114.6597416,1486.50189156,1229.53184588,1239.1781428,1215.43341192,1141.2311279199998,1159.03967608,1084.09536924,897.1056135599999,850.3581746399999,729.40845172,694.5333782399999,664.85246464,615.1369343599999,606.23266028,599.55445472,614.3949115199999,546.87083308,526.8362164,546.12881024,545.3867874,526.09419356,548.35487876,529.06228492,521.64205652,533.5144219599999,471.92652624,515.7058738,515.7058738,517.93194232,555.77510716,602.52254608,634.4295281999999,724.95631468,736.0866572799999,872.6188598399999,872.6188598399999,859.26244872,889.68538516,828.09748944,859.26244872,789.51230176,727.92440604,609.9427744799999,528.32026208,460.0541608,442.24561264,407.37053916,396.24019656,355.42894036,324.26398108,354.68691752,320.55386688,323.52195824,275.29047364,253.77181128,240.41540016,253.02978844,227.05898904,189.95784704,174.3753674,181.7955958,122.4337686,112.04544884,101.65712908,57.87778152,46.74743892,34.87507348,23.00270804,13.35641112,5.93618272,7.420228399999999,2.22606852,5.19415988,2.96809136,0.74202284,1.48404568,-0.0,0.74202284,-0.0,-0.0,0.74202284,0.74202284,0.74202284,0.74202284,-0.0,-0.0,0.74202284,-0.0,26.80270384795557,Incident Link,12931,13640,12934,167,0:28:52,28.87,16:15:00,16:45:00,0.7282129704777778,0.4687110939333333,0.4215101966111111
12934,-0.0,-0.0,-0.0,0.021999888,0.021999888,0.043999776,0.065999664,0.087999552,0.153999216,0.2419987679999999,0.351998208,1.121994288,1.20999384,2.665990368,2.551987008,3.673981296,10.163959344,16.323916896,24.661874448,31.481839728,33.153831216,194.963834576,29.721848688,26.993862576,28.973852496,29.303850816,40.991856528,28.967864816,26.06986728,25.2998712,21.053892816,20.041897968,16.961913648,16.103918015999998,16.037918352,14.783924736,13.221932688,13.133933136,13.177932912,11.043943776,11.373942096,11.021943888,11.637940752,11.087943552,11.021943888,10.23495016,10.405947024,11.43994176,9.745950384,10.273947696,10.427946912,11.241942768,19.772943216,12.53993616,13.133933136,14.981923728,15.487921151999998,18.215907264,17.709909839999998,18.237907152,18.215907264,16.455916224,16.807914432,15.751919807999998,14.827924512,12.517936272,11.461941648,9.613951056,7.875959903999999,8.073958895999999,6.489966959999999,39.167967744,6.115968864,6.423967296,6.071969088,6.499972,5.453977376,4.927974912,4.707976032,4.751975808,4.113979056,4.091979168,3.651981408,2.793985776,2.595986784,2.265988464,2.221988688,6.161991152000001,1.0119948479999998,2.631994736,0.4399977599999999,1.35999776,0.2859985439999999,0.087999552,0.153999216,0.131999328,0.087999552,0.043999776,0.021999888,-0.0,0.021999888,-0.0,-0.0,0.021999888,-0.0,0.021999888,0.021999888,-0.0,-0.0,-0.0,-0.0,0.3420280305688888,Feeder 2,12931,13640,12934,167,0:28:52,28.87,16:15:00,16:45:00,0.015045478959999999,0.009239952959999999,0.0084944012
12954,-0.0,-0.0,-0.0,-0.0,0.190163854,0.380327708,0.380327708,0.760655416,0.760655416,1.711474686,6.275407182,6.275407182,8.177045721999999,15.21310832,18.826221546,28.904905808,37.652443092,51.154076726,81.390129512,110.485199174,135.206500194,160.87862048399998,160.30812892199998,151.940919346,148.51796997399998,155.744196426,142.62289049999998,145.095020602,128.931093012,127.029454472,103.258972722,88.996683672,90.137666796,82.340948782,82.340948782,72.642592228,78.651033162,81.390129512,80.249146388,77.77701628599999,79.86881868,75.685213892,85.5737343,87.47537283999999,79.488490972,93.750780022,88.806519818,95.652418562,106.49175824,117.711425626,131.403223114,171.337632454,218.498268246,258.052349878,296.541197994,273.265458198,251.586778842,205.567126174,166.203208396,132.354042384,106.872085948,93.18028846,90.708158358,90.708158358,86.90488127799999,87.095045132,86.470784928,73.97373920599999,128.611507848,73.593411498,61.80325255,67.698332024,72.642592228,65.60652963,67.127840462,69.029479002,62.75407182,68.104105572,54.386862244,53.24587912,53.816370682,57.619647762,51.34424058,51.534404434,40.695064756,41.83604788,32.708182888,32.518019034,29.47539737,25.291792582,19.0163854,12.170486656,6.845898743999999,5.895079474,2.85245781,2.472130102,1.711474686,1.711474686,-0.0,0.190163854,0.380327708,-0.0,0.190163854,0.190163854,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.141359355668888,Feeder 2,12956,13445,12954,167,1:10:44,70.73,14:15:00,15:30:00,0.3747494805233334,0.1269871958377778,0.08293256966111111
12956,-0.0,-0.0,0.324816026,-0.0,-0.0,1.299264104,1.299264104,0.974448078,3.897792312,5.846688468,8.120400649999999,15.266353222,21.762673742,34.755314782,43.200531458,55.868356472,84.12735073399999,108.163736658,181.89697456,244.586467578,346.253883716,404.071136344,396.27555172,361.520236938,356.647996548,366.067661302,346.253883716,339.757563196,320.268601636,324.816026,270.246933632,230.944194486,221.199713706,215.353025238,208.531888692,193.590351496,210.480784848,202.685200224,215.677841264,212.429681004,231.269010512,227.3712182,235.166802824,249.133891942,250.10834002,260.827268878,270.246933632,281.615494542,301.754088154,328.713818312,355.998364496,409.26819276,509.311528768,10175.151351294,13168.70068654,18003.982081452003,13667.283823086,506.71300056,455.392068452,404.071136344,353.399836288,302.403720206,294.608135582,309.549672778,298.505927894,293.95850353,281.290678516,255.305396436,241.013491292,241.663123344,218.926001524,222.174161784,234.192354746,218.276369472,213.404129082,206.25817651,202.685200224,203.984464328,185.14513482,198.13777586,194.564799574,165.98098928599998,169.55396557199998,159.484668766,143.24386746599998,126.67825014,105.56520845,85.101798812,80.229558422,59.441332758,44.824611588,28.258994262,17.215249378,12.667825014,7.470768597999999,2.923344234,1.299264104,1.948896156,0.974448078,0.974448078,0.649632052,-0.0,-0.0,0.324816026,-0.0,-0.0,-0.0,0.324816026,-0.0,-0.0,-0.0,20.341979304577237,Incident Link,12956,13445,12954,167,1:10:44,70.73,14:15:00,15:30:00,11.839558945919444,3.9372213399016665,0.23873977911
13073,-0.0,-0.0,-0.0,-0.0,-0.0,0.890590098,-0.0,2.671770294,0.890590098,9.796491078,1.781180196,23.155342548,19.592982156,29.389473234,48.091865292,59.669536566,66.79425735,108.651991956,143.385005778,203.945132442,414.12439557,962.727895938,916.417210842,759.673353594,761.45453379,766.798074378,657.255492324,668.8331635979999,598.476545856,594.023595366,311.7065343,258.27112842,230.662835382,211.069853226,225.319294794,195.039231462,230.662835382,222.6475245,247.584047244,204.83572254,234.225195774,211.960443324,222.6475245,225.319294794,251.146407636,218.19457401,209.28867303,219.975754206,231.55342548,244.021686852,248.474637342,301.019453124,297.457092732,291.222962046,334.861876848,365.14194018,395.422003512,392.750233218,450.638589588,494.27750439,514.761076644,520.104617232,542.369369682,580.664743896,546.822320172,531.682288506,469.340981646,337.533647142,279.645290772,268.958209596,237.787556166,230.662835382,202.163952246,169.21211862,181.680379992,149.619136464,164.75916813,147.837956268,132.697924602,101.527271172,97.074320682,89.949599898,69.466027644,74.809568232,54.325995978,39.185964312,30.280063332,23.155342548,15.140031666,10.687081176,11.577671274,8.90590098,2.671770294,0.890590098,0.890590098,0.890590098,0.890590098,-0.0,-0.0,-0.0,-0.0,1.781180196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.34397013142,Incident Link,13073,13076,13567,167,1:14:18,74.3,14:15:00,15:30:00,0.51060498952,0.218936732425,0.26247669277166663
13076,-0.0,-0.0,-0.0,-0.0,-0.0,0.110902094,-0.0,0.332706282,0.110902094,1.1090209400000002,0.221804188,2.8834544440000003,2.439846068,3.548867008,6.210517264,7.319538204,8.317657050000001,13.197349186,17.522530852000003,24.287558586000003,42.808208284,90.38520661,84.28559144,70.53373178400001,69.535612938,71.642752724,61.994270546,63.43599776800001,56.22736165800001,53.898417684,31.385292602000003,29.610859098,27.503719312,24.398460680000003,26.61650256,23.511243928000003,26.838306748,25.729285808,28.058229782,23.511243928000003,26.505600466,23.178537646,23.178537646,24.176656492000003,25.50748162,22.73492927,21.958614612,22.402222988,24.176656492000003,24.509362774000003,24.731166962000003,29.38905491,27.060110936,25.50748162,29.278152816,30.941684226000003,33.270628200000004,34.268747046,38.372124524,41.588285250000006,43.140914566,44.471739694,47.355194138,50.016844394,48.24241089,47.13338995,43.362718754,33.492432388000005,29.38905491,29.278152816,28.058229782,27.17101303,23.622146022000003,19.851474826,21.736810424,17.855237134,20.627789484,17.411628758000003,16.080803630000002,12.531936622,11.755621964,11.312013588,8.650363332000001,9.42667799,6.432321452,4.99059423,3.770671196,2.8834544440000003,1.996237692,1.330825128,1.219923034,0.887216752,0.332706282,0.221804188,-0.0,0.110902094,0.110902094,-0.0,-0.0,-0.0,-0.0,0.221804188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6274285968049998,Feeder 1,13073,13076,13567,167,1:14:18,74.3,14:15:00,15:30:00,0.04636323651944444,0.018760937568333334,0.02221122493722222
13122,-0.0,-0.0,-0.0,0.216517354,-0.0,0.3247760309999999,0.541293385,0.6495520619999999,0.6495520619999999,0.6495520619999999,1.948656186,3.464277664,4.655123111,6.603779297,8.877211513999999,12.233230501,14.506662718,20.136113922,24.141684971,30.31242956,45.901679048,72.425054913,64.197395461,61.382669859,56.29451204,60.083565735,56.835805425,56.077994686,54.562373208,55.536701301,47.525559203,41.571331968,42.545660061,37.240984888,35.941880764,37.024467534,37.240984888,40.488745198,41.246555937,42.653918738,41.896107999,40.813521229,46.767748464,43.3034708,39.189641074,45.035609632,48.932922004,49.474215389,51.855906283,53.263269084,56.944064102,60.516600443,67.878190479,71.883761528,91.045547357,100.139276225,104.036588597,107.825642292,104.794399336,101.113604318,103.062260504,94.401566344,95.592411791,91.262064711,93.10246222,88.122563078,86.715200277,84.983061445,87.148234985,84.550026737,87.03997630799999,80.436197011,83.35918129,78.487540825,79.245351564,77.188436701,70.259881373,70.584657404,63.006550014,60.516600443,52.180682314,47.092524495,44.061281539,37.674019596,32.802379131,25.765565126,21.543476723,16.130542873,10.501091669,8.552435483,5.954227235,3.680795018,2.273432217,1.515621478,0.757810739,0.433034708,0.3247760309999999,-0.0,0.216517354,-0.0,-0.0,0.108258677,0.108258677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.108258677,1.2261798762986107,Feeder 1,13131,13122,13126,167,1:47:25,107.42,06:00:00,07:45:00,0.10410876104833332,0.0324776031,0.03073343552611111
13126,-0.0,-0.0,-0.0,0.975364896,-0.0,1.463047344,2.43841224,3.413777136,3.901459584,3.901459584,12.1920612,18.044250576,23.408757504,33.162406464,44.379102768,61.935670896,72.177002304,102.900996528,130.698896064,162.398255184,247.255001136,398.924242464,387.219863712,359.421964176,322.358098128,341.865396048,325.771875264,328.210287504,318.456638544,342.353078496,273.589853328,243.841224,245.791953792,212.629547328,212.14186488,218.969419152,211.166499984,224.33392608,235.062939936,243.353541552,237.989034624,232.624527696,265.78693416,243.353541552,221.89551384,247.742683584,265.299251712,259.447062336,282.947137392,281.880454944,299.437023072,315.042861408,343.328443392,364.298788656,462.810643152,502.800603888,518.406442224,523.770949152,537.913740144,512.0665704,532.061550768,499.8745092,501.337556544,494.99768472,495.485367168,499.386826752,475.978069248,442.815662784,449.155534608,425.746777104,425.746777104,406.239479184,407.702526528,388.195228608,393.072053088,379.416944544,343.81612584,343.328443392,306.752259792,296.510928384,256.520967648,225.309290976,213.117229776,181.905553104,155.570700912,125.334389136,102.900996528,76.566144336,49.743609696,40.965325632,27.797899536,19.019615472,10.241331408,7.31523672,3.413777136,2.43841224,1.463047344,-0.0,0.975364896,-0.0,-0.0,0.487682448,0.487682448,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.487682448,6.47184238564,Feeder 2,13131,13122,13126,167,1:47:25,107.42,06:00:00,07:45:00,0.58643814372,0.18545479758666664,0.17962970168
13131,-0.0,-0.0,-0.0,0.130923554,0.065461777,0.196385331,0.327308885,0.458232439,0.523694216,0.589155993,1.636544425,2.61847108,3.534935958,5.171480383,7.397180801,9.491957665,12.634122961,16.954600242999998,21.60238641,29.392337873,39.538913308,56.428051774,49.489103412,50.012797628,47.918020764,50.209182959,48.114406095,48.638100311,47.525250102,50.209182959,40.717225294,35.218436026,36.331286235,31.618038291,28.541334772,31.225267629,28.868643657,33.581891601,33.843738709,33.712815155,34.891127141,33.712815155,37.836907106,33.450968047,32.207194284,35.676668465,38.164215991,37.575059998,39.997145747,42.55015505,44.906779022,49.423641635,53.220424701,57.999134422,71.418798707,79.012364839,81.565374142,83.529227452,82.08906835799999,81.041679926,77.834052853,74.691887557,72.073416477,67.81840097199999,69.782254282,66.247318324,65.003544561,61.992302819,62.581458812,61.075837941,63.105153028,59.832064178,60.421220171,55.838895781,57.082669544,57.279054875,50.274644736,50.078259405,46.608785224,42.812002158,37.771445329,35.087512472,32.665426723,27.690331671,23.500777943,19.245762438,15.71082648,11.78311986,8.313645679,6.022483484,4.451400836,3.011241742,1.505620871,1.243773763,0.65461777,0.392770662,0.327308885,-0.0,0.130923554,-0.0,-0.0,0.065461777,0.065461777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.065461777,0.9546872822372224,Incident Link,13131,13122,13126,167,1:47:25,107.42,06:00:00,07:45:00,0.08648228094777778,0.027312108070555556,0.02671204178138889
