Link Id,0:15:00,2:15:00,2:30:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:00:00,29:15:00,29:45:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,12899,12900,12910,227,1:14:02,74.03,15:15:00,16:30:00,0.0,0.0,0.0
12900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12899,12900,12910,227,1:14:02,74.03,15:15:00,16:30:00,0.0,0.0,0.0
12904,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.150283484,1.150283484,1.725425226,3.450850452,3.450850452,9.777409614,13.228260066,14.37854355,29.907370584,37.959354972,62.115308136,167.36624692200002,380.743833204,553.286355804,511.301008638,433.081731726,450.335983986,458.963110116,438.258007404,450.335983986,412.951770756,377.292982752,258.81378390000003,243.860098608,190.947058344,190.371916602,167.36624692200002,191.522200086,178.29394002,179.444223504,166.79110518000002,181.16964873,195.54819228,205.900743636,193.247625312,208.201310604,228.906413316,224.880421122,277.218319644,266.865768288,251.912082996,292.747146678,260.539209126,293.32228842,301.374272808,383.044400172,423.879463854,461.263677084,546.959796642,576.867167226,559.037773224,607.924821294,655.66158588,572.26603329,548.685221868,438.833149146,368.09071488,296.773138872,240.984389898,191.522200086,174.843089568,135.15830937,128.83175020800002,109.852072722,125.956041498,116.178631884,93.748103946,106.40122227,103.52551356,92.02267872,90.297253494,95.473529172,100.074663108,74.76842646,82.245269106,86.2712613,79.369560396,69.01700904,75.918709944,60.38988291,41.410205424,32.207937552000004,20.12996097,24.731094906,12.077976582,4.601133936,2.300566968,2.300566968,1.150283484,0.575141742,1.150283484,-0.0,0.575141742,-0.0,0.575141742,-0.0,-0.0,-0.0,0.575141742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.271653350214997,Feeder 1,12907,12904,13618,227,0:39:22,39.37,16:15:00,16:45:00,0.506284494555,0.31137534865500005,0.22414551778500003
12907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.127045466,1.690568199,2.254090932,5.63522733,6.198750063,16.342159257,22.54090932,27.049091184,47.899432305,64.241591562,94.671819144,226.536138666,429.967845279,628.891370028,602.96932431,514.496255229,534.783073617,551.688755607,523.512618957,545.490005544,516.186823428,499.281141438,371.92500378,325.716139674,274.999093704,262.601593578,245.695911588,270.49091184,262.038070845,249.640570719,251.331138918,261.474548112,282.324889233,282.324889233,268.236820908,289.087162029,310.501025883,302.611707621,358.963980921,351.638185392,337.550117067,375.306140178,350.511139926,375.306140178,389.394208503,475.613186652,521.258528025,572.539096728,667.774438605,721.872620973,716.237393643,775.407280608,826.124326578,744.413530293,710.03864358,580.42841499,489.137732244,402.918754095,336.423071601,276.12613917,244.568866122,196.669433817,179.763751827,159.476933439,166.802728968,161.167501638,139.753637784,152.714660643,142.571251449,130.737274056,127.919660391,129.61022859,132.427842255,101.997614673,107.632842003,110.450455668,107.06931927,97.489432809,91.290682746,78.89318262,58.606364232,41.700682242,25.922045718,29.303182116,15.215113791,6.762272796,3.944659131,2.254090932,1.127045466,0.563522733,1.127045466,-0.0,0.563522733,-0.0,0.563522733,-0.0,-0.0,-0.0,0.563522733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.854627910574999,Incident Link,12907,12904,13618,227,0:39:22,39.37,16:15:00,16:45:00,0.6438247224525,0.4040144927425,0.297101707565
12910,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.046657361,0.186629444,0.373258888,0.746517776,1.119776664,1.353063469,1.912951801,3.545959436,5.178967071,7.605149843,11.524368167,21.695672865,34.573104501,48.243711274,61.167800271,58.041757084,53.236048901,53.65596515,55.009028619,53.65596515,53.096076818,52.536188486,50.529921963,42.271569066,34.059873530000004,30.607228816,26.314751604,24.075198276,23.608624666,22.488848002,20.016007869,20.902497728,18.989545927,19.269490093,18.476314956,20.06266523,18.802916483,20.342609396,19.502776898,19.456119537,20.016007869,18.289685512,18.569629678,19.829378425,20.109322591,19.829378425,20.622553562,21.649015504,24.168512998,28.041073961,28.974221181,34.246502974,38.212378659,41.665023373,39.425470045,42.598170593,41.758338095,38.165721298,33.12672631,29.347480069,23.188708417,22.86210689,18.989545927,17.403195653,20.855840367,18.336342873,15.676873296,16.236761628,15.116984964,13.903893578,13.763921495,11.850969694,12.877431636,10.637878308,10.637878308,9.611416366,8.351667619,7.1852335940000005,6.205429013,4.852365544,4.059190407,3.172700548,2.099581245,1.39972083,0.793175137,0.839832498,0.279944166,0.186629444,0.139972083,0.093314722,0.046657361,-0.0,0.093314722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.046657361,-0.0,-0.0,-0.0,-0.0,0.046657361,0.5274355453488888,Feeder 2,12899,12900,12910,227,1:14:02,74.03,15:15:00,16:30:00,0.048692140354722226,0.022525137060555554,0.02343236352444444
12930,-0.0,-0.0,-0.0,-0.0,0.927808342,-0.0,0.927808342,1.855616684,1.855616684,8.350275078,14.844933472,7.422466736,19.483975182,35.256716996,45.462608758,59.379733888,88.14179249,142.882484668,257.002910734,501.944313022,758.947223756,642.9711810059999,627.874439192,615.136930746,663.38296453,665.238581214,598.43638059,659.671731162,579.8802137499999,407.307862138,339.577853172,349.05312825,282.053735968,275.559077574,284.837160994,279.270310942,310.81579457,292.25962773,309.887986228,307.104561202,325.660728042,347.000319908,361.84525338,378.545803536,410.091287164,437.925537424,452.770470896,468.54321271,441.636770792,527.922946598,550.190346806,639.259947638,733.8963985219999,824.821616038,963.992867338,1066.051784958,1130.998368898,1170.67446921,1103.164118638,994.610542624,788.6370906999999,706.989956604,515.861438152,412.87471219,347.000319908,360.917445038,278.3425026,247.724827314,196.695368504,177.211393322,158.655226482,139.1712513,169.788926586,158.655226482,140.099059642,128.03755119599998,142.882484668,139.1712513,157.72741814,141.026867984,154.016184772,187.417285084,197.623176846,198.550985188,135.460017932,164.222076534,122.470701144,113.192617724,79.79151741199999,41.75137539,35.256716996,19.483975182,14.844933472,3.711233368,2.783425026,0.927808342,0.927808342,0.927808342,0.927808342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.540657325127771,Feeder 2,12932,13638,12930,227,1:11:56,71.93,17:45:00,19:00:00,0.5120986598761111,0.09329628327888888,0.085822271635
12932,-0.0,-0.0,-0.0,-0.0,0.825900615,-0.0,0.825900615,4.95540369,2.477701845,10.736707995,19.82161476,26.42881968,44.59863321,65.246148585,70.201552275,114.800185485,158.57291808,235.381675275,310.53863124000003,544.268505285,833.333720535,729.270243045,719.359435665,725.14073997,762.306267645,773.04297564,722.663038125,813.512105775,809.3826027,580.6081323450001,525.27279114,517.839685605,514.536083145,472.41515178,487.28136285,491.410865925,553.35341205,515.36198376,488.93316408,526.92459237,517.839685605,530.8701948300001,577.304529885,587.215337265,622.72906371,663.198193845,672.28310061,703.66732398,697.06011906,773.04297564,746.61415596,872.976950055,956.39291217,1072.01899827,1199.20769298,1314.83377908,1407.956511675,1381.731728895,1251.239431725,1174.43067453,986.951234925,865.54384452,683.019808605,613.644156945,531.054095445,564.090120045,498.84397146,470.76335055,446.812232715,446.812232715,398.909997045,400.561798275,379.088382285,386.52148782,401.38769889,367.525773675,430.294220415,412.124406885,398.909997045,369.177574905,379.9142829,375.784779825,321.275339235,323.75304108,259.33279311,262.63639557,237.033476505,182.524035915,133.79589963,78.460558425,71.02745289,34.68782583,17.343912915,14.86621107,9.084906765,2.477701845,3.30360246,-0.0,-0.0,1.65180123,0.825900615,0.825900615,-0.0,-0.0,-0.0,0.825900615,-0.0,0.825900615,-0.0,-0.0,-0.0,-0.0,12.405148893716657,Incident Link,12932,13638,12930,227,1:11:56,71.93,17:45:00,19:00:00,0.8681133131000001,0.2349228416,0.21656949460000002
12932,-0.0,-0.0,-0.0,-0.0,0.825900615,-0.0,0.825900615,4.95540369,2.477701845,10.736707995,19.82161476,26.42881968,44.59863321,65.246148585,70.201552275,114.800185485,158.57291808,235.381675275,310.53863124000003,544.268505285,833.333720535,729.270243045,719.359435665,725.14073997,762.306267645,773.04297564,722.663038125,813.512105775,809.3826027,580.6081323450001,525.27279114,517.839685605,514.536083145,472.41515178,487.28136285,491.410865925,553.35341205,515.36198376,488.93316408,526.92459237,517.839685605,530.8701948300001,577.304529885,587.215337265,622.72906371,663.198193845,672.28310061,703.66732398,697.06011906,773.04297564,746.61415596,872.976950055,956.39291217,1072.01899827,1199.20769298,1314.83377908,1407.956511675,1381.731728895,1251.239431725,1174.43067453,986.951234925,865.54384452,683.019808605,613.644156945,531.054095445,564.090120045,498.84397146,470.76335055,446.812232715,446.812232715,398.909997045,400.561798275,379.088382285,386.52148782,401.38769889,367.525773675,430.294220415,412.124406885,398.909997045,369.177574905,379.9142829,375.784779825,321.275339235,323.75304108,259.33279311,262.63639557,237.033476505,182.524035915,133.79589963,78.460558425,71.02745289,34.68782583,17.343912915,14.86621107,9.084906765,2.477701845,3.30360246,-0.0,-0.0,1.65180123,0.825900615,0.825900615,-0.0,-0.0,-0.0,0.825900615,-0.0,0.825900615,-0.0,-0.0,-0.0,-0.0,12.405148893716657,Feeder 2,12941,12936,12932,227,1:14:41,74.68,09:30:00,10:45:00,0.8357655390125,0.296865387725,0.282182710125
12934,-0.0,-0.0,-0.0,-0.0,-0.0,0.043999776,0.065999664,0.043999776,0.131999328,0.263998656,0.6599966399999999,0.901995408,1.0119948479999998,4.283988576,3.915980064,5.851970208,10.471946688,89.96489393600001,30.46984488,33.021831888,32.581834128,39.8998404,30.953842416,31.877837712,30.46984488,29.1498516,27.961857648,28.291855968,24.661874448,21.141892368,20.23989696,17.48991096,15.311922048,15.06992328,13.96992888,12.473936496,12.847934592,13.431934592,11.461941648,10.317947472,13.283944896,11.395941983999998,11.175943104,10.031948928,10.00994904,10.713945456,10.691945568,9.56995128,10.757945232,9.635950944,10.537946352,10.801945008,12.033938736,11.681940528,12.583935936,13.41993168,14.211927648,16.169917679999998,18.083907936,17.687909952,17.423911296,18.413906256,15.421921488,16.007922048,26.585929104,13.63993056,11.21994288,11.131943328,9.261952848,9.393952176,8.337957551999999,8.063962368,7.127963712,6.26996808,11.602968304,5.983969536,7.15497032,5.675971103999999,4.993974575999999,5.013975584,8.5999776,43.163977824,4.99497928,6.836982192,2.463987456,2.177988912,1.891990368,0.901995408,0.835995744,0.527997312,0.3299983199999999,0.1099994399999999,0.131999328,0.065999664,0.065999664,0.065999664,0.043999776,0.021999888,-0.0,-0.0,0.021999888,-0.0,-0.0,-0.0,-0.0,-0.0,0.021999888,-0.0,-0.0,-0.0,-0.0,-0.0,0.3214427437377777,Feeder 1,13640,12934,12937,227,1:27:40,87.67,18:15:00,19:45:00,0.019736011586666664,0.00372164772,0.004885260511111111
12936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.664962053,0.554987351,2.774936755,5.549873509999999,8.324810265,9.989772318,13.319696424,16.094633179,31.634279007,42.179038676,67.153469471,90.462938213,185.920762585,312.457878613,242.529472387,268.613877884,280.268612255,300.248156891,273.053776692,271.388814639,294.14329603,253.074232056,171.491091459,139.301825101,145.96167331299998,145.96167331299998,125.982128677,133.751951591,119.322280465,143.741723909,133.751951591,129.86704013399998,152.066534174,145.40668596199998,148.18162271699998,160.94633179,154.286483578,161.50131914099998,199.79544636,198.130484307,220.884965698,218.665016294,245.304409142,273.053776692,314.677828017,364.626689607,451.759703714,503.928514708,551.657426894,534.452819013,515.028261728,396.260968614,330.772461196,260.84405497,223.659902453,161.50131914099998,165.941217949,152.621521525,179.815901724,163.166281194,160.94633179,156.50643298199998,140.966787154,138.191850399,139.856812452,125.982128677,122.09721722,123.207191922,130.422027485,139.856812452,139.856812452,142.63174920699998,126.537116028,140.966787154,129.31205278299998,116.54734371,118.767293114,86.578026756,98.787748478,81.583140597,71.038380928,53.833773047,28.859342252,24.419443444,18.314582583,5.549873509999999,4.994886159,3.329924106,1.109974702,0.554987351,-0.0,-0.0,0.554987351,0.554987351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.078386214084723,Feeder 1,12941,12936,12932,227,1:14:41,74.68,09:30:00,10:45:00,0.22507820346111107,0.07708157652777778,0.0783148817522222
