Link Id,0:15:00,2:30:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,28:00:00,28:15:00,28:30:00,29:00:00,29:15:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12954,-0.0,0.190163854,-0.0,-0.0,-0.0,0.380327708,0.570491562,1.521310832,2.662293956,3.042621664,7.796718014,11.980322802,15.973763736,22.629498626,36.891787676,48.49178277,70.36062598,108.531678766,132.544206238,161.44911204599998,135.96715561,153.08190247,146.236003726,154.98354100999998,162.209767462,153.272066324,153.652394032,131.21305926,115.809787086,96.98356554,92.609796898,85.5737343,79.678654826,81.58029336599999,69.980298272,80.900982534,74.734394622,75.685213892,81.58029336599999,81.77045722,83.862259614,85.003242738,88.616355964,88.616355964,96.03274627,95.462254708,101.927825744,115.04913167,125.127815932,124.176996662,169.7310832,186.550740774,212.98351648,246.642518638,274.596605176,284.29496173,278.019554548,231.809738026,195.298278058,158.596654236,139.390104982,125.127815932,101.927825744,94.511435438,41757.60946725,210532.0351368,176967.3952385,151117.0411078,163778.0908941,154747.462282,157119.6097405,178377.0513795,158803.1864625,187110.5837073,151060.2692841,104135.5465455,3786.682601,49.062274332,40.504900902,51.154076726,43.167194858,48.872110478,40.314737048,37.272115384,30.806544348,28.144250392,24.150809458,23.199990188,17.685238421999998,12.931142072,9.698356554,3.613113226,2.472130102,1.331146978,1.331146978,0.380327708,0.570491562,-0.0,0.380327708,-0.0,0.190163854,-0.0,-0.0,-0.0,-0.0,0.190163854,-0.0,512.8599618017377,Feeder 2,12956,13445,12954,518,1:37:38,97.63,08:00:00,09:45:00,0.29464832711444444,0.045903441423888885,0.04210016434388889
12956,-0.0,-0.0,0.324816026,-0.0,-0.0,-0.0,2.273712182,1.6240801299999998,5.521872441999999,11.043744884,18.839329508,18.839329508,31.182338496,55.543540446,72.75878982399999,106.864472554,158.510220688,226.721586148,319.94378561,416.089329306,362.494685016,385.231806836,360.22097283399995,371.91434977,378.735486316,364.118765146,359.896156808,324.166393948,298.505927894,241.98793937,241.98793937,219.575633576,224.447873966,203.984464328,201.38593612,212.75449703,192.615903418,209.50633677,223.473425888,239.714227188,233.86753872,251.407604124,247.509811812,259.8528208,265.699509268,291.035159296,298.505927894,297.856295842,347.55314782,344.30498756,384.90699081,450.844644088,488.198487078,537.5964428999999,3162.906351294,7811.310959631999,5829.086959632,941.709546744,500.21668004,422.585649826,388.479967096,349.17722795,312.473017012,306.95114457,259.203188748,210.155968822,208.207072666,198.787407912,207.557440614,243.6120195,253.35650028,237.765331032,226.721586148,236.790882954,219.575633576,236.790882954,186.119582898,158.185404662,159.80948479199998,160.134300818,152.338716194,153.637980298,146.1672117,120.831561672,101.017784086,93.547015488,74.70768598,54.89390839399999,41.251635302,27.284546184,21.437857716,7.795584624,5.197056416,3.572976286,1.299264104,0.324816026,0.974448078,0.974448078,0.649632052,0.649632052,0.324816026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.055135501745552,Incident Link,12956,13445,12954,518,1:37:38,97.63,08:00:00,09:45:00,0.7170313773949998,0.12333986320611111,0.11260288901333333
12959,-0.0,-0.0,-0.0,-0.0,0.872747442,-0.0,0.872747442,0.872747442,9.600221862,2.618242326,22.691433492,34.90989768,55.855836288,123.057389322,333.389522844,680.74300476,1207.009712286,1403.377886736,1250.647084386,912.02107689,862.274472696,925.985035962,947.803722012,876.2384317679999,788.963687568,912.893824332,595.213755444,628.37815824,642.342117312,567.2858373,506.19351636,514.048243338,451.210427514,452.083174956,425.028004254,397.10008611,349.971724242,349.971724242,337.753260054,339.498754938,301.970614932,313.316331678,288.879403302,313.316331678,296.73413028,320.298311214,260.078737716,246.987526086,282.770171208,257.46049539,297.606877722,315.934574004,353.46271401,360.444693546,409.318550298,505.320768918,500.957031708,490.484062404,507.066263802,514.92099078,536.73967683,453.82866984,440.73745821,402.336570762,351.717219126,365.681178198,391.863601458,313.316331678,310.698089352,247.860273528,233.023567014,202.477406544,180.658720494,163.203771654,144.00332792999998,123.930136764,122.18464188,116.948157228,112.584420018,89.892986526,76.801774896,99.493208388,75.056280012,51.492099078,31.418907912,29.673413028,13.963959072,18.327696282,8.72747442,4.36373721,2.618242326,6.981979536,-0.0,1.745494884,0.872747442,-0.0,0.872747442,0.872747442,0.872747442,-0.0,0.872747442,0.872747442,0.872747442,-0.0,-0.0,-0.0,-0.0,8.549046054080003,Incident Link,12959,12977,13459,518,0:42:53,42.88,07:45:00,08:30:00,0.9794165737999999,0.33988664268999996,0.33600776517
12977,-0.0,-0.0,-0.0,0.948627722,0.948627722,-0.0,0.948627722,0.948627722,7.589021776,8.537649498,24.664320772,41.739619768,63.558057374,137.55101969,373.759322468,738.032367716,1323.33567219,1507.369450258,1349.897248406,955.268116054,904.042219066,965.703020996,980.881064548,908.785357676,820.56297953,960.011254664,673.52568262,699.138631114,715.265302388,641.272340072,574.868399532,537.871918374,495.183670884,483.80013822,442.060518452,398.42364324,371.862067024,342.454607642,342.454607642,346.24911853,331.071074978,321.584797758,291.228710654,345.300490808,313.04714826000003,332.0197027,274.153411658,263.718506716,279.84517799,295.971849264,325.379308646,342.454607642,382.296971966,408.858548182,432.574241232,561.587611424,531.23152432,543.563684706,550.20407876,538.820546096,561.587611424,460.08444517,461.033072892,407.90992046,368.067556136,349.095001696,340.557352198,266.564389882,290.280082932,216.287120616,212.492609728,196.365938454,175.49612857,176.444756292,139.448275134,149.883180076,144.191413744,117.629837528,110.989443474,101.503166254,123.32160386,150.831807798,105.297677142,55.020407876,52.17452471,33.20197027,18.97255444,12.332160386,10.434904942,8.537649498,2.845883166,1.897255444,0.948627722,1.897255444,0.948627722,-0.0,0.948627722,1.897255444,-0.0,-0.0,0.948627722,-0.0,0.948627722,-0.0,-0.0,-0.0,-0.0,9.064928406811667,Feeder 1,12959,12977,13459,518,0:42:53,42.88,07:45:00,08:30:00,1.0195112934494444,0.3812956427038889,0.3768160117944444
12981,-0.0,-0.0,-0.0,1.130173832,0.565086916,-0.0,1.130173832,1.6952607480000002,7.346129908000001,10.736651404000002,27.689258884,43.511692532000005,61.02938692800001,119.233339276,289.324500992,550.9597431000001,908.659760928,1055.5823590880002,1002.464188984,779.2548571640001,710.3142534120001,748.7401637,703.53321042,657.761170224,593.3412618000001,692.7965590160001,516.4894412240001,536.267483284,521.575223468,475.238096356,457.155315044,409.6880141,385.389276712,380.868581384,370.13192998000005,323.22971595200005,322.664629036,309.667629968,315.31849912800004,331.70601969200004,306.277108472,311.927977632,290.45467482400005,314.188325296,309.667629968,323.79480286800003,288.75941407600004,278.58784958800004,285.933979496,303.45167389200003,316.44867296,350.35388792000003,391.040145872,418.72940475600006,432.29149074,495.0161384160001,501.797181408,483.14931318,498.9717468280001,475.80318327200007,483.714400096,401.21171036,384.25910288000006,350.35388792000003,315.31849912800004,293.28010940400003,280.28311033600005,233.380896308,252.028764536,197.7804206,194.389899104,176.87220470800003,171.221335548,173.481683212,153.70364115200002,153.138554236,142.40190283200002,135.62085984,134.490686008,115.84281778,135.05577292400002,169.5260748,127.14455610000002,75.15655982800001,64.419908424,45.20695328000001,39.55608412,25.993998136,17.517694396000003,8.47630374,9.606477572,3.955608412,2.260347664,1.130173832,1.130173832,-0.0,1.130173832,1.6952607480000002,-0.0,-0.0,1.130173832,-0.0,0.565086916,-0.0,-0.0,-0.0,-0.0,7.631184863404448,Feeder 1,13461,12981,13451,518,0:22:33,22.55,07:45:00,08:15:00,0.5429543451233333,0.3359127778444445,0.29384519632000006
12987,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.010854032,0.502713508,4.5244215720000005,10.556983668,13.070551208,20.611253828,20.108540320000003,43.736075196,50.774064308,77.92059374,142.26792276400002,210.636959852,347.877747536,396.138244304,344.35875298,381.056839064,363.964579792,383.067693096,398.149098336,371.505282412,360.445585236,303.136245324,288.55755359200003,220.188516504,223.70751106,194.550127596,192.036560056,171.928019736,179.971435864,177.960581832,163.88460360800002,175.9497278,202.593543724,214.155954408,205.10711126400005,217.674948964,218.177662472,238.7889163,243.313337872,276.4924294,283.53041851200004,275.487002384,353.407596124,359.942871728,406.192514464,508.243356588,546.449583196,598.22907452,658.051981972,643.976003748,613.31047976,546.449583196,495.17280538000006,387.08940116,366.9808608400001,313.693228992,2626.234683228,23378.47272242,81716.139042,54063.97225399999,4821.8925391,3864.952257232,5624.79110665,242.43006226800003,1109.34032154,238.286202792,328.712786664,241.805197348,222.702084044,243.313337872,208.62610582,173.43616026,189.020279008,169.414452196,177.457868324,191.533846548,165.39274413200002,147.797771352,125.678377,123.16480946,88.477577408,66.358183056,45.746929228000006,43.736075196,28.151956448,8.546129636,8.043416128,4.021708064,1.005427016,0.502713508,0.502713508,1.508140524,0.502713508,1.005427016,-0.0,0.502713508,-0.0,-0.0,-0.0,-0.0,-0.0,54.4724569838061,Feeder 2,12989,13455,12987,518,0:56:31,56.52,11:30:00,12:30:00,0.28207813504444446,0.12693516077,0.1443904909088889
12989,-0.0,-0.0,-0.0,-0.0,-0.0,0.574972274,4.024805917999999,2.299889096,5.749722739999999,10.349500932,19.549057316,28.173641426,28.173641426,74.74639561999999,101.770092498,129.36876164999998,251.837856012,373.7319781,550.8234384919999,632.4695013999999,580.7219967399999,583.0218858359999,561.7479116979999,597.9711649599999,619.245139098,579.572052192,577.8471353699999,496.201072462,452.503179638,399.148785882,404.205508622,403.055564074,380.631645388,392.131090868,385.806395854,400.755674978,387.531312676,419.154787746,430.654233226,474.35212605,442.153678706,496.201072462,455.378041008,501.950795202,527.2495752579999,566.34768989,569.2225512599999,591.071497672,669.84269921,676.7423664979999,725.615009788,840.034492314,1212.48105429,975.967503498,2126.0312022400003,1513.55120224,984.927505362,894.0818860699999,831.409908204,689.9667287999999,643.96894688,606.5957490699999,589.3823017259999,507.125545668,468.027431036,492.75123881799993,471.47726468,463.427652844,477.22698742,517.4750465999999,530.1244366279999,510.00040703799993,498.500961558,516.3251020519999,493.901183366,468.60240331,402.4805918,374.306950374,415.129981828,392.706063142,375.456894922,347.85822577,316.23475069999995,285.186247904,239.188465984,214.464658202,155.817486254,109.819704334,68.42170060599999,63.82192241399999,43.69789282399999,11.49944548,10.924473205999998,5.174750466,2.299889096,1.724916822,1.149944548,1.149944548,1.724916822,1.724916822,-0.0,0.574972274,-0.0,0.574972274,-0.0,-0.0,-0.0,11.146709921205554,Incident Link,12989,13455,12987,518,0:56:31,56.52,11:30:00,12:30:00,0.6284766383861111,0.265924676725,0.30377701809666663
13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13187,13190,13125,518,0:51:14,51.23,07:15:00,08:00:00,0.0,0.0,0.0
13187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,13187,13190,13125,518,0:51:14,51.23,07:15:00,08:00:00,0.0,0.0,0.0
13190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13187,13190,13125,518,0:51:14,51.23,07:15:00,08:00:00,0.0,0.0,0.0
