Link Id,0:15:00,1:45:00,2:00:00,2:15:00,2:30:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12932,-0.0,-0.0,0.825900615,-0.0,0.825900615,0.825900615,1.65180123,-0.0,3.30360246,10.736707995,14.86621107,15.692111685,21.47341599,43.772732595,69.37565166,61.942546125,95.80447134,125.53689348,191.60894268,231.2521722,349.355960145,587.215337265,813.512105775,780.476081175,744.96235473,755.699062725,741.65875227,740.832851655,747.440056575,792.038689785,816.815708235,596.30024403,541.79080344,512.0583813,467.45974809,496.366269615,483.97776039,517.01378499,497.19217023,505.45117638,534.357697905,521.143288065,545.920306515,553.35341205,548.39800836,571.52322558,601.25564772,621.0772624800001,652.46148585,665.67589569,747.440056575,787.90918671,972.085023855,1029.898066905,1190.94868683,1371.414679695,1309.052474775,1346.21800245,1325.570487075,1268.58334464,1105.880923485,1028.246265675,946.48210479,900.2316703500001,824.24881377,692.930615985,645.028380315,487.28136285,483.97776039,438.553226565,412.124406885,434.42372349,395.606394585,363.3962706,357.614966295,377.436581055,358.44086691,344.400556455,369.177574905,358.44086691,335.31564969,317.971736775,318.79763739,332.837947845,316.319935545,311.364531855,275.85080541,237.85937712,208.952855595,170.961427305,143.70670701,92.50086888,55.335341205,37.99142829,34.68782583,8.25900615,5.781304305,7.433105535,2.477701845,-0.0,-0.0,1.65180123,-0.0,-0.0,0.825900615,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.522834646825002,Feeder 2,12941,12936,12932,879,1:17:20,77.33,16:45:00,18:00:00,1.3992132919125,0.2697942009,0.23629934262500002
12936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.109974702,-0.0,1.109974702,2.219949404,3.329924106,3.329924106,3.329924106,10.544759669,16.094633179,14.429671126,22.754481391,34.409215761999995,46.618937484,56.053722451,109.332508147,209.230231327,305.798030401,298.583194838,275.273726096,286.928460467,266.39392848,252.519244705,263.618991725,274.163751394,266.39392848,170.936104108,146.516660664,139.301825101,130.977014836,129.31205278299998,129.86704013399998,140.966787154,126.537116028,142.63174920699998,137.081875697,138.74683775,149.291597419,167.05119265099998,150.401572121,153.73149622699998,159.28136973699998,177.040964969,193.690585499,207.565269274,250.854282652,272.498789341,382.386284839,446.209830204,521.133122589,560.53722451,547.217528086,527.23798345,475.069172456,404.030791528,286.373473116,241.419497685,208.120256625,233.09468742,233.649674771,199.79544636,172.60106616099998,149.291597419,136.526888346,134.86192629299998,133.751951591,140.41179980299998,128.757065432,120.432255167,103.227647286,123.762179273,119.322280465,107.112558743,128.202078081,129.31205278299998,117.102331061,107.112558743,113.772406955,112.107444902,111.552457551,110.9974702,83.24810264999999,76.58825443799999,75.47827973599999,62.158583312,51.058836292,37.739139868,15.539645828,14.984658476999998,13.319696424,2.774936755,1.109974702,2.219949404,1.109974702,-0.0,-0.0,1.109974702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.067440630217777,Feeder 1,12941,12936,12932,879,1:17:20,77.33,16:45:00,18:00:00,0.35796684139500007,0.0793940238236111,0.07461496607888889
12941,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.87697158,-0.0,1.87697158,3.75394316,5.63091474,5.63091474,5.63091474,17.83123001,27.21608791,23.46214475,38.47791739,57.24763319,79.77129215,93.848579,186.75867221,348.17822809,516.1671845,503.02838344,463.61198026,490.82806817,449.53469341,427.94952024,446.71923604,459.8580371,454.22712236,286.23816595,248.69873435,234.6214475,223.35961802,217.72870328,220.54416065,236.49841908,218.66718907,237.43690487,232.74447592,235.55993329,251.51419172,286.23816595,253.3911633,258.08359225,271.22239331,298.43848122,330.34699808,343.48579914,427.94952024,457.98106552,641.92428036,757.35803253,878.42269944,945.99367632,921.59304578,896.25392945,807.0977794,689.78705565,486.13563922,409.17980444,348.17822809,396.04100338,390.41008864,339.73185598,290.9305949,254.32964909,229.92901855,228.05204697,228.05204697,237.43690487,219.60567486,204.58990222,171.74289957,210.22081696,200.83595906,180.18927168,215.8517317,219.60567486,199.89747327,181.12775747,193.32807274,189.57412958,189.57412958,187.697158,141.71135429,126.69558165,130.44952481,102.29495111,86.34069268,65.6940053,27.21608791,25.33911633,22.52365896,4.69242895,1.87697158,3.75394316,0.93848579,0.93848579,-0.0,1.87697158,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.878579459705555,Incident Link,12941,12936,12932,879,1:17:20,77.33,16:45:00,18:00:00,0.6040198820638889,0.13451629656666667,0.12669558165
12954,-0.0,-0.0,-0.0,-0.0,-0.0,0.190163854,0.380327708,0.380327708,0.760655416,0.760655416,1.711474686,6.275407182,6.275407182,8.177045721999999,15.21310832,18.826221546,28.904905808,37.652443092,51.154076726,81.390129512,110.485199174,135.206500194,160.87862048399998,160.30812892199998,151.940919346,148.51796997399998,155.744196426,142.62289049999998,145.095020602,128.931093012,127.029454472,103.258972722,88.996683672,90.137666796,82.340948782,82.340948782,72.642592228,78.651033162,81.390129512,80.249146388,77.77701628599999,79.86881868,75.685213892,85.5737343,87.47537283999999,79.488490972,93.750780022,88.806519818,95.652418562,106.49175824,117.711425626,131.403223114,171.337632454,218.498268246,258.052349878,296.541197994,273.265458198,251.586778842,205.567126174,166.203208396,132.354042384,106.872085948,93.18028846,90.708158358,90.708158358,86.90488127799999,87.095045132,86.470784928,73.97373920599999,128.611507848,73.593411498,61.80325255,67.698332024,72.642592228,65.60652963,67.127840462,69.029479002,62.75407182,68.104105572,54.386862244,53.24587912,53.816370682,57.619647762,51.34424058,51.534404434,40.695064756,41.83604788,32.708182888,32.518019034,29.47539737,25.291792582,19.0163854,12.170486656,6.845898743999999,5.895079474,2.85245781,2.472130102,1.711474686,1.711474686,-0.0,0.190163854,0.380327708,-0.0,0.190163854,0.190163854,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.141359355668888,Feeder 2,12956,13445,12954,879,1:37:38,97.63,08:00:00,09:45:00,0.2727266606116666,0.045744971545555554,0.04202600705277777
12956,-0.0,-0.0,-0.0,0.324816026,-0.0,-0.0,1.299264104,1.299264104,0.974448078,3.897792312,5.846688468,8.120400649999999,15.266353222,21.762673742,34.755314782,43.200531458,55.868356472,84.12735073399999,108.163736658,181.89697456,244.586467578,346.253883716,404.071136344,396.27555172,361.520236938,356.647996548,366.067661302,346.253883716,339.757563196,320.268601636,324.816026,270.246933632,230.944194486,221.199713706,215.353025238,208.531888692,193.590351496,210.480784848,202.685200224,215.677841264,212.429681004,231.269010512,227.3712182,235.166802824,249.133891942,250.10834002,260.827268878,270.246933632,281.615494542,301.754088154,328.713818312,355.998364496,409.26819276,509.311528768,10175.151351294,13168.70068654,18003.982081452003,13667.283823086,506.71300056,455.392068452,404.071136344,353.399836288,302.403720206,294.608135582,309.549672778,298.505927894,293.95850353,281.290678516,255.305396436,241.013491292,241.663123344,218.926001524,222.174161784,234.192354746,218.276369472,213.404129082,206.25817651,202.685200224,203.984464328,185.14513482,198.13777586,194.564799574,165.98098928599998,169.55396557199998,159.484668766,143.24386746599998,126.67825014,105.56520845,85.101798812,80.229558422,59.441332758,44.824611588,28.258994262,17.215249378,12.667825014,7.470768597999999,2.923344234,1.299264104,1.948896156,0.974448078,0.974448078,0.649632052,-0.0,-0.0,0.324816026,-0.0,-0.0,-0.0,-0.0,0.324816026,-0.0,-0.0,20.341979304577237,Incident Link,12956,13445,12954,879,1:37:38,97.63,08:00:00,09:45:00,0.6720984937983333,0.117745809425,0.11224198231777778
12961,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.014667383,0.029334766,0.014667383,0.029334766,0.088004298,0.132006447,0.14667383,0.264012894,0.425354107,0.44002149,0.909377746,1.921427173,5.118916667000001,7.979056352000001,7.715043458,6.629657116000001,7.348358883,6.6443244990000006,6.497650669,6.1456334770000005,5.778948902000001,5.118916667000001,4.268208453000001,2.596126791,2.4641203440000004,2.317446514,2.112103152,1.745418577,1.628079513,2.038766237,1.642746896,2.0534336200000003,2.185440067,1.90675979,2.449452961,2.9774787490000003,2.7281332380000003,3.0508156640000004,2.772135387,3.842854346,4.136202006,4.238873687,5.500268625,7.011009074,9.504464184,12.115258358,14.139357212,15.122071873,13.816674786,12.129925741,12.936631806,11.660569485,11.411223974,11.088541548,9.695140163,9.988487823,8.873766715,9.137779609,7.304356734000001,7.231019819,7.553702245,7.128348138000001,6.6589918820000005,6.761663563000001,6.908337393,6.453648520000001,6.394978988,6.937672159000001,6.277639924000001,6.189635626,5.412264327,6.028294413,5.690944604,6.570987584,5.338927412,4.238873687,4.781566858000001,4.25354107,3.329495941,2.698798472,1.804088109,1.862757641,1.100053725,0.909377746,0.601362703,0.337349809,0.278680277,0.058669532,0.029334766,0.029334766,0.058669532,0.014667383,0.014667383,0.014667383,-0.0,0.014667383,-0.0,0.014667383,-0.0,-0.0,-0.0,0.014667383,-0.0,-0.0,0.1205495911677778,Feeder 2,13460,12978,12961,879,1:14:06,74.1,17:30:00,18:45:00,0.013119159238888888,0.003727959845833334,0.0037116627536111116
12964,-0.0,-0.0,-0.0,-0.0,-0.0,0.907270276,1.814540552,-0.0,3.629081104,9.07270276,21.774486624,28.125378556,43.548973248,63.50891932,115.223325052,218.652136516,422.787948616,844.668626956,2498.405576632,21252.41899144,13126.927902108,6557.060820156,7170.985928436001,2185.369306356,2276.963306568,1496.886495104,1217.556710392,1142.253277484,1045.175357952,980.759168356,962.613762836,944.468357316,881.866708272,844.668626956,826.523221436,796.5530320519999,807.47054564,783.881518464,814.728707848,782.066977912,727.630761352,748.4979777,720.372599144,769.365194048,697.690842244,731.259842456,778.437896808,782.066977912,753.03432908,723.094409972,745.776166872,773.901545428,792.046950948,839.2250053,832.8741133679999,922.693870692,976.222816976,996.182763048,1021.586330776,1014.328168568,1036.102655192,958.984681732,885.5635191,871.8867352359999,848.29770806,747.590707424,734.88892356,732.167112732,665.029112308,708.578085556,623.294679612,605.149274092,569.765733328,503.53500318,503.53500318,458.17148938,428.231570272,360.186299572,367.44446178,324.802758808,272.1810828,254.942947556,226.817569,200.506730996,207.764893204,146.977784712,139.719622504,113.4087845,95.26337898,77.11797346,68.952540976,34.476270488,27.21810828,18.14540552,19.052675796,9.07270276,6.350891932,3.629081104,3.629081104,0.907270276,1.814540552,0.907270276,-0.0,-0.0,-0.0,-0.0,-0.0,0.907270276,-0.0,-0.0,-0.0,-0.0,28.438493234206664,Feeder 1,13246,12964,14236,879,1:29:14,89.23,22:45:00,24:15:00,0.18775454322777776,0.012600976055555555,0.007812605154444445
12969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.976415932,-0.0,1.952831864,2.929247796,8.787743387999999,8.787743387999999,19.52831864,34.17455762,34.17455762,57.608539988,88.85384981199999,112.28783218,219.6935847,415.953187032,588.778806996,589.755222928,543.863674124,577.061815812,553.627833444,518.476859892,507.73628464,505.783452776,430.599426012,366.1559745,283.16062028,294.877611464,246.056814864,245.080398932,256.797390116,260.703053844,271.443629096,239.22190334,283.16062028,318.311593832,319.288009764,331.98141688,372.990886024,379.825797548,415.953187032,376.896549752,455.009824312,473.56172702,502.85420498,625.882612412,644.43451512,809.4488076279999,925.642303536,1064.29336588,1137.52456078,1018.401817076,871.939427276,749.887435776,674.703409012,609.283541568,572.179736152,511.641948368,453.056992448,492.113629728,437.434337536,441.340001264,456.962656176,403.259779916,407.165443644,446.222080924,458.91548804,513.594780232,494.066461592,489.184381932,503.830620912,527.26460328,480.396638544,512.6183642999999,477.467390748,451.104160584,484.302302272,391.542788732,382.755045344,411.071107372,371.03805416,319.288009764,247.033230796,195.2831864,163.061460644,140.603894208,104.476504724,69.325531172,49.797212532,23.433982368,18.551902708,7.811327456,4.88207966,-0.0,2.929247796,1.952831864,0.976415932,0.976415932,-0.0,1.952831864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.60250823792444,Feeder 1,12972,12969,13458,879,0:36:44,36.73,20:30:00,21:15:00,0.5549297213533333,0.2598351285711111,0.2150827316877778
12972,-0.0,-0.0,-0.0,0.334703756,-0.0,0.334703756,-0.0,0.669407512,0.334703756,1.6735187800000002,2.008222536,4.016445072,6.359371364,11.045223948,20.08222536,17.069891556,30.12333804,46.523822084,62.589602372,99.407015532,187.099399604,265.085374752,273.45296865200004,249.35429822,261.403633436,249.019594464,244.668445636,234.2926292,232.953814176,219.23096018,183.752362044,147.604356396,150.61669020000002,136.224428692,132.877391132,134.216206156,142.918503812,150.61669020000002,126.518019768,151.286097712,168.690693024,171.368323072,172.37243434,194.12817848,199.14873482,209.1898475,192.119955944,229.941480372,232.284406664,252.031928268,289.184045184,302.90689918000004,367.5047240880001,420.722621292,474.944629764,497.369781416,464.234109572,433.44136402,407.334471052,380.892874328,361.145352724,346.75309121600003,325.332050832,307.258048008,319.64208698000004,300.563972888,252.366632024,255.378965828,238.643778028,238.978481784,227.933257836,225.590331544,232.61911042000003,221.57388647200003,222.243293984,224.25151652,223.916812764,207.851032476,219.900367692,207.851032476,198.814031064,207.181624964,169.694804292,161.66191414800002,172.70713809600002,145.93083761600002,137.22853996,112.795165772,83.675939,74.30423383200001,64.263121152,45.519710816,29.119226772,25.437485456,11.379927704,8.367593900000001,3.3470375600000004,3.3470375600000004,0.334703756,1.004111268,0.669407512,0.334703756,0.334703756,-0.0,0.669407512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.737080853321114,Incident Link,12972,12969,13458,879,0:36:44,36.73,20:30:00,21:15:00,0.2387553459466667,0.11277657111888889,0.0920435329
12978,-0.0,-0.0,-0.0,-0.0,0.940396024,-0.0,1.880792048,-0.0,2.821188072,4.70198012,10.344356264,9.40396024,28.21188072,39.496633008,50.781385296,82.754850112,100.622374568,160.807720104,204.065937208,310.33068792,535.085337656,781.469095944,727.866522576,613.138207648,607.495831504,570.820386568,585.866722952,549.191278016,498.40989272,440.105339232,400.608706224,264.251282744,255.787718528,266.132074792,246.383758288,216.29108552,212.529501424,236.979798048,235.099006,258.6089066,265.191678768,259.549302624,283.999599248,331.019400448,327.257816352,364.873657312,322.555836232,425.059002848,423.1782108,471.138408024,501.231080792,644.17127644,809.680976664,943.217212072,1104.9653282,1126.594436752,1070.170675312,1004.342953632,1054.183942904,966.727112672,919.707311472,901.839787016,796.515432328,836.012065336,764.541967512,791.813452208,681.7871173999999,717.522166312,687.429493544,660.158008848,613.138207648,617.840187768,600.913059336,586.807118976,563.297218376,586.807118976,567.058802472,542.608505848,489.00593248,530.383357536,486.184744408,526.62177344,455.151675616,370.516033456,398.727914176,366.75444936,294.343955512,253.90692648,175.854056488,156.105739984,113.787918904,92.158810352,63.946929632,32.91386084,29.152276744,5.642376144,3.761584096,2.821188072,5.642376144,2.821188072,0.940396024,0.940396024,0.940396024,1.880792048,-0.0,0.940396024,-0.0,-0.0,-0.0,0.940396024,-0.0,-0.0,10.974160378962225,Feeder 1,13460,12978,12961,879,1:14:06,74.1,17:30:00,18:45:00,1.1953478349511113,0.3419384431711111,0.32992227175333333
