Link Id,0:15:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:00:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12934,-0.0,-0.0,0.021999888,0.021999888,0.021999888,0.021999888,0.1099994399999999,0.175999104,0.351998208,2.545995744,1.033994736,2.133989136,4.575983984,4.663976256,9.23995296,16.653915215999998,25.915868064,31.723838496,31.56983928,31.921837488,32.163836256,31.877837712,31.393840176,31.063841856,30.161846448,28.731853728,25.167871872,23.517880272,21.77988912,18.655905024,17.973908496,16.125917903999998,14.805924624,12.715935264,12.121938288,12.275937504,11.087943552,10.933944336,11.197942992,11.307942432,11.87994456,11.10994344,11.153943216,17.167948032,10.031948928,10.251947808,10.11994848,10.361947248,12.661945456,10.581946128,11.021943888,10.977944112,11.043943776,11.835939744,12.209937839999998,14.321927088,16.103918015999998,16.345916784,17.159912639999998,16.917913872,16.411916448,16.499916,13.727930112,12.0999384,9.877949712,14.135948928,9.041953968,9.767950272,14.222951728,16.439953967999998,7.545961584,7.743960575999999,7.391962368,34.33496472,7.171963487999999,7.699965504000001,6.313967856,5.763970656,4.83997536,4.993974575999999,3.915980064,3.233983536,2.424989136,2.303989248,1.6279917119999998,1.0999944,0.8139958559999999,0.681996528,1.471997424,0.263998656,0.1979989919999999,0.065999664,0.043999776,0.065999664,-0.0,-0.0,0.043999776,0.021999888,-0.0,-0.0,0.021999888,0.021999888,-0.0,0.021999888,-0.0,-0.0,-0.0,0.021999888,0.021999888,0.2959566323777778,Feeder 1,13640,12934,12937,141,0:32:06,32.1,18:00:00,18:30:00,0.009918282839999999,0.00643830636,0.006664139444444444
12937,-0.0,-0.0,0.895499425,0.895499425,1.79099885,1.79099885,9.850493675,14.3279908,30.44698045,54.625464925,79.699448825,139.6979103,217.606360275,313.42479875,547.150148675,942.0653951,1344.144636925,22482.17541643,31258.67692156,27298.43695804,19547.44092612,42984.873435810005,26762.92543809,5765.163977650001,4259.503982249999,2417.87403285,1405.038597825,1294.89216855,1198.17823065,1074.59931,1036.092834725,937.587897975,890.12642845,814.90447675,780.8754986,785.352995725,746.84652045,723.5635354,731.623030225,736.996026775,745.951021025,728.041032525,726.250033675,689.53455725,719.9815377,710.131044025,698.4895515000001,711.922042875,721.77253655,729.832031375,754.01051585,710.131044025,782.6664974500001,771.92050435,861.47044685,941.169895675,1009.227851975,988.6313652,1011.91435025,1037.883833575,996.690860025,1026.24234105,889.230929025,751.324017575,662.6695745000001,680.579563,622.3721003750001,626.8495975,585.65662395,593.716118775,520.285165925,519.3896665,479.9876918,453.12270905,478.19669295,458.4957056,428.944224575,359.99076885,308.947301625,307.15630277500003,272.2318252,197.905372925,157.60789880000002,124.474420075,105.66893215,82.3859471,44.77497125,45.670470675,23.28298505,17.014489075,8.95499425,3.5819977,1.79099885,2.686498275,-0.0,-0.0,1.79099885,0.895499425,0.895499425,-0.000501,0.895499425,0.895499425,-0.0,1.79099885,-0.0,-0.0,0.895499425,-0.0,0.895499425,63.48053533608336,Feeder 2,13640,12934,12937,141,0:32:06,32.1,18:00:00,18:30:00,0.6397845891944445,0.3619310176041666,0.3368072837361111
12942,-0.0,-0.0,-0.0,-0.0,-0.0,0.038059614,0.076119228,0.114178842,0.2664172979999999,0.418655754,0.685073052,1.370146104,2.245517226,3.311186418,4.985809434,8.958697782,16.099216721999998,24.890987556,29.458141236,29.458141236,31.20888348,31.77977769,29.153664324,30.25739313,28.35441243,27.326802852,21.808158822,19.98129735,18.496972404,17.202945528,15.908918652,14.424593706,14.805189846,15.490262898,16.93652823,15.680560968,17.88801858,19.714880052,17.849958966,19.372343526,18.687270474,18.420853176,21.846218436,20.285774262,22.607410716,24.129795276,27.707398992,27.97381629,29.343962394,31.132764252,33.644698776,36.232752528,41.256621576,45.29094066,46.090192554,48.33570978,43.844675328,39.163342806,29.952916218,28.430531658,27.707398992,19.41040314,21.427562682,21.808158822,20.590251174,20.780549244,20.856668472,23.482781838,20.247714648,19.105926228,20.970847314,19.41040314,21.465622296,20.856668472,20.514131946,21.808158822,25.157404854,23.330543382,19.105926228,15.946978266,17.088766686,16.403693634,15.185785986,8.905949676,7.99251894,6.317895924,5.51864403,4.643272908,2.626113366,1.408205718,0.875371122,0.418655754,0.152238456,0.152238456,0.076119228,0.038059614,-0.0,0.038059614,0.1902980699999999,0.076119228,0.038059614,-0.0,-0.0,-0.0,-0.0,0.038059614,-0.0,-0.0,-0.0,0.4701566063016667,Feeder 1,13244,12942,13242,141,0:58:28,58.47,19:30:00,20:30:00,0.028111253785000002,0.011491889005,0.01304598991
12961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12978,12961,12975,141,0:58:14,58.23,16:30:00,17:15:00,0.0,0.0,0.0
12975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.490128198,1.490128198,3.725320495,4.470384594,12.666089683,12.666089683,21.606858871,32.037756257,55.134743326000006,131.131281424,290.57499861,333.788716352,357.63076752,340.494293243,387.43333148,353.905447025,344.219613738,315.162113877,290.57499861,269.713203838,188.501217047,178.070319661,131.131281424,134.856601919,99.093525167,99.093525167,115.484935345,108.779358454,125.170768632,112.504678949,112.504678949,112.504678949,143.052307008,113.994807147,129.641153226,132.62140962200002,154.228268493,187.756152948,180.305511958,229.479742492,254.066857759,318.88743437200003,360.611023916,379.237626391,432.8822415190001,553.582625557,581.14999722,634.049548249,638.519932843,647.460702031,622.873586764,587.852753755,514.888138627,505.898523221,543.022190073,383.708010985,391.903716074,361.313613738,336.023908649,343.47454963900003,376.257369995,381.472818688,302.49602419400003,306.966408788,306.22134468900003,324.847947164,296.535511402,294.300319105,290.57499861,348.689998332,327.08313946100003,293.55525500600004,236.185319383,228.734678393,193.71666574,161.678909483,137.091794216,102.818845662,75.996538098,60.350192019000005,32.037756257,22.35192297,14.156217881,7.45064099,3.725320495,2.235192297,4.470384594,0.745064099,0.745064099,0.745064099,0.745064099,1.490128198,0.745064099,0.745064099,-0.0,0.745064099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.79966812771222,Feeder 2,12978,12961,12975,141,0:58:14,58.23,16:30:00,17:15:00,0.6591875503269444,0.2913668648038889,0.21544770196083335
12978,-0.0,-0.0,-0.0,-0.0,0.940396024,-0.0,2.821188072,3.761584096,9.40396024,11.284752288,26.331088672,49.840989272,91.218414328,108.14554276,165.509700224,221.933461664,378.979597672,633.826920176,694.952661736,680.846721376,634.7673162,709.99899812,635.707712224,617.840187768,560.476030304,504.992664888,502.171476816,397.787518152,369.575637432,297.165143584,276.476431056,250.145342384,232.277817928,252.026134432,246.383758288,285.880391296,276.476431056,256.728114552,292.463163464,316.913460088,312.211479968,306.569103824,346.065736832,363.933261288,428.820586944,420.357022728,475.840388144,528.502565488,607.495831504,657.336820776,666.740781016,757.959195344,922.528499544,920.647707496,1006.22374568,992.11780532,1066.409091216,990.237013272,899.958994968,853.879589792,855.76038184,782.409491968,730.687710648,747.61483908,677.08513728,684.608305472,680.846721376,694.012265712,727.866522576,623.482563912,661.098404872,603.734247408,640.409692344,550.13167404,575.522366688,588.687911024,630.06533608,588.687911024,518.158209224,473.019200072,441.045735256,400.608706224,388.383557912,261.430094672,237.920194072,150.46336384,101.562770592,71.47009782399999,48.900593248,36.675444936,20.688712528,7.523168192,3.761584096,3.761584096,-0.0,2.821188072,-0.0,0.940396024,2.821188072,-0.0,1.880792048,-0.0,0.940396024,0.940396024,-0.0,-0.0,-0.0,-0.0,-0.0,11.038420773935549,Incident Link,12978,12961,12975,141,0:58:14,58.23,16:30:00,17:15:00,1.0584679692355554,0.45504718716888887,0.4106395971466667
12980,-0.0,-0.0,-0.0,-0.0,0.36434892,-0.0,0.36434892,1.09304676,2.5504424400000003,2.91479136,6.92262948,12.38786328,25.868773320000003,30.9696582,46.272312840000005,66.67585236000001,112.58381628,192.37622976,201.84930168,204.0353952,196.7484168,213.50846712,198.5701614,182.90315784,166.87180536,150.84045288000002,135.90214716,106.02553572,101.28899976,82.34285592,61.9393164,60.481920720000005,44.81491716,47.00101068,52.830593400000005,67.76889912,61.21061856,55.74538476,62.30366532,71.77673724,71.04803940000001,77.97066888,80.52111132,89.99418324,98.73855732,110.03337384,119.87079468,142.82477664,155.94133776,176.34487728000002,182.53880892,202.57799952,270.34689864,265.97471160000003,296.9443698,300.95220792000003,314.06876904,299.49481224000004,271.80429432,261.23817564,250.67205696,222.2528412,190.55448516,214.9658628,174.52313268,182.53880892,190.19013624,188.36839164,199.66320816,171.2439924,180.3527154,170.87964348,172.70138808000002,139.90998528,159.22047804000002,148.65435936,167.96485212000002,155.94133776,144.28217232,127.522122,109.304676,100.56030192,88.53678756000001,55.016686920000005,53.55929124,40.0783812,28.78356468,16.3957014,10.20176976,7.65132732,4.007838120000001,1.45739568,0.72869784,0.72869784,-0.0,1.09304676,-0.0,0.36434892,1.09304676,-0.0,0.36434892,-0.0,0.36434892,0.36434892,-0.0,-0.0,-0.0,-0.0,-0.0,3.025108116333334,Feeder 2,12982,13449,12980,141,0:46:01,46.02,18:00:00,18:45:00,0.21182841376666664,0.10515514663333334,0.10302977793333333
12981,-0.0,-0.0,-0.0,0.565086916,-0.0,0.565086916,1.6952607480000002,2.8254345800000005,7.911216824,16.387520564000003,25.993998136,49.727648608,81.93760282000001,186.47868228,362.785800072,604.0779132040001,848.760547832,1007.549971228,953.866714208,930.133063736,956.692148788,982.121060008,977.60036468,834.0682880160001,725.006513228,660.0215178880001,570.172698244,500.66700757600006,484.8445739280001,457.72040196000006,414.77379634400006,397.821188864,386.5194505440001,392.7354066200001,380.30349446800005,376.912972972,361.090539324,339.0521496,317.01375987600005,278.022762672,285.36889258,281.978371084,292.149935572,288.75941407600004,308.537456136,301.756413144,285.36889258,280.28311033600005,295.540457068,307.97236922,318.143933708,349.223714088,370.13192998000005,388.21471129200006,426.64062158,453.199706632,464.501444952,464.501444952,461.92692345600005,440.76779448,427.20570849600006,331.14093277600006,343.57284492800005,282.54345800000004,287.629240244,290.45467482400005,270.11154584800005,242.422286964,177.437291624,196.650246768,170.65624863200003,152.008380404,142.966989748,130.535077596,159.354510312,128.839816848,116.97299161200002,103.975992544,108.496687872,127.70964301600002,125.449295352,132.23033834400002,82.50268973600001,64.419908424,57.073778516,27.124171968,29.949606548,18.647868228,14.1271729,7.346129908000001,3.955608412,2.8254345800000005,0.565086916,-0.0,1.6952607480000002,1.130173832,0.565086916,0.565086916,-0.0,-0.0,0.565086916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.694669870945564,Feeder 1,13461,12981,13451,141,0:28:18,28.3,17:30:00,18:00:00,0.3060887461666667,0.15838130506777778,0.15571283907555558
12982,-0.0,0.037691869,-0.0,-0.0,0.037691869,0.075383738,0.037691869,0.226151214,0.414610559,0.414610559,0.942296725,1.959977188,3.7691869,5.314553529,8.179135573,13.606764709000002,20.052074308,32.603466685,33.734222755000005,35.656508074,34.186525183,36.824956013000005,32.565774816,31.548094353000003,31.058100056,27.439680632,25.592779051,20.730527950000003,17.112108526,16.96134105,13.079078543,13.94599153,11.533711914,10.742182665,12.928311067,14.850596386,15.189823207000002,13.757532185,14.662137041,14.360602089,15.0767476,16.132119932000002,16.923649181000002,17.677486561000002,17.71517843,19.938998701000003,21.785900282,23.029731959000003,26.195848955,27.439680632,29.286582213000003,31.887321174000004,40.292607961,41.951050197,46.021772049000006,48.057132975,48.396359796000006,46.210231394,44.702556634,40.857985996,42.554120101,41.08413721,37.465717786000006,39.425694974,35.43035686,34.148833314,35.166513777000006,34.261908921,38.294938904000006,33.319612196,34.412676397000006,34.186525183,34.073449576,30.831948842000003,32.377315471,31.246559401000003,32.264239864000004,30.982716318,30.002727724000003,27.062761942,25.668162789000004,20.127458046,14.69982891,10.327572106000002,7.726833145,5.955315302000001,4.0330299830000005,2.676122699,1.469982891,1.206139808,0.414610559,0.150767476,0.037691869,0.188459345,0.075383738,0.075383738,0.075383738,0.037691869,0.113075607,0.075383738,0.075383738,-0.0,0.075383738,0.037691869,-0.0,-0.0,-0.0,-0.0,-0.0,0.5471184184622222,Incident Link,12982,13449,12980,141,0:46:01,46.02,18:00:00,18:45:00,0.04068627859277778,0.019285672971666667,0.019892930861111113
13135,-0.0,-0.0,-0.0,-0.0,0.712989387,0.712989387,1.425978774,0.712989387,6.416904483000001,8.555872644,24.241639158,24.954628545,49.90925709,71.29893870000001,95.540577858,133.32901536900002,176.108378589,285.908744187,360.059640435,327.97511802,327.26212863300003,350.077789017,357.920672274,367.902523692,334.392022503,352.929746565,325.123160472,278.77885031700004,248.833296063,193.220123877,203.914964682,206.76692223,200.350017747,218.887741809,211.044858552,223.878667518,216.035784261,235.28649771,226.730625066,219.600731196,236.712476484,243.842370354,267.37102012500003,252.398242998,268.084009512,271.648956447,276.639882156,298.742553153,317.993266602,353.642735952,380.023343271,385.727258367,458.452175841,545.4368810550001,618.8747879160001,632.421586269,622.439734851,596.772116919,536.881008411,532.603072089,424.941674652,377.171385723,336.530990664,337.956969438,282.343797252,275.926892769,236.712476484,265.232051964,258.815147481,280.204829091,342.947895147,346.512842082,375.745406949,401.413024881,372.180460014,375.745406949,339.38294821200003,313.71533028,331.540064955,305.159457636,233.147529549,216.748773648,183.951261846,164.700548397,141.171898626,91.262641536,78.42883257,39.214416285,29.232564867,14.972777127,12.120819579,5.703915096,2.138968161,2.851957548,1.425978774,-0.0,0.712989387,0.712989387,0.712989387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.323027547045002,Feeder 2,13490,13137,13135,141,2:51:26,171.43,18:00:00,20:45:00,1.0389839789450002,0.20775718526750003,0.18141618847
