Link Id,0:15:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:15:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12796,-0.0,-0.0,-0.0,-0.0,0.860867456,2.15216864,1.721734912,2.582602368,5.595638464,8.393457696,12.267361248,13.558662432,28.839059776000003,39.384686112,69.730263936,148.284419296,8554.823706624,13653.77866572,196.492996832,215.647297728,213.925562816,200.366900384,185.301719904,201.442984704,178.845213984,133.219238816,105.886697088,93.404118976,80.275890272,71.882432576,60.26072192,55.95638464,52.943348544,49.715095584,50.791179904,49.284661856,48.4237944,48.4237944,48.639011264,47.562926944,40.460770432,42.828155936,42.828155936,47.34771008,43.904240256,38.406168064,38.308601792000005,37.6629512,41.106421024,47.34771008,46.702059488,46.27162576,51.221613632,47.778143808,53.158565408,52.082481088,54.449866592,54.665083456000005,62.843324288000005,64.780276064,62.628107424,65.210709792,58.10855328,49.715095584,43.689023392,40.245553568,38.093384928,31.20644528,29.269493504,29.484710368,29.364541728,27.97819232,27.332541728,21.306469536,19.154300896,16.5912648,15.926047936,10.330409472,7.963023968,7.1021565120000005,8.393457696,3.658686688,2.797819232,3.2282529600000003,1.506518048,0.860867456,2.367385504,1.07608432,0.215216864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.430433728,0.215216864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.372296988326667,Incident Link,12796,12823,13384,847,1:06:29,66.48,11:00:00,12:00:00,0.06851070170666666,0.026722760613333334,0.023135812880000002
12823,-0.0,-0.0,-0.0,-0.0,3.265530376,8.16382594,6.531060752,9.796591128,21.225947444,31.838921166,48.166573046,50.615720828,113.477180566,148.581632108,271.039021208,578.706876552,25970.96280225,12951.533065549998,759.132925728,813.933446218,811.660915842,759.23581242,698.8235004640001,778.012612082,665.35181411,498.809764934,401.660236248,351.860898014,301.245177186,280.019229742,222.056065568,213.892239628,197.564587748,188.584379214,196.748205154,182.053318462,186.135231432,183.68608365,182.053318462,180.420553274,153.479927672,165.725666582,161.643753612,182.869701056,164.909283988,140.417806168,144.499719138,142.86695395,160.010988424,181.236935868,173.889492522,174.70587511600002,191.033526996,186.135231432,201.646500718,195.93182256,206.544796282,208.17756147,237.567334854,248.99669117,238.383717448,244.9147782,220.42330038,187.76799662,165.725666582,151.03077989,141.234188762,120.824623912,110.21165019,111.844415378,103.680589438,107.762502408,104.496972032,77.55634643,71.025285678,60.412311956,60.412311956,40.002747106,30.206155978,26.124243008,32.65530376,16.32765188,8.16382594,11.429356316,5.714678158,3.265530376,8.980208534,4.08191297,0.816382594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.632765188,0.816382594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.37696089325945,Feeder 1,12796,12823,13384,847,1:06:29,66.48,11:00:00,12:00:00,0.2603353383088889,0.10068718659333332,0.08866822062611111
12924,-0.0,-0.0,0.922383698,-0.0,0.922383698,2.767151094,8.301453282,2.767151094,8.301453282,11.068604376,23.05959245,22.137208752,47.041568598,58.110172974,89.471218706,166.951449338,394.780222744,633.677600526,606.006089586,563.576439478,573.722660156,655.814809278,617.074693962,594.93748521,541.439230726,545.128765518,385.556385764,254.577900648,273.947958306,252.733133252,232.440691896,185.399123298,200.157262466,209.381099446,233.196691896,241.664528876,246.276447366,261.956970232,274.870342004,291.473248568,301.619469246,308.076155132,377.254932482,360.652025918,368.031095502,391.090687952,417.839815194,468.570918584,483.329057752,592.1703341159999,677.029634332,786.793294394,847.670618462,1034.914509156,964.813348108,1033.992125458,1054.284566814,892.069884872,604.16132219,487.940976242,371.720630294,284.094178984,287.783713776,237.974994084,202.002029862,188.166274392,129.13371772,95.005520894,83.936916518,95.005520894,91.315986102,88.548835008,83.01453282,96.85028829,86.704067612,98.695055686,106.07412527,96.85028829,109.763660062,95.927904592,98.695055686,94.083137196,95.927904592,110.68604376,86.704067612,74.713079538,66.411626256,54.420638182,36.89534792,14.758139168,12.913371772,0.922383698,0.922383698,0.922383698,0.922383698,0.922383698,-0.0,0.922383698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.178952027630557,Feeder 2,12926,13634,12924,847,1:14:41,74.68,15:00:00,16:15:00,1.3620532607133333,0.5800768589644445,0.4156197797394445
12926,-0.0,0.910791802,-0.0,-0.0,0.910791802,1.821583604,4.098563109,5.009354911,12.751085228,16.849648337,34.154692575,40.98563109,63.75542614,74.684927764,111.116599844,158.02237764699998,302.382878264,479.987279654,453.118921495,425.795167435,441.73402397,479.076487852,457.672880505,452.663525594,427.616751039,427.616751039,319.687922502,251.378537352,254.566308659,239.538243926,228.608742302,223.14399149,232.707305411,220.411616084,229.974930005,247.735370144,256.843288164,267.317393887,245.458390639,260.941851273,275.059124204,285.077834026,317.410942997,312.401588086,312.401588086,330.162028225,349.744051968,369.326075711,392.095870761,450.84194199,493.193760783,564.235521339,575.620418864,708.140626055,692.657165421,711.783793263,713.605376867,605.221152429,403.480768286,374.790826523,290.087188937,233.162701312,216.768448876,213.125281668,183.979944004,157.566981746,135.707978498,92.900763804,94.722347408,88.346804794,85.159033487,80.149678576,76.051115467,86.52522119,82.882053982,75.140323665,74.684927764,81.97126218,94.722347408,80.605074477,75.140323665,71.952552358,76.051115467,76.506511368,58.746071229,54.192112219,42.807214694,33.243900773,17.305044238,6.830938515,6.375542614,1.366187703,0.455395901,0.455395901,0.455395901,0.455395901,0.910791802,0.910791802,-0.0,-0.0,-0.0,-0.0,0.455395901,0.455395901,-0.0,-0.0,5.73267540042167,Incident Link,12926,13634,12924,847,1:14:41,74.68,15:00:00,16:15:00,0.967969287347778,0.3959414361472222,0.28019497797638887
12942,-0.0,-0.0,0.038059614,-0.0,0.038059614,0.152238456,0.228357684,0.1902980699999999,0.456715368,0.913430736,1.598503788,2.055219156,3.501484488,5.32834596,8.94400929,16.784289773999998,25.652179836,29.87679699,28.811127798,29.990975832,31.475300778,32.54096997,30.523810428,30.63798927,25.081285626,21.008906928,18.154435878,18.382793562,18.002197422,17.88801858,16.403693634,16.479812862,16.784289773999998,15.870859038,16.55593209,17.964137808,19.562641596,19.562641596,19.029807,17.88801858,19.524581982,21.50368191,22.150695348,24.205914504,24.091735662,25.043226012,26.83202787,29.648439306,32.122314216,35.928275616,42.131992698,46.014073326,47.308100202,47.650636728,45.329000274,40.114833156,36.879765966,35.243202564,30.752168112,30.676048884,23.02606647,27.821577834,24.129795276,20.095476192,20.247714648,18.687270474,20.095476192,20.057416578,18.420853176,19.258164684,20.818608858,20.970847314,19.524581982,20.514131946,18.192495492,19.143985842,18.763389702,19.029807,18.535032018,15.2238456,12.55967262,12.255195708,10.694751534,9.096247746,7.954459325999999,6.317895924,4.719392136,3.42536526,1.52238456,0.7611922799999999,0.342536526,0.1902980699999999,0.1902980699999999,-0.0,-0.0,-0.0,-0.0,0.114178842,-0.0,-0.0,0.076119228,-0.0,-0.0,-0.0,-0.0,-0.0,0.4750791317549996,Feeder 1,13244,12942,13242,847,0:43:28,43.47,09:15:00,10:00:00,0.020118734844999996,0.009134307359999998,0.00907087467
12954,-0.0,-0.0,0.380327708,-0.0,0.380327708,1.521310832,3.232785518,4.373768642,4.75409635,8.937701138,16.354091443999998,24.911464874,34.990149136,46.970471938,69.599970564,99.075367934,116.760606356,144.144201332,143.57370977,141.291743522,160.30812892199998,161.068784338,161.068784338,152.701574762,130.26223998999998,112.19667386,106.49175824,96.03274627,84.432751176,90.137666796,80.86231024199999,82.531112636,79.298327118,72.832756082,78.727835556,82.150784928,81.390129512,81.58029336599999,79.488490972,81.77045722,81.960621074,87.47537283999999,92.419633044,97.554057102,95.272090854,101.357334182,112.767165422,118.662244896,137.86879415,161.6392759,198.340899722,225.914658552,236.373670522,244.931043952,242.268749996,320.33549254,159.357309652,135.206500194,133.685189362,138.058958004,137.488466442,115.04913167,105.921266678,87.095045132,13603.27358555,137390.2502301,141286.38883799998,166340.8093629,154503.7027758,160938.7733505,110054.8465953,63410.6485144,59529.660809,10297.9474827,57.239320054,52.485223704,54.957353806,50.39342131,46.59014423,46.209816522,35.560640698,33.088510596,31.186872056,28.334414246,33.27867445,26.242611852,19.0163854,16.734419152,10.078684262,5.324587912,1.521310832,1.711474686,0.760655416,0.190163854,0.380327708,0.380327708,0.190163854,0.380327708,-0.0,0.190163854,0.190163854,-0.0,-0.0,-0.0,0.190163854,-0.0,284.5535268168889,Feeder 2,12956,13445,12954,847,1:04:35,64.58,15:00:00,16:00:00,0.2964443190688889,0.15627895626,0.08182328051277779
12956,-0.0,-0.0,1.299264104,0.324816026,1.299264104,2.598528208,4.87224039,7.145952572,15.266353222,19.164145534,32.156786573999995,46.448691718,70.809893668,94.19664754,153.313164272,225.74713807,302.403720206,373.5384299,361.520236938,366.067661302,397.574815824,403.421504292,390.753679278,371.264717718,312.148200986,274.144725944,249.458707968,247.509811812,237.11569898,246.86017976,216.327473316,214.37857716,217.951553446,202.685200224,218.926001524,210.805600874,214.703393186,247.184995786,232.893090642,233.542722694,235.816434876,258.22874067,261.801716956,286.812550958,287.786999036,284.863654802,304.677432388,325.465658052,360.870604886,406.669664552,457.665780634,504.764104404,536.271258926,566.479149344,569.077677552,475.530662064,440.775347282,394.001839538,379.385118368,373.863245926,361.520236938,329.363450364,304.027800336,285.513286854,249.458707968,238.73977911,249.458707968,233.86753872,215.028209212,206.582992536,238.090147058,215.353025238,225.097506018,201.061120094,186.444398924,173.12694185799998,167.28025338999998,161.10874889599998,132.849754634,129.92641039999998,114.660057178,114.010425126,95.495911644,87.70032701999999,80.55437444799999,55.21872442,41.901267354,39.627555172,18.839329508,7.470768597999999,4.87224039,3.24816026,1.299264104,-0.0,-0.0,-0.0,0.649632052,1.6240801299999998,0.324816026,-0.0,0.649632052,-0.0,-0.0,-0.0,-0.0,-0.0,5.639076891381665,Incident Link,12956,13445,12954,847,1:04:35,64.58,15:00:00,16:00:00,0.6866249882944445,0.2901689832266667,0.23188255189444446
13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13187,13190,13125,847,0:32:42,32.7,16:15:00,16:45:00,0.0,0.0,0.0
13187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,13187,13190,13125,847,0:32:42,32.7,16:15:00,16:45:00,0.0,0.0,0.0
13190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13187,13190,13125,847,0:32:42,32.7,16:15:00,16:45:00,0.0,0.0,0.0
