Link Id,0:15:00,2:00:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12816,-0.0,-0.0,-0.0,0.592495926,-0.0,-0.0,-0.0,0.592495926,1.777487778,2.96247963,1.777487778,7.109951112,8.294942964,8.294942964,8.88743889,27.254812596,42.067210746,46.807178154,72.284502972,106.056770754,80.579445936,90.651876678,91.83686853,82.94942964,95.984340012,92.429364456,84.134421492,91.83686853,71.692007046,69.322023342,56.28711297,68.729527416,68.729527416,65.767047786,55.102121118,75.246982602,78.209462232,82.94942964,74.654486676,77.616966306,77.02447038,90.651876678,95.391844086,93.614356308,100.72430742,97.76182779,99.184323716,92.429364456,104.871778902,119.684177052,120.276672978,149.308973352,181.303753356,199.078631136,239.96085003,292.100491518,366.780482268,374.457425232,417.442644126,419.487115608,441.549489314,2133.863350798,4127.595213384,391.04731116,790.682986342,321.725287818,316.392824484,290.32300374,275.51060559,245.88580929,239.96085003,215.668517064,209.151061878,203.226102618,189.006200394,185.451224838,152.271452982,172.416314466,133.904079276,104.279282976,102.501795198,73.469494824,60.434584452,50.36215371,46.807178154,37.327243338,27.847308522,17.182381854,11.84991852,9.479934816,4.147471482,0.592495926,1.777487778,0.592495926,0.592495926,0.592495926,1.184991852,0.592495926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.780069518605001,Incident Link,12816,13386,12824,915,0:29:45,29.75,17:15:00,17:45:00,1.8619466815266665,0.3282584159727778,0.17725503119500002
12824,-0.0,-0.0,-0.0,0.337934073,-0.0,-0.0,-0.0,0.337934073,1.013802219,1.351736292,-0.0,3.37934073,4.393142949,3.717274803,3.717274803,11.151824409,13.855296993,20.27604438,30.752000643,43.593495417,32.779605081,32.103736935,33.7934073,35.821011738,37.510682103,33.117539154,35.483077665,34.807209519,29.738198424,31.089934716,23.993319183,29.738198424,30.076132497,26.020923621,29.738198424,34.131341373,31.765802862,32.779605081,29.062330278,32.103736935,35.821011738,37.510682103,40.214154687,43.93142949,43.255561344,37.510682103,43.593495417,41.903825052,50.352176877,57.44879241,62.517803505,75.359298279,105.097496703,120.304529988,150.380662485,174.373981668,223.374422253,226.41582891,267.981719889,274.740401349,294.340577583,304.701731627,278.457676152,283.188753174,267.981719889,222.360620034,218.981279304,186.201674223,174.036047595,152.746200996,152.07033285,131.118420324,136.525365492,117.938991477,106.111298922,106.111298922,88.538727126,82.455913812,71.304089403,58.800528702,52.717715388,39.538286541,29.400264351,23.317451037,17.910505869,16.558769577,11.489758482,8.110417752,4.731077022,3.717274803,2.365538511,1.689670365,0.675868146,0.337934073,0.337934073,-0.0,0.337934073,0.337934073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8147679530805552,Feeder 2,12816,13386,12824,915,0:29:45,29.75,17:15:00,17:45:00,0.24374999593388888,0.15310290918416664,0.12259497203833332
12835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.075389639,0.075389639,0.150779278,0.603117112,0.6785067509999999,1.583182419,2.563247726,3.166364838,3.392533755,7.915912094999999,14.474810687999998,35.131571773999994,63.478076038,74.032625498,71.318598494,68.60457149,65.96593412499999,60.764049034,60.160931922,52.24501982699999,45.91229015099999,32.191375853,24.275463758,24.953970509,21.636826393,18.018123721,15.605655272999998,10.931497655,10.780718377,11.082276933,9.80065307,10.102211626,8.971367040999999,8.669808484999999,7.991301733999999,6.860457148999999,9.348315236,6.785067509999999,6.181950398,5.955781481,6.709677870999999,7.5389639,7.463574261,7.915912094999999,6.709677870999999,8.29286029,7.840522455999999,8.669808484999999,9.876042709,11.760783684,11.534614767,13.871693575999998,15.454875994999998,17.339616969999998,16.359551662999998,16.057993106999998,16.057993106999998,15.153317439,11.459225128,9.348315236,9.499094514,7.689743178,8.443639568,6.106560759,5.352664368999999,4.900326535,4.900326535,3.317144116,4.071040506,3.76948195,4.221819784,3.467923394,2.035520253,1.809351336,1.7339616969999998,1.7339616969999998,1.6585720579999998,0.904675668,0.75389639,0.2261689169999999,0.376948195,0.301558556,0.075389639,0.2261689169999999,-0.00061,0.075389639,-0.0,-0.0,-0.0,-0.0,0.075389639,-0.0,-0.0,-0.0,-0.0,-0.0,0.075389639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3293478451536108,Feeder 2,13392,12881,12835,915,1:13:54,73.9,16:00:00,17:15:00,0.02397809351527777,0.008921107281666665,0.0073923729352777775
12844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13425,12913,12844,915,1:52:30,112.5,14:45:00,16:30:00,0.0,0.0,0.0
12881,-0.0,-0.0,-0.0,-0.0,0.09931725,0.09931725,-0.0,0.397269,0.09931725,1.7877105,1.589076,3.575421,5.66108325,7.64742825,10.82558025,18.17505675,26.12043675,47.67228,89.48484225,105.97150575,97.82749125,93.1595805,87.796449,83.32717275,82.33400025,76.27564799999999,69.3234405,52.73745975,44.096859,38.23714125,35.75421,32.87400975,30.986982,29.397906,26.219754,28.10678175,24.72999525,27.411561,24.92862975,23.53818825,22.94228475,20.95593975,26.12043675,24.233409,22.644333,20.75730525,21.55184325,22.0484295,20.75730525,19.16822925,21.452526,19.16822925,21.75047775,22.0484295,20.260719,24.0347745,23.73682275,24.92862975,29.69585775,29.49722325,29.9938095,30.68903025,32.27810625,37.44260325,32.7746925,27.6101955,24.92862975,25.822485,21.6511605,20.260719,19.2675465,16.18871175,16.4866635,15.2948565,14.20236675,12.61329075,12.1167045,10.82558025,8.44196625,7.84606275,4.86654525,4.369959,3.27746925,2.88020025,2.68156575,1.3904415,1.1918069999999998,1.3904415,0.89385525,0.09931725,0.09931725,0.09931725,0.1986345,-0.0,-0.0,0.1986345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09931725,-0.0,-0.0,0.6184705862499998,Feeder 1,13392,12881,12835,915,1:13:54,73.9,16:00:00,17:15:00,0.044968643749999995,0.017490871249999998,0.019504804375
12899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,12899,12900,12910,915,1:53:25,113.42,15:30:00,17:30:00,0.0,0.0,0.0
12900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12899,12900,12910,915,1:53:25,113.42,15:30:00,17:30:00,0.0,0.0,0.0
12910,-0.0,-0.0,-0.0,-0.0,0.046657361,-0.0,0.139972083,0.46657361,0.373258888,0.6998604150000001,1.539692913,1.959609162,3.079385826,6.205429013,6.811974706,11.757654972,17.356538292,31.027145065,45.770871141,61.167800271,54.449140287,55.9888332,54.122538760000005,54.355825565,51.603041266,56.548721532,52.209586959,54.58911237,41.385079207,32.426865895,30.280627289,27.761129795,24.588429247,24.028540915,21.649015504,21.322413977,18.896231205,20.435924118,18.709601761,19.316147454,20.202637313,20.902497728,19.036203288,18.896231205,19.502776898,20.669210923,19.59609162,19.316147454,18.569629678,18.569629678,20.622553562,19.222832732,23.79525411,25.381604384,25.241632301,29.300822708,32.146921729,33.779929364000004,35.692881165,39.378812684,41.804995456,38.678952269,38.445665464,35.366279638,32.566837978,26.734667853,20.715868284,21.322413977,20.855840367,19.222832732,18.336342873,17.496510375,19.409462176,16.983279404,15.723530657,13.483977329,12.410858026,11.291081362,11.19776664,10.684535669,8.771583868,8.39832498,6.578687901,5.178967071,5.8788274860000005,4.19916249,2.939413743,2.566154855,1.772979718,0.793175137,0.46657361,0.46657361,0.279944166,0.046657361,0.186629444,-0.0,-0.0,-0.0,0.046657361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.046657361,0.5261783886774998,Feeder 2,12899,12900,12910,915,1:53:25,113.42,15:30:00,17:30:00,0.08372404223888888,0.020503318083888892,0.016472640508611112
12913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13425,12913,12844,915,1:52:30,112.5,14:45:00,16:30:00,0.0,0.0,0.0
12918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.540429443,-0.0,1.621288329,2.161717772,3.783006101,3.783006101,9.727729974,18.915030505,23.238466049,36.208772681,57.82595040099999,136.188219636,285.346745904,414.509382781,383.164475087,369.653739012,396.134781719,365.330303468,391.270916732,377.760180657,344.793984634,317.23208304099995,246.435826008,215.090918314,198.878035024,159.967115128,141.59251406599998,141.59251406599998,138.349937408,128.081777991,170.23527454499998,174.558710089,157.264967913,179.96300451899998,165.37140955799998,163.20969178599998,217.252636086,195.095028923,200.499323353,216.1717772,238.329384363,236.167666591,248.59754378,239.410243249,291.291469777,284.265887018,349.657849621,402.079505592,462.607603208,496.654658117,547.4550257589999,591.229810642,618.251282792,577.719074567,508.544105863,440.990425488,381.543186758,355.062144051,316.691653598,261.567850412,184.826869506,144.835090724,148.077667382,143.213802395,121.596624675,109.70717692899998,115.651900802,112.949753587,111.868894701,88.089999209,95.656011411,91.87300531,93.494293639,95.656011411,82.68570477899999,96.196440854,76.74098090599999,69.174968704,64.311103717,47.55779098399999,40.532208225,36.208772681,30.264048808,17.834171619,11.349018303,10.268159417,4.323435544,3.783006101,2.161717772,-0.0,1.080858886,1.080858886,1.080858886,0.540429443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.792107966512777,Feeder 2,12920,13427,12918,915,0:24:57,24.95,17:15:00,17:45:00,0.36974381058583333,0.18659827712472224,0.12399853331055555
