Link Id,0:15:00,1:45:00,2:00:00,2:30:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12816,-0.0,-0.0,-0.0,0.592495926,-0.0,-0.0,-0.0,1.184991852,-0.0,1.777487778,4.147471482,7.109951112,4.739967408,12.442414446,16.589885928,15.404894076,26.66231667,30.217292226,37.327243338,50.954649636,61.027080378,96.576835938,97.76182779,97.169331864,94.206852234,106.64926668,92.429364456,74.06199075,88.281892974,99.539315568,75.246982602,65.767047786,57.472104822,69.914519268,57.472104822,66.952039638,70.507015194,70.507015194,69.914519268,77.616966306,87.096901122,90.651876678,83.541925566,90.651876678,78.801958158,90.059380752,96.576835938,95.391844086,102.501795198,102.501795198,116.721697422,131.534095572,130.34910372,168.86133891,193.153671876,226.925939658,266.030670774,335.352694116,391.113815234,436.077001536,454.617879316,495.326594136,461.067928204,441.40946487,429.097554498,418.2471482,386.899839678,326.552791892,296.840458926,285.583036332,263.66068707,246.30080929,206.781078174,206.188582248,186.63621669,183.081241134,158.788908168,168.86133891,129.756607794,115.53670557,102.501795198,110.796738162,87.096901122,57.472104822,56.879608896,45.622186302,36.734747412,26.66231667,13.034910372,14.81239815,9.479934816,12.442414446,7.109951112,1.777487778,1.184991852,1.777487778,0.592495926,-0.0,0.592495926,0.592495926,-0.0,-0.0,-0.0,0.592495926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.211420050914999,Incident Link,12816,13386,12824,915,0:29:45,29.75,17:15:00,17:45:00,0.36988192988111107,0.22365194107722222,0.17316479189388892
12824,-0.0,-0.0,-0.0,-0.0,0.337934073,-0.0,-0.0,0.675868146,0.675868146,1.013802219,0.675868146,3.717274803,2.365538511,5.744879241,5.0690110950000005,8.786285898,9.462154044,10.13802219,13.51736292,20.951912526,23.993319183,43.255561344,41.227956906,34.807209519,37.17274803,47.648704293,34.131341373,30.752000643,36.158945811,35.821011738,33.7934073,29.738198424,24.669187329,29.738198424,26.696791767,33.455473227,30.41406657,38.186550249,27.03472584,34.469275446,34.807209519,38.862418395,36.834813957,41.903825052,34.807209519,41.903825052,35.145143592,36.834813957,40.214154687,44.269363563,54.407385753,66.235078308,69.276484965,92.593936002,113.207914455,128.077013667,159.842816529,198.367300851,238.581455538,274.402467276,295.550511656,318.671830839,303.46479755400003,308.533808649,304.816533846,285.216357612,267.305851743,208.167388968,196.339696413,185.525806077,168.291168354,155.44967358,134.159826981,129.090815886,114.221716674,110.842375944,97.325013024,93.945672294,74.683430133,60.490199067,48.324572439,55.421187972,44.269363563,24.331253256,25.345055475,16.558769577,14.869099212,10.13802219,4.055208876,5.744879241,4.731077022,4.731077022,2.703472584,1.351736292,1.013802219,1.351736292,1.013802219,-0.0,-0.0,0.337934073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.837571003008056,Feeder 2,12816,13386,12824,915,0:29:45,29.75,17:15:00,17:45:00,0.25467087223583335,0.15347839148750003,0.11236307927250001
12835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.527727473,0.4523378339999999,0.376948195,0.904675668,0.980065307,1.3570135019999998,2.337078809,2.487858087,3.543313033,4.824936896,8.971367040999999,16.057993106999998,48.626317155,71.77093632799999,79.008341672,73.88184622,59.25625625399999,57.748463474,55.185215748,49.832551379,53.300474773,41.011963616,28.497283542,23.672346646,19.450526862,17.188837692,14.927148522,12.891628269,13.645524659,9.876042709,8.29286029,9.876042709,7.5389639,7.237405343999999,4.900326535,7.5389639,7.5389639,7.162015704999999,5.654222925,6.181950398,6.332729676,5.654222925,7.086626065999999,7.312794983,5.805002203,7.011236426999999,7.991301733999999,8.820587762999999,10.177601265,9.272925597,9.649873792,10.705328738,13.343966103,13.796303937,13.57013502,14.625589966,14.248641771,20.807540364,19.224357945,13.645524659,11.006887293999998,7.765132817,7.689743178,7.312794983,7.991301733999999,5.277274729999999,4.975716174,5.201885090999999,5.729612564,4.749547257,4.372599062,3.694092311,2.864806282,2.563247726,1.7339616969999998,1.7339616969999998,1.432403141,0.6785067509999999,0.376948195,0.4523378339999999,0.150779278,0.2261689169999999,0.150779278,0.376948195,-0.0,-0.0,-0.0,0.075389639,0.075389639,-0.0,0.075389639,-0.0,-0.0,-0.0,-0.0,-0.0,0.075389639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3201127838205556,Feeder 2,13392,12881,12835,915,1:13:54,73.9,16:00:00,17:15:00,0.021025332654444444,0.009737828370833333,0.009130522945555554
12844,-0.0,-0.0,-0.0,-0.0,-0.0,0.726431523,2.179294569,5.811452184,2.905726092,5.085020661,10.896472845,13.802198937,15.255061983,29.783692443,34.868713104,58.840953363,64.652405547,112.596886065,147.465599169,369.027213684,699.553556649,947.993137515,827.4055046970001,772.196708949,719.893639293,703.912145787,675.58131639,639.25974024,615.287499981,568.795882509,389.367296328,339.243521241,316.724144028,278.22327330900004,260.788916757,244.080991728,265.873937418,243.354560205,278.949704832,268.77966351000003,277.496841786,285.487588539,265.147505895,292.025472246,287.66688310800004,323.98845925800003,339.243521241,332.705637534,320.356301643,320.356301643,374.838665868,427.868167047,496.152730209,539.738621589,580.418786877,580.418786877,608.749616274,663.231980499,671.222727252,767.111688288,714.808618632,711.1764610170001,691.562809896,628.363267395,552.08795748,499.784887824,482.350531272,392.999453943,302.921945091,318.903438597,273.864684171,278.949704832,254.977464573,258.609622188,211.391573193,204.127257963,214.297299285,196.13651121,164.173524198,148.918462215,138.02198937,129.304811094,99.521118651,99.521118651,85.71891971400001,85.71891971400001,64.652405547,55.935227271,38.500870719,27.604397874,25.425103305,13.075767414,11.622904368,6.537883707000001,2.179294569,2.179294569,1.452863046,0.726431523,-0.0,-0.0,2.179294569,-0.0,-0.0,1.452863046,-0.0,-0.0,-0.0,-0.0,-0.0,0.726431523,7.798847759007495,Feeder 2,13425,12913,12844,915,1:52:30,112.5,14:45:00,16:30:00,1.3630680382958333,0.39610696656916666,0.36664613258083334
12881,-0.0,-0.0,-0.0,-0.0,0.09931725,0.1986345,0.2979517499999999,0.49658625,0.89385525,1.29112425,1.6883932499999998,2.08566225,3.87337275,5.3631315,6.356304,8.5412835,10.9248975,18.0757395,27.70951275,68.330268,103.4885745,115.50596175,105.77287125,84.618297,81.73809675,80.74492425,72.99817875,77.36813775,65.45006775,48.864087,39.9255345,37.24396875,31.88083725,29.1992715,28.50405075,30.68903025,29.49722325,23.83614,27.411561,24.233409,23.93545725,21.35320875,21.75047775,22.247064,22.644333,18.57232575,19.068912,20.8566225,18.4730085,17.082567,19.6648155,19.466181,17.281201499999998,19.36686375,19.86345,22.54501575,21.055257,20.8566225,22.34638125,24.92862975,27.51087825,26.8156575,30.29176125,31.88083725,38.932362,41.1173415,29.89449225,27.014292,24.33272625,22.8429675,21.35320875,20.16140175,16.8839325,15.39417375,17.6784705,15.79144275,15.493491,13.904415,9.931725,8.44196625,5.760400499999999,5.959035,5.06517975,4.07200725,2.48293125,2.1849795,1.589076,1.09248975,0.6952207499999999,0.9931725,0.6952207499999999,0.09931725,0.2979517499999999,0.1986345,-0.0,-0.0,0.09931725,-0.0,-0.0,-0.0,-0.0,0.09931725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6098906793749994,Feeder 1,13392,12881,12835,915,1:13:54,73.9,16:00:00,17:15:00,0.042430536250000005,0.019670333124999998,0.019725509375
12899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,12899,12900,12910,915,1:53:25,113.42,15:30:00,17:30:00,0.0,0.0,0.0
12900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12899,12900,12910,915,1:53:25,113.42,15:30:00,17:30:00,0.0,0.0,0.0
12910,-0.0,-0.0,-0.0,-0.0,0.046657361,0.046657361,0.139972083,0.046657361,0.419916249,0.746517776,0.886489859,1.493035552,1.446378191,3.032728465,4.385791934,6.158771652,8.818241229,15.583558574,23.655282027,37.979091854,49.223515855,62.334234296000005,58.508330694,53.702622511,51.183125017,54.962371258000005,50.203320436,51.3230971,52.722817930000005,50.016690992,37.979091854,29.440794791,26.501381048,23.561967305,22.39553328,23.79525411,20.06266523,20.342609396,19.549434259,20.155979952,19.362804815,19.642748981,18.6629444,18.989545927,18.569629678,20.06266523,19.176175371,19.829378425,16.889964682000002,17.216566209,17.169908848000002,19.362804815,20.202637313,23.142051056,24.775058691,26.361408965000003,30.000683123,33.779929364000004,37.699147688,37.3258888,39.19218324,39.938701016,39.285497962,35.459594360000004,35.319622277,32.380208534,25.148317579,19.036203288,20.715868284,16.610020516,17.916426624,16.423391072,15.816845379,16.79664996,13.9972083,16.703335238,15.210299686,13.903893578,12.970746358,12.364200665,11.291081362,9.704731088,8.818241229,7.371863038,6.718659984,6.0187995690000005,4.619078739,3.499302075,3.126043187,2.659469577,1.119776664,0.653203054,0.326601527,0.326601527,0.186629444,0.139972083,0.093314722,0.046657361,-0.0,-0.0,-0.0,-0.0,-0.0,0.046657361,-0.0,0.046657361,-0.0,-0.0,-0.0,-0.0,0.5175208561363889,Feeder 2,12899,12900,12910,915,1:53:25,113.42,15:30:00,17:30:00,0.08862306514388889,0.01880550855861111,0.012273478018611112
12913,-0.0,-0.0,-0.0,-0.0,-0.0,0.050816764,0.152450292,0.355717348,0.25408382,0.355717348,0.711434696,1.01633528,1.01633528,2.083487324,2.490021436,4.014524356,4.522691996,7.825781656,10.214169564,25.510015528,48.987360496,66.0617932,58.236011544,53.916586604,50.461046652,49.190627552,47.310407284,44.871202612,42.838532052,39.840342976,27.390235796,23.578978496,22.308559396,19.412003848,18.497302096,17.074432704,18.54811886,16.972799176,19.412003848,18.751385916,19.615270904,19.970988252,18.497302096,20.428339128,20.07262178,22.664276744,23.833062316,22.969177328,22.562643216,22.308559396,26.272266988,30.032707524,34.55539952,37.85848918,40.500960908,40.500960908,42.68608176,46.141621712,47.056323464,53.967403368,49.80042872,49.5463449,48.733276676,43.804050568,38.671557404,35.012750396,33.742331296,27.542686088,21.241407352,22.410192924,19.107103264,19.462820612,17.836684164,18.090767984,14.940128616,14.279510684,14.940128616,13.822159808,11.332138372,10.519070148,9.756818688,8.8929337,6.961896668,7.11434696,5.945561388,5.894744624,4.675142288,3.8112573,2.744105256,1.981853796,1.77858674,0.914701752,0.813068224,0.457350876,0.152450292,0.152450292,0.101633528,0.050816764,-0.0,-0.0,0.152450292,-0.0,-0.0,0.101633528,-0.0,-0.0,-0.0,-0.0,-0.0,0.050816764,0.5455744246111109,Feeder 1,13425,12913,12844,915,1:52:30,112.5,14:45:00,16:30:00,0.0953520113388889,0.027596326005555553,0.025704813123333337
12918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.080858886,1.621288329,2.161717772,4.323435544,3.783006101,5.404294429999999,8.646871088,12.970306632,21.61717772,25.400183821,36.749202124,59.44723873,170.77570398799998,340.47054909,445.854290475,412.347665009,398.836928934,375.058033442,398.296499491,344.253555191,366.951591797,350.738708507,322.63637747099995,224.278218845,161.588403457,183.74601062,165.91183900099998,152.941532369,140.51165518,134.02650186399998,138.349937408,144.29466128099995,152.401102926,164.830980115,166.452268444,152.401102926,184.286440063,185.907728392,186.448157835,201.580182239,201.580182239,229.682513275,218.873924415,243.19324935,309.666070839,364.249444582,424.777542198,489.629075358,495.573799231,537.7272957849999,592.310669528,546.3741668729999,527.9995658109999,512.867541407,481.522633713,439.070701615,364.789874025,286.42760479,251.840120438,215.631347757,167.53312733,128.622207434,112.409324144,104.302882499,92.953864196,92.413434753,96.736870297,91.87300531,97.27729974,84.30699310799999,99.439017512,88.63042865199999,95.115581968,84.30699310799999,85.928281437,80.52398700699999,87.009140323,78.902698678,81.60484589299999,62.14938594499999,57.28552095799999,45.396073212,32.425766579999994,29.723619365,13.510736075,9.187300531,8.646871088,2.161717772,3.242576658,2.161717772,1.621288329,-0.0,-0.0,0.540429443,-0.0,-0.0,0.540429443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.66712581870167,Feeder 2,12920,13427,12918,915,0:24:57,24.95,17:15:00,17:45:00,0.3028578278972222,0.12985318560972223,0.08226537076777779
