Link Id,0:15:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:00:00,29:15:00,29:30:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,8342,13404,12848,951,0:38:23,38.38,16:15:00,16:45:00,0.0,0.0,0.0
12904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12907,12904,13618,951,1:07:34,67.57,13:30:00,14:30:00,0.0,0.0,0.0
12907,-0.0,-0.0,-0.0,0.563522733,-0.0,2.254090932,4.508181864,3.944659131,15.778636524,18.032727456,23.667954786,41.700682242,55.225227834,114.395114799,204.558752079,353.892276324,586.06364232,551.125232874,546.61705101,523.512618957,538.727732748,510.551596098,570.285005796,511.115118831,475.613186652,421.515004284,362.345117319,303.175230354,272.745002772,241.187729724,254.148752583,227.663184132,259.783979913,251.331138918,275.562616437,296.412957558,292.468298427,295.849434825,285.706025631,320.080912344,332.47841247,343.185344397,338.677162533,359.527503654,366.853299183,356.709889989,365.726253717,411.935117823,409.681026891,454.199322798,512.80568703,555.6334147379999,670.028529537,735.960689298,792.876485331,787.241258001,746.104098492,787.241258001,774.280235142,694.260007056,684.116597862,624.946710897,485.756595846,431.658413478,435.603072609,356.709889989,349.38409446,345.439435329,290.777730228,236.116025127,238.370116059,236.67954786,223.155002268,198.923524749,186.526024623,168.493297167,154.968751575,141.444205983,114.395114799,117.776251197,77.20261442099999,73.25795529,60.860455164,37.756023111,29.866704849,28.739659383,13.524545592,7.889318262,3.381136398,2.254090932,3.381136398,0.563522733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.563522733,-0.0,-0.0,-0.0,-0.0,-0.0,7.5466651335174975,Incident Link,12907,12904,13618,951,1:07:34,67.57,13:30:00,14:30:00,0.49652614140999995,0.22822670686500002,0.26861250273
12924,-0.0,-0.0,-0.0,-0.0,-0.0,0.922383698,5.534302188,8.301453282,11.990988074,19.370057658,24.904359846,38.740115316,45.196801202,71.023544746,157.727612358,352.819037844,623.531379848,579.2569623439999,608.77324068,635.522367922,575.567427552,608.77324068,605.0837058879999,570.0331253639999,515.612487182,432.162035872,323.756677998,333.902898676,231.518308198,235.20784299,218.604936426,200.157262466,210.303483144,224.139238614,229.673540802,260.112202836,268.413656118,275.466342004,273.947958306,273.947958306,316.377608414,394.780222744,377.254932482,386.478769462,450.123244624,427.986035872,427.986035872,541.439230726,559.886904686,605.0837058879999,661.349111466,755.432248662,958.356662222,1033.992125458,1032.147358062,979.571487276,904.858407738,871.6525946099999,837.524397784,772.035155226,718.536900742,668.72818105,557.1197535919999,496.242429524,433.52033806,413.227896704,355.11772373,328.368596488,297.007550756,230.5959245,232.440691896,202.002029862,189.08865809,203.846797258,189.08865809,195.545343976,171.563367828,148.503775378,142.047089492,109.763660062,119.90988074,87.62645131,79.324998028,52.575870786,38.740115316,23.05959245,24.904359846,6.456685886,5.534302188,3.689534792,1.844767396,-0.0,-0.0,-0.0,-0.0,0.922383698,-0.0,-0.0,0.922383698,-0.0,-0.0,-0.0,0.922383698,-0.0,-0.0,-0.0,-0.0,-0.0,8.353640070170004,Feeder 2,12926,13634,12924,951,1:05:21,65.35,19:15:00,20:30:00,0.5157662177983333,0.10863630220888888,0.10914873759666667
12926,-0.0,-0.0,0.455395901,0.455395901,0.910791802,1.821583604,5.009354911,10.018709822,17.305044238,28.689941763,31.87771307,54.64750812,71.497156457,108.839620339,159.843961251,282.800854521,455.395901,440.823232168,449.475754287,479.987279654,443.555607574,460.405255911,452.663525594,433.081501851,410.311706801,354.753406879,289.176397135,274.148332402,226.787158698,224.054783292,217.679240678,221.322407886,226.331762797,229.064138203,243.181411134,264.12962258,261.397247174,257.298684065,266.406602085,269.594373392,267.772789788,339.725342146,318.7771307,343.823905255,359.307365889,322.420297908,350.65484377,397.560621573,437.635460861,453.574317396,495.926136189,573.79883526,643.474408113,708.596021956,707.685230154,685.370831005,644.385199915,604.765756528,586.549920488,571.977251656,528.714641061,498.203115694,449.931150188,416.687249415,374.790826523,349.288656067,310.124608581,291.45337664,272.782144699,225.420970995,220.411616084,185.801527608,178.515193192,166.674899766,177.149005489,179.881380895,159.38856535,138.440353904,122.95689327,96.999326913,97.454722814,73.774135962,59.20146713,43.262610595,34.610088476,29.145337664,10.474105723,8.197126218,5.009354911,3.187771307,1.821583604,0.455395901,-0.0,1.366187703,-0.0,-0.0,-0.0,-0.0,0.455395901,-0.0,-0.0,-0.0,0.910791802,-0.0,-0.0,-0.0,-0.0,-0.0,6.708867113759722,Incident Link,12926,13634,12924,951,1:05:21,65.35,19:15:00,20:30:00,0.4637448258516666,0.10119908911111111,0.09550664034861112
12969,-0.0,0.976415932,1.952831864,0.976415932,-0.0,1.952831864,6.834911524,5.858495592,20.504734572,31.245309824,40.033053212,55.655708124,82.99535422,131.81615082,260.703053844,470.632479224,532.14668294,603.425045976,599.5193822479999,617.094869024,625.882612412,606.354293772,588.778806996,501.877789048,394.472036528,368.108806364,313.429514172,309.523850444,273.39646096,262.655885708,276.325708756,302.68893892,272.420045028,305.618186716,331.005000948,324.170089424,345.651239928,368.108806364,402.283363984,397.401284324,381.778629412,398.377700256,437.434337536,490.160797864,563.391992764,551.67500158,576.08539988,697.160975448,748.911019844,841.670533384,948.099869972,977.392347932,947.12345404,875.845091004,832.882789996,542.887258192,673.7269930799999,839.71770152,695.208143584,659.0807541,666.892081556,690.326063924,679.585488672,636.6231876639999,621.976948684,644.43451512,558.509913104,540.934426328,557.533497172,588.778806996,551.67500158,522.38252362,541.91084226,541.91084226,496.019293456,513.594780232,465.750399564,426.693762284,379.825797548,334.910664676,276.325708756,257.773806048,192.353938604,166.967124372,124.981239296,86.901017948,71.278363036,37.103805416,15.622654912,10.740575252,7.811327456,3.905663728,0.976415932,0.976415932,-0.0,0.976415932,0.976415932,2.929247796,0.976415932,0.976415932,-0.0,-0.0,-0.0,-0.0,0.976415932,-0.0,-0.0,-0.0,10.259690405489993,Feeder 2,12975,12972,12969,951,1:25:37,85.62,13:00:00,14:30:00,0.9441399609144443,0.40168666535888886,0.49715844537666665
12972,-0.0,0.334703756,0.669407512,0.669407512,-0.0,1.6735187800000002,3.0123338040000003,4.016445072,11.045223948,15.731076532,23.763966676000003,31.79685682,46.189118328,70.28778876,118.485129624,218.2074414,244.668445636,274.45707992,269.77122733600004,271.77944987200004,282.82467382000004,278.80822874800003,278.473524992,251.362520756,206.177513696,209.524551256,169.694804292,160.323099124,145.93083761600002,137.56324371600002,146.600245128,156.641357808,149.277875176,160.323099124,171.033619316,172.37243434,176.38887941200002,191.115844676,206.846921208,198.144623552,198.479327308,203.834587404,220.569775204,241.321408076,265.420078508,271.11004236,273.787672408,322.319717028,339.38960858400003,376.5417255,424.739066364,428.086103924,432.437252752,420.722621292,410.681508612,337.71608980400003,379.88876306,439.800735384,388.25635696,326.001458344,325.332050832,337.381386048,333.364940976,298.555750352,286.50641513600004,282.48997006400003,259.730114656,241.990815588,236.970259248,250.693113244,231.280295396,217.89214515600003,224.25151652,222.243293984,207.181624964,208.520439988,191.785252188,177.727694436,159.65369161200002,144.592022592,114.468684552,109.782831968,81.333012708,71.291900028,55.895527252,39.160339452,29.788634284,17.069891556,8.367593900000001,5.355260096,3.3470375600000004,1.338815024,0.669407512,0.334703756,0.334703756,0.334703756,0.334703756,1.004111268,0.334703756,0.669407512,-0.0,-0.0,-0.0,-0.0,0.334703756,-0.0,-0.0,-0.0,4.871328857807781,Feeder 1,12975,12972,12969,951,1:25:37,85.62,13:00:00,14:30:00,0.4651452475744444,0.18380814600333334,0.22257799774
12975,-0.0,-0.0,-0.0,-0.0,-0.0,2.235192297,2.235192297,3.725320495,4.470384594,8.195705089,17.136474277,24.587115267,32.782820356,58.860063821,137.091794216,292.065126808,330.80845995600004,368.061664906,355.39557522300004,377.002434094,352.415318827,382.962946886,356.885703421,318.14237027300004,235.440255284,225.754421997,160.188781285,125.170768632,108.779358454,93.878076474,93.878076474,96.85833287,83.447179088,82.70211498900001,113.994807147,103.563909761,121.445448137,152.738140295,143.797371107,144.542435206,124.425704533,169.874614572,182.540704255,209.363011819,229.479742492,277.908908927,280.889165323,364.336344411,405.314869856,485.036728449,604.246984289,636.2847405460001,657.146535318,644.480445635,619.148266269,591.097599973,608.7254714970001,675.773137793,961.764445913,4945.577536152,1009.479908093,7142.0344215000005,2234.038280034,1062.751536708,370.296857203,359.86595981700003,345.709741936,333.043652253,302.49602419400003,334.53378045100004,320.37756257,297.280575501,325.593011263,332.298588154,299.515767798,307.711472887,288.339806313,260.027370551,230.96987069,195.206793938,160.188781285,153.483204394,99.093525167,84.937307286,63.330448415000006,34.272948554,18.626602475,9.685833287,4.470384594,3.725320495,1.490128198,2.235192297,0.745064099,0.745064099,0.745064099,0.745064099,-0.0,2.235192297,-0.0,0.745064099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.04936813039389,Incident Link,12975,12972,12969,951,1:25:37,85.62,13:00:00,14:30:00,0.4095782922002778,0.21379200396305556,0.3025788090938889
12980,-0.0,-0.0,-0.0,0.72869784,-0.0,0.72869784,1.8217446,2.91479136,6.92262948,15.66700356,18.94614384,33.52010064,46.63666176,78.69936672,122.0568882,191.64753192,185.45360028,209.13628008,196.38406788,177.07357512000002,188.73274056,195.65537004,171.97269024000002,143.55347448,102.0176976,96.91681272,70.68369048000001,68.86194588000001,61.9393164,48.82275528,38.2566366,47.00101068,48.09405744,42.62882364,62.30366532,45.90796392,60.481920720000005,66.31150344000001,69.59064372,72.86978400000001,81.24980916,81.24980916,100.195953,107.84728032,118.413399,131.1656112,141.00303204000002,170.51529456,177.43792404,220.79544552,269.98254972,299.85916116000004,317.71225824000004,284.92085544,318.80530500000003,286.74260004,282.00606408000004,271.07559648,269.98254972,222.98153904,196.7484168,218.609352,201.12060384,185.08925136,200.391906,195.65537004,196.7484168,177.43792404,175.25183052,182.90315784,182.17446,182.53880892,196.01971896,183.63185568,167.96485212000002,161.40657156,160.67787372,142.82477664,126.42907524,108.57597816,78.69936672,72.50543508,63.39671208,37.89228768,20.76788844,18.58179492,9.83742084,4.007838120000001,4.007838120000001,1.45739568,0.72869784,1.09304676,0.72869784,1.09304676,0.72869784,0.36434892,-0.0,0.72869784,0.72869784,-0.0,0.36434892,-0.0,-0.0,-0.0,0.36434892,-0.0,-0.0,-0.0,3.056988646833335,Feeder 2,12982,13449,12980,951,0:30:46,30.77,17:30:00,18:00:00,0.19158680709999998,0.1165916544,0.10707809926666667
12982,-0.0,-0.0,0.037691869,0.037691869,0.113075607,0.188459345,0.339226821,0.603069904,1.3192154150000002,2.1484365330000004,3.053041389,5.050710446,8.442978656000001,13.682148447,20.428992998,33.357304065,32.980385375000004,35.204205646000005,35.091130039,33.696530886000005,33.621147148000006,34.164920327,30.605797628,26.233540824,21.107446640000003,19.411312535,16.697497967,17.225184133000003,14.360602089,13.079078543,11.496020045000002,13.455997233000002,12.966002936,12.739851722,15.302898814,13.19215415,14.021375268000002,15.378282552000002,14.925980124,15.340590683,16.471346753000002,17.602102823000003,19.22285319,20.202841784,21.484365330000003,22.954348221,24.273563636,26.911994466000003,28.231209881,33.508071541,39.57646245,43.194881874,46.285615132,54.738859062,91.228295595,46.700225691,46.73791756000001,45.757928966,47.378679333,42.780271315,39.388003105,41.913358328,39.614154319,36.448037323,37.239566572,37.880328345,36.56111293,34.224217052,33.244228458,34.186525183,33.998065838,32.151164257000005,35.128821908000006,31.887321174000004,31.510402484000004,30.90733258,27.552756239,22.049743365,19.449004404,16.546730491,11.382944438,10.855258272,8.970664822,6.596077075,3.543035686,2.563047092,1.5830584980000002,0.640761773,0.5276861660000001,0.37691869,0.037691869,0.226151214,0.075383738,0.188459345,0.075383738,0.113075607,0.037691869,0.113075607,0.075383738,-0.0,0.037691869,-0.0,-0.0,0.037691869,0.037691869,-0.0,-0.0,0.037691869,0.5628764450949998,Incident Link,12982,13449,12980,951,0:30:46,30.77,17:30:00,18:00:00,0.035985264931388886,0.022646531290833334,0.02046877885972222
