Link Id,0:15:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:00:00,29:15:00,29:30:00,29:45:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12942,-0.0,-0.0,-0.0,-0.0,0.038059614,0.114178842,0.304476912,0.304476912,0.7231326659999999,0.837311508,1.52238456,3.349246032,5.670882486,9.286545816,12.94026876,20.057416578,27.40292208,30.333512358,33.911116074,34.405891056,31.932016146,30.029035446,29.039485482,26.984266326,24.776808714,21.960397278,20.247714648,19.524581982,17.126826299999998,15.338024442,13.282805286,14.614891776,15.870859038,15.870859038,16.289514792,16.441753247999998,17.469362825999998,17.241005142,18.192495492,19.067866614,17.926078194,19.258164684,21.617860752,23.292483768,24.320093346,26.717849028,27.364862466,29.68649892,29.648439306,35.129023722,35.129023722,37.526779404,39.20140242,40.114833156,43.882734942,42.360350382,38.744687052,39.77229663,36.1566333,35.357381406,29.458141236,26.755908642,22.797708786,20.133535806,17.88801858,16.974587844,17.355183984,18.382793562,17.583541668,18.763389702,18.306674334,18.192495492,18.83950893,19.829058894,19.182045456,20.399953104,17.088766686,15.376084056,14.310414864,11.760420726,10.961168832,9.210426588,9.058188132,7.079088204,5.556703644,3.729842172,2.626113366,1.255967262,0.342536526,0.2664172979999999,0.076119228,0.076119228,0.076119228,0.076119228,-0.0,0.038059614,0.038059614,-0.0,0.076119228,0.114178842,-0.0,-0.0,-0.0,0.038059614,0.038059614,-0.0,-0.0,-0.0,-0.0,0.45995043519,Feeder 1,13244,12942,13242,472,0:43:28,43.47,09:15:00,10:00:00,0.021905422279999996,0.00795023048,0.008468264115
12954,-0.0,0.190163854,-0.0,-0.0,0.190163854,0.760655416,1.521310832,4.944260204,9.5081927,16.544255298,21.298351648,41.455720172,46.209816522,64.085218798,84.052423468,97.173729394,129.501584574,146.236003726,152.701574762,170.006485476,162.209767462,153.462230178,150.22944465999998,135.206500194,128.36060145,113.337656984,106.681922094,104.970447408,82.911440344,76.0655416,75.685213892,76.504230768,76.255705454,71.31144524999999,76.826197016,70.550789834,77.20652472399999,71.691772958,82.72127649,83.481931906,79.678654826,79.86881868,87.47537283999999,96.98356554,105.350775116,115.619623232,121.895030414,123.036013538,130.452403844,156.314687988,155.173704864,177.042548074,185.219593796,195.108114204,215.075318874,217.547448976,184.268774526,185.029429942,177.422875782,149.65895309799998,134.06551707,125.50814364,108.39339678,89.897864402,20824.35299775,54424.9085787,24078.5040705,4440.3554827,50.963912872,46.59014423,40.124573194,40.695064756,41.83604788,44.118014128,38.413098508,34.609821428,34.990149136,33.849166012,30.996708202,26.813103414,23.009826334,23.390154042,25.67212029,22.439334772,23.199990188,13.121305926,10.078684262,6.65573489,3.80327708,1.140983124,0.570491562,0.380327708,0.190163854,0.570491562,-0.0,0.190163854,0.190163854,0.190163854,0.190163854,-0.0,0.190163854,0.190163854,-0.0,-0.0,0.380327708,-0.0,-0.0,-0.0,-0.0,30.762778419790568,Feeder 2,12956,13445,12954,472,1:37:38,97.63,08:00:00,09:45:00,0.29290515845277776,0.044160272762222216,0.042274845738888886
12956,-0.0,0.324816026,-0.0,-0.0,0.974448078,1.6240801299999998,3.572976286,8.770032702,14.941537196,26.634914132,41.901267354,76.656582136,96.145543696,134.79865078999998,186.119582898,265.374693242,346.253883716,374.512877978,388.15515107,409.26819276,396.925183772,384.90699081,373.863245926,338.783115118,316.045993298,276.418438126,266.673957346,236.141250902,207.232624588,206.907808562,203.334832276,186.119582898,210.805600874,199.437039964,214.37857716,213.404129082,213.404129082,205.608544458,226.721586148,230.944194486,226.071954096,238.414963084,258.553556696,276.418438126,283.889206724,304.027800336,320.918233688,322.542313818,339.43274717,385.556622862,375.16251003,415.114881228,432.654946632,443.698691516,494.045175546,496.318887728,450.519828062,448.570931906,445.647587672,412.841169046,381.009198498,366.717293354,318.644521506,282.265126594,234.192354746,233.217906668,228.020850252,216.977105368,211.1304169,195.864063678,195.864063678,188.39329508,187.743663028,188.068479054,182.546606612,176.050286092,147.79129182999998,137.07236297199998,124.729353984,114.010425126,96.145543696,93.547015488,76.98139816199999,68.860997512,51.97056416,38.653107094,27.284546184,14.291905144,5.197056416,2.598528208,1.299264104,0.649632052,-0.0,0.974448078,-0.0,0.324816026,0.649632052,0.324816026,0.649632052,0.324816026,-0.0,-0.0,-0.0,-0.0,0.324816026,0.324816026,-0.0,-0.0,-0.0,5.457270143495555,Incident Link,12956,13445,12954,472,1:37:38,97.63,08:00:00,09:45:00,0.7193772709161113,0.11503900920833335,0.10818178199277778
12959,-0.0,-0.0,-0.0,-0.0,0.872747442,0.872747442,6.109232094,6.109232094,13.09121163,45.382866984,75.056280012,185.895205146,390.990854016,648.451349406,904.166349912,1132.826179716,1236.683125314,1211.373449496,1189.554763446,1097.043534594,1097.043534594,1044.678688074,888.456895956,800.309404314,699.943448484,594.341008002,617.032441494,543.7216563659999,495.720547056,464.301639144,458.19240705,376.154147502,380.517884712,373.535905176,329.025785634,329.898533076,305.4616047,276.660939114,298.479625164,246.987526086,266.18796981,227.787082362,267.933464694,241.751041434,216.441365616,220.805102826,242.623788876,231.27807213,267.933464694,277.533686556,303.716109816,307.207099584,343.862492148,337.753260054,409.318550298,397.972833552,366.55392564,446.846690304,508.811758686,509.684506128,442.482953094,441.610205652,409.318550298,393.609096342,356.080956336,320.298311214,285.388413534,224.296092594,189.386194914,150.985307466,129.166621416,138.766843278,137.894095836,144.876075372,122.18464188,116.948157228,91.63848141,96.874966062,70.692542802,50.619351636,35.782645122,30.54616047,24.436928376,15.709453956,27.055170702,13.09121163,14.836706514,2.618242326,1.745494884,-0.0,-0.0,-0.0,1.745494884,0.872747442,1.745494884,0.872747442,-0.0,-0.0,-0.0,-0.0,0.872747442,-0.0,0.872747442,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.234129685425,Feeder 1,12973,12959,12977,472,1:24:41,84.68,16:30:00,18:00:00,0.8560197826950001,0.236369098875,0.20824723685500002
12964,-0.0,-0.0,-0.0,-0.0,-0.0,3.629081104,9.07270276,28.125378556,58.97256794,93.448838428,230.446650104,404.642543096,684.98905838,1026.122682156,1408.990738628,11289.228983424,19971.84893652,2435.206929072,3283.551739688,4133.750495952,3821.64325264,2948.292739476,1421.692522492,1307.376467716,1222.093061772,1165.84230466,1176.729547972,1055.155330988,899.104843516,920.87933014,939.02473566,780.25243736,763.014302116,782.9742481879999,768.457923772,719.465328868,744.868896596,677.730896172,714.021707212,704.9490044519999,732.167112732,719.465328868,751.219788528,698.59811252,712.20716666,735.796193836,795.676032052,739.42527494,760.292491288,831.966843092,832.8741133679999,840.132275576,874.6085460639999,838.317735024,897.290302964,877.3303568919999,896.383032688,969.871925044,980.759168356,1005.255465808,961.70649256,916.34297876,875.51581634,763.921572392,754.848869632,601.520192988,563.414841396,468.151462416,359.279029296,332.060921016,277.624704456,298.491920804,237.704812312,254.942947556,236.797542036,292.141028872,182.361325476,207.764893204,180.546784924,119.759676432,93.448838428,68.952540976,86.19067622,72.58162208,55.343486836,45.3635138,34.476270488,19.052675796,6.350891932,5.443621656,1.814540552,2.721810828,0.907270276,1.814540552,1.814540552,-0.0,0.907270276,0.907270276,0.907270276,-0.0,0.907270276,-0.0,0.907270276,-0.0,-0.0,0.907270276,-0.0,-0.0,0.907270276,26.24243306101336,Feeder 1,13246,12964,14236,472,0:58:20,58.33,07:30:00,08:30:00,4.33581409729111,0.7026304248577778,0.650714403508889
12973,-0.0,-0.0,-0.0,0.272073775,2.448663975,0.8162213250000001,6.801844375000001,7.890139475000001,21.493828225,49.51742705,75.908583225,127.87467425,213.577913375,318.32631675000005,401.0367443500001,475.3128849250001,503.0644099750001,492.9976803,491.36523765,464.42993392500006,466.062376575,447.2892861,400.4925968,372.1969242,340.6363663,308.259587075,314.245210125,293.567603225,276.97110295000004,266.63229950000004,262.551192875,214.3941347,213.577913375,226.90952835,196.43726555,201.062519725,193.17238025,184.193945675,196.165191775,177.120027525,184.738093225,168.14159295000002,183.649798125,174.399289775,155.89827307500002,164.87670765,177.664175075,165.692928975,174.67136355000002,191.5399376,185.010167,196.165191775,201.3345935,198.0697082,222.82842172500003,214.93828225,200.518372175,225.005011925,236.70418425000005,238.064553125,214.666208475,201.3345935,205.14362635,183.649798125,176.57587997500002,158.34693705,147.19191227500002,121.616977425,100.395222975,98.218632775,80.805911175,85.43116535,84.34287025,84.34287025,70.19503395000001,77.2689521,65.297706,75.0923619,58.767935400000006,40.266918700000005,27.207377500000003,23.126270875000003,18.773090475,18.773090475,16.86857405,10.33880345,10.610877225,3.80903285,1.6324426500000002,1.0882951,0.272073775,0.54414755,0.54414755,0.8162213250000001,0.54414755,0.54414755,-0.0,0.272073775,0.54414755,-0.0,0.8162213250000001,-0.0,0.272073775,-0.0,-0.0,-0.0,-0.0,-0.0,0.272073775,4.314334311013891,Incident Link,12973,12959,12977,472,1:24:41,84.68,16:30:00,18:00:00,0.43131250942361116,0.112910616625,0.10006268836111111
12977,-0.0,0.948627722,-0.0,-0.0,-0.0,4.74313861,2.845883166,18.023926718,18.97255444,54.071780154,92.016889034,206.800843396,439.214635286,725.70020733,999.853618988,1238.907804932,1297.722723696,1295.825468252,1266.41800887,1174.401119836,1205.705834662,1112.740317906,978.983809104,874.634759684,770.285710264,646.015478682,679.217448952,581.508793586,515.104853046,502.77269266,514.156225324,442.060518452,426.8824749,418.344825402,356.684023472,358.58127891600003,315.893031426,296.920476986,286.485572044,240.002813666,284.5883166,241.90006911,241.90006911,231.465164168,212.492609728,234.311047334,240.951441388,258.026740384,290.280082932,307.355381928,338.660096754,333.916958144,371.862067024,363.324417526,436.36875212,430.676985788,387.040110576,470.519350112,514.156225324,522.693874822,431.62561351,414.550314514,432.574241232,404.115409572,367.118928414,305.458126484,261.821251272,219.133003782,206.800843396,124.270231582,116.681209806,139.448275134,144.191413744,134.705136524,127.116114748,130.910625636,89.171005868,105.297677142,78.736100926,53.123152432,35.099225714,26.561576216,29.407459382,21.818437606,27.510203938,15.178043552,13.280788108,2.845883166,-0.0,0.948627722,-0.0,-0.0,0.948627722,0.948627722,0.948627722,0.948627722,-0.0,-0.0,-0.0,-0.0,0.948627722,-0.0,0.948627722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.760313504969442,Feeder 2,12973,12959,12977,472,1:24:41,84.68,16:30:00,18:00:00,0.8869669200700001,0.2353123765961111,0.21423176055166665
12980,-0.0,-0.0,0.36434892,-0.0,-0.0,0.36434892,3.27914028,2.91479136,7.286978400000001,11.29481652,25.14007548,32.062704960000005,42.26447472,56.4740826,98.3742084,139.90998528,173.065737,192.37622976,199.29885924,214.9658628,216.42325848,162.49961832,183.9962046,141.73172988000002,130.07256444,114.7699098,106.38988464,71.77673724,56.83843152,61.9393164,53.19494232,47.365359600000005,60.481920720000005,59.388873960000005,64.48975884000001,60.84626964,68.13324804,67.04020128,72.14108616,88.17243864000001,78.3350178,91.81592784,87.07939188,102.38204652,118.413399,133.35170472,135.17344932,175.61617944,161.04222264,198.93451032,222.98153904,253.95119724000003,240.4702872,282.00606408000004,282.00606408000004,342.12363588,314.43311796,289.6573914,297.30871872,267.06775836,244.47812532,228.44677284,243.02072964,246.66421884,228.08242392,213.50846712,214.23716496,209.13628008,210.95802468,201.12060384,190.91883408,179.98836648,169.4222478,173.79443484,144.28217232,157.76308236,146.10391692000002,147.19696368,125.33602848,94.36637028,68.86194588000001,55.016686920000005,55.016686920000005,38.620985520000005,33.155751720000005,17.124399240000002,10.9304676,6.92262948,1.8217446,1.8217446,0.36434892,0.36434892,0.36434892,0.36434892,-0.0,-0.0,0.36434892,0.36434892,1.09304676,0.36434892,-0.0,0.36434892,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.1176122587999995,Feeder 2,12982,13449,12980,472,0:57:44,57.73,08:30:00,09:30:00,0.18804452593333335,0.03572643576666667,0.03198173853333333
12982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,12982,13449,12980,472,0:57:44,57.73,08:30:00,09:30:00,0.0,0.0,0.0
12982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13467,13463,12982,472,1:34:01,94.02,14:30:00,16:00:00,0.0,0.0,0.0
