Link Id,0:15:00,1:45:00,2:00:00,2:15:00,2:30:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:45:00,29:00:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.726431523,2.179294569,5.811452184,2.905726092,5.085020661,10.896472845,13.802198937,15.255061983,29.783692443,34.868713104,58.840953363,64.652405547,112.596886065,147.465599169,369.027213684,699.553556649,947.993137515,827.4055046970001,772.196708949,719.893639293,703.912145787,675.58131639,639.25974024,615.287499981,568.795882509,389.367296328,339.243521241,316.724144028,278.22327330900004,260.788916757,244.080991728,265.873937418,243.354560205,278.949704832,268.77966351000003,277.496841786,285.487588539,265.147505895,292.025472246,287.66688310800004,323.98845925800003,339.243521241,332.705637534,320.356301643,320.356301643,374.838665868,427.868167047,496.152730209,539.738621589,580.418786877,580.418786877,608.749616274,663.231980499,671.222727252,767.111688288,714.808618632,711.1764610170001,691.562809896,628.363267395,552.08795748,499.784887824,482.350531272,392.999453943,302.921945091,318.903438597,273.864684171,278.949704832,254.977464573,258.609622188,211.391573193,204.127257963,214.297299285,196.13651121,164.173524198,148.918462215,138.02198937,129.304811094,99.521118651,99.521118651,85.71891971400001,85.71891971400001,64.652405547,55.935227271,38.500870719,27.604397874,25.425103305,13.075767414,11.622904368,6.537883707000001,2.179294569,2.179294569,1.452863046,0.726431523,-0.0,-0.0,2.179294569,-0.0,-0.0,1.452863046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.726431523,7.798847759007495,Feeder 2,13425,12913,12844,499,1:30:13,90.22,15:00:00,16:30:00,1.22524783546,0.39610696656916666,0.36664613258083334
12913,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.050816764,0.152450292,0.355717348,0.25408382,0.355717348,0.711434696,1.01633528,1.01633528,2.083487324,2.490021436,4.014524356,4.522691996,7.825781656,10.214169564,25.510015528,48.987360496,66.0617932,58.236011544,53.916586604,50.461046652,49.190627552,47.310407284,44.871202612,42.838532052,39.840342976,27.390235796,23.578978496,22.308559396,19.412003848,18.497302096,17.074432704,18.54811886,16.972799176,19.412003848,18.751385916,19.615270904,19.970988252,18.497302096,20.428339128,20.07262178,22.664276744,23.833062316,22.969177328,22.562643216,22.308559396,26.272266988,30.032707524,34.55539952,37.85848918,40.500960908,40.500960908,42.68608176,46.141621712,47.056323464,53.967403368,49.80042872,49.5463449,48.733276676,43.804050568,38.671557404,35.012750396,33.742331296,27.542686088,21.241407352,22.410192924,19.107103264,19.462820612,17.836684164,18.090767984,14.940128616,14.279510684,14.940128616,13.822159808,11.332138372,10.519070148,9.756818688,8.8929337,6.961896668,7.11434696,5.945561388,5.894744624,4.675142288,3.8112573,2.744105256,1.981853796,1.77858674,0.914701752,0.813068224,0.457350876,0.152450292,0.152450292,0.101633528,0.050816764,-0.0,-0.0,0.152450292,-0.0,-0.0,0.101633528,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.050816764,0.5455744246111109,Feeder 1,13425,12913,12844,499,1:30:13,90.22,15:00:00,16:30:00,0.08575328925000002,0.027596326005555553,0.025704813123333337
12919,-0.0,-0.0,-0.0,-0.0,-0.0,0.667833843,1.335667686,2.003501529,4.0070030580000005,10.017507645,18.031513761,22.038516819,48.084036696000005,44.077033638,88.154067276,120.877925583,177.643802238,225.727838934,373.319118237,571.665769608,796.725774699,981.047915367,1317.992366943,1112.597662561,1027.796284377,986.390586111,1052.506136568,959.009398548,985.054918425,1020.450112104,934.299546357,746.638236474,647.130993867,582.3511110960001,561.648261963,534.934908243,534.934908243,481.508200803,500.2075484070001,495.53271150600006,494.19704382,470.822859315,475.497696216,484.179536175,479.504699274,473.494194687,491.5257084480001,482.176034646,480.84036696,442.106004066,435.427665636,452.791345554,480.84036696,500.2075484070001,543.616748202,570.330101922,608.396630973,659.1520030410001,739.959898044,769.3445871360001,777.358593252,786.040433211,818.096457675,793.386605484,741.9633995730001,730.6102242420001,674.51218143,551.6307543180001,440.77033638,462.80885319900005,401.368139643,422.070988776,380.66529051,367.976447493,394.02196737,351.94843526100004,361.965942906,356.62327216200003,329.242084599,327.23858307,298.521727821,273.81187563000003,243.091518852,209.699826702,180.982971453,158.276620791,147.59127930300002,116.203088682,90.825402648,72.126055044,56.76587665500001,33.391692150000004,17.363679918000003,11.353175331,11.353175331,3.339169215,4.674836901,3.339169215,0.667833843,-0.0,0.667833843,-0.0,-0.0,-0.0,0.667833843,1.335667686,0.667833843,-0.0,-0.0,-0.0,-0.0,-0.0,11.36328802609695,Incident Link,12919,12921,13431,499,0:12:40,12.67,16:45:00,16:45:00,0.21834456478083333,0.44763418421083334,0.4090482288375001
12921,-0.0,-0.0,-0.0,-0.0,0.587385745,-0.0,1.17477149,0.587385745,3.52431447,7.04862894,11.160329155,16.44680086,34.655758955,32.306215975,66.96197493,83.996161535,135.68610709499998,167.99232307,290.16855803,466.38428153,633.789218855,757.72761105,822.3400429999999,805.89324214,738.343881465,696.6394935699999,745.3925104049999,677.2557639849999,692.527793355,697.2268793149999,614.40548927,498.10311176,444.06362322,387.6745917,351.844061255,368.290862115,331.28556018,302.503658675,308.377516125,307.202744635,293.6928725,286.64424356,261.386656525,288.99378654,285.46947207,280.183000365,296.629801225,277.24607164,285.46947207,268.435285465,260.79927078,267.260513975,297.21718697,306.027973145,329.523402945,348.90713253,386.49982021,414.106950225,491.05448282,489.87971133,481.6563109,482.243696645,479.894153665,468.73382451,419.39342193,421.155579165,355.95576147,301.328887185,239.65338396,256.687570565,213.80841118,232.017369275,209.10932522,195.01206734,220.269654375,196.18683883,207.93455373,192.075138615,179.152652225,182.676966695,176.2157235,141.559964545,142.734736035,116.30237751,112.190677295,93.394333455,98.68080516,66.96197493,55.801645775,45.81608811,38.76745917,18.79634384,13.509872134999998,9.985557665,8.22340043,1.762157235,3.52431447,2.936928725,0.587385745,-0.0,0.587385745,-0.0,-0.0,-0.0,0.587385745,1.17477149,0.587385745,-0.0,-0.0,-0.0,-0.0,-0.0,7.222397222895831,Feeder 1,12919,12921,13431,499,0:12:40,12.67,16:45:00,16:45:00,0.13395658240138889,0.2635077717152778,0.2334858336375
12959,-0.0,-0.0,0.872747442,-0.0,-0.0,-0.0,-0.0,-0.0,2.618242326,3.490989768,6.981979536,10.472969304,19.200443724,27.927918144,66.328805592,88.14749164199999,203.350153986,559.431110322,1064.75187924,1363.231504404,1348.39479789,1145.917391346,932.967015498,944.312732244,896.311622934,768.8904964019999,603.068482422,653.687834058,565.540342416,570.776827068,547.212646134,572.522321952,522.775717758,479.138345658,408.445802856,408.445802856,402.336570762,404.954813088,399.718328436,376.154147502,362.19018843,326.407543308,327.28029075,332.516775402,261.8242326,312.443584236,297.606877722,281.897423766,297.606877722,236.514556782,279.27918144,281.897423766,309.82534191,322.043806098,366.55392564,375.28140006,416.300529834,478.265598216,509.684506128,541.10341404,538.485171714,505.320768918,468.665376354,404.082065646,399.718328436,359.571946104,356.080956336,342.989744706,296.73413028,285.388413534,283.64291865,226.041587478,240.00554655,217.314113058,196.36817445,194.622679566,178.91322560999998,124.802884206,105.602440482,97.747713504,71.565290244,67.201553034,75.92902745399999,49.746604194,47.128361868,34.037150238,41.019129774,40.146382332,24.436928376,14.836706514,12.218464188,8.72747442,3.490989768,4.36373721,4.36373721,1.745494884,3.490989768,0.872747442,0.872747442,0.872747442,0.872747442,0.872747442,-0.0,-0.0,-0.0,-0.0,0.872747442,-0.0,-0.0,-0.0,-0.0,-0.0,8.226856790075002,Feeder 1,12973,12959,12977,499,1:31:10,91.17,05:30:00,07:00:00,1.8383455146350003,0.5112845431049999,0.38109971634
12973,-0.0,-0.0,0.272073775,-0.0,0.272073775,0.272073775,0.8162213250000001,1.0882951,1.360368875,5.713549275,6.529770600000001,11.699172325,23.126270875000003,35.097516975000005,57.951714075000005,87.063608,134.40444485,266.360225725,442.664031925,642.933656625,544.963771325,480.210212875,411.3755478000001,417.089097075,402.669187,362.130194525,313.70106257500004,324.85608735,296.56041475,281.596357125,275.88280785,275.3386603,251.668241875,240.785290875,222.55634795,213.84998715,206.503995225,216.02657735000005,219.8356102,209.49680675,195.34897045,191.69779005,191.267863825,196.709339325,174.67136355000002,183.105650575,189.091273625,175.487584875,171.67855202500002,167.05329785,181.47320792500005,183.37772435,192.356158925,186.370535875,199.1580033,207.8643641,219.29146265000003,241.329438425,248.67543035000003,266.08815195,254.933127175,235.343815375,219.563536425,209.768880525,205.959847675,176.031732425,188.002978525,179.02454395,155.89827307500002,160.251453475,142.29458432500002,127.87467425,138.48555147500002,124.881862725,112.910616625,107.7412149,108.013288675,85.43116535,77.2689521,74.820288125,60.128304275000005,56.863418975,53.3264599,46.252541750000006,47.068763075,38.090328500000005,35.641664525,39.450697375,22.037975775000003,20.405533125,15.508205175,10.066729675,4.89732795,4.89732795,5.4414755,1.904516425,2.1765902,0.8162213250000001,0.54414755,0.272073775,0.54414755,0.272073775,-0.0,-0.0,-0.0,-0.0,-0.0,0.272073775,-0.0,-0.0,-0.0,-0.0,4.277276798576389,Incident Link,12973,12959,12977,499,1:31:10,91.17,05:30:00,07:00:00,0.8119199697569446,0.22771063446527778,0.18773090475
12977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.845883166,5.691766332,4.74313861,10.434904942,21.818437606,43.636875212,75.89021776,113.83532664,228.619281002,609.018997524,1158.274448562,1506.420822536,1477.013363154,1255.983103928,1052.97677142,1033.055589258,1013.134407096,838.586906248,684.909215284,748.467272658,635.58057374,610.916252968,594.789581694,632.734690574,557.793100536,513.207597602,452.495423394,461.981700614,463.878956058,438.266007564,449.649540228,418.344825402,383.245599688,384.19422741,327.27656409,347.197746252,308.30400965,309.252637372,305.458126484,297.869104708,324.430680924,258.975368106,305.458126484,319.687542314,320.636170036,357.632651194,396.526387796,390.834621464,448.700912506,509.413086714,533.128779764,584.354676752,576.765654976,512.25896988,458.670189726,443.009146174,407.90992046,387.988738298,373.759322468,340.557352198,305.458126484,292.177338376,301.663615596,230.516536446,228.619281002,240.761813666,207.749471118,194.46868301,187.828288956,110.040815752,118.57846525,99.60591081,92.016889034,92.016889034,94.8627722,49.328641544,71.14707915,46.482758378,33.20197027,38.893736602,32.253342548,18.97255444,8.537649498,4.74313861,5.691766332,3.794510888,3.794510888,2.845883166,2.845883166,2.845883166,0.948627722,0.948627722,0.948627722,0.948627722,-0.0,-0.0,-0.0,-0.0,0.948627722,-0.0,-0.0,-0.0,-0.0,-0.0,8.931938510330555,Feeder 2,12973,12959,12977,499,1:31:10,91.17,05:30:00,07:00:00,2.0245296633683334,0.5683861100983333,0.4231933670922222
12980,-0.0,-0.0,-0.0,-0.0,0.36434892,-0.0,0.36434892,-0.0,0.72869784,1.09304676,3.27914028,2.18609352,8.38002516,10.20176976,14.20960788,24.775726560000003,24.775726560000003,48.82275528,61.21061856,92.54462568,161.40657156,243.02072964,203.30669736,183.63185568,182.53880892,166.14310752,181.44576216,165.7787586,153.39089532,118.413399,112.21946736,65.5828056,59.388873960000005,59.388873960000005,53.19494232,47.365359600000005,48.458406360000005,44.81491716,50.28015096,54.28798908,53.19494232,53.55929124,59.02452504,81.24980916,70.68369048000001,84.89329836,71.04803940000001,103.8394422,108.57597816,119.14209684,126.42907524,176.70922620000002,225.8963304,264.88166484000004,340.30189128,346.131474,306.41744172,311.15397768,330.82881936,290.75043816000004,275.81213244,260.5094778,236.46244908000003,243.38507856,218.24500308,221.52414336,177.80227296,217.88065416,193.1049276,180.71706432,175.61617944,173.79443484,155.21263992000002,154.48394208000002,157.76308236,156.30568668,151.2048018,151.56915072,136.630845,151.56915072,141.36738096000002,162.86396724000002,130.80126228,104.93248896,116.22730548,103.47509328,84.89329836,70.31934156,50.28015096,42.993172560000005,31.69835604,22.58963304,16.76005032,8.015676240000001,5.4652338,1.09304676,0.72869784,0.36434892,1.45739568,1.09304676,0.36434892,0.36434892,0.36434892,0.72869784,-0.0,0.36434892,-0.0,-0.0,0.36434892,-0.0,-0.0,-0.0,3.072574683966667,Feeder 2,12982,13449,12980,499,0:46:01,46.02,18:00:00,18:45:00,0.2137513664,0.09705850396666667,0.08602682833333335
12981,-0.0,-0.0,-0.0,0.565086916,-0.0,0.565086916,-0.0,-0.0,2.8254345800000005,5.650869160000001,3.955608412,14.1271729,22.603476640000004,40.12117103600001,74.591472912,102.280731796,190.434290692,457.155315044,801.2932468880001,1061.2332282480002,1048.8013160960002,909.78993476,783.7755524920001,811.4648113760001,759.476815104,625.551216012,490.49544308800006,530.6166141240001,451.50444588400006,442.463055228,430.031143076,456.0251412120001,424.94536083200006,405.167318772,371.262103812,375.78279914,391.605232788,374.08753839200006,384.25910288000006,357.70001782800006,329.44567202800005,326.620237448,324.9249767,313.62323838000003,313.05815146400005,303.45167389200003,287.629240244,292.149935572,309.10254305200004,271.24171968,302.88658697600005,316.44867296,331.14093277600006,353.1793225,380.868581384,396.69101503200005,442.463055228,467.89196644800006,493.885964584,499.536833744,476.933357104,426.075534664,401.21171036,397.821188864,353.74440941600005,363.91597390400005,309.667629968,304.016760808,269.546458932,272.37189351200004,258.809807528,211.342506584,201.736029012,210.777419668,196.085159852,192.694638356,187.04376919600003,147.48768507600002,139.576468252,119.798426192,115.277730864,113.0173832,115.277730864,74.026385996,94.369514972,68.375516836,60.464300012,70.07077758400001,44.076779448,32.209954212,21.473302808000003,11.866825236,7.346129908000001,7.911216824,3.955608412,3.3905214960000003,3.3905214960000003,2.260347664,1.130173832,0.565086916,0.565086916,1.6952607480000002,-0.0,-0.0,-0.0,-0.0,0.565086916,-0.0,-0.0,-0.0,-0.0,-0.0,7.486773762648892,Feeder 1,13461,12981,13451,499,0:28:51,28.85,15:15:00,15:45:00,0.36306834353,0.27595077731333334,0.2508358032688889
12982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,12982,13449,12980,499,0:46:01,46.02,18:00:00,18:45:00,0.0,0.0,0.0
