Link Id,0:15:00,3:00:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:00:00,29:15:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12844,-0.0,-0.0,-0.0,-0.0,0.726431523,2.179294569,5.811452184,9.443609799,14.52863046,24.698671782,40.680165288,57.388090317,82.086762099,161.267798106,268.77966351000003,547.729368342,833.216956881,791.083928547,698.827125126,690.10994685,754.762352397,712.629324063,689.383515327,644.344760901,562.9844303250001,424.236009432,345.781404948,347.960699517,268.77966351000003,260.788916757,252.798170004,279.676136355,233.184518883,249.166012389,294.931198338,289.119746154,292.025472246,294.204766815,294.931198338,318.903438597,325.441322304,332.705637534,356.677877793,376.291528914,358.85717236200003,390.093727851,395.905180035,434.406050754,421.33028334,486.70912041,519.398538945,594.947417337,617.46679455,658.873391361,706.817871879,721.346502339,760.573804581,691.562809896,747.498037167,655.241233746,523.03069656,475.086216042,385.00870719,302.195513568,286.940451585,242.628128682,211.391573193,193.230785118,181.60788075,177.249291612,174.34356552,164.173524198,166.352818767,156.182777445,147.465599169,146.012736123,131.484105663,122.766927387,79.90746753,83.539625145,79.181036007,69.010994685,67.558131639,58.11452184,48.670912041,29.05726092,19.613651121,18.887219598,2.905726092,6.537883707000001,2.905726092,0.726431523,1.452863046,-0.0,-0.0,0.726431523,0.726431523,0.726431523,0.726431523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.597061224840835,Feeder 2,13425,12913,12844,340,1:30:13,90.22,15:00:00,16:30:00,1.1126509493949999,0.4116445297,0.3997391241841667
12899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,12899,12900,12910,340,1:53:25,113.42,15:30:00,17:30:00,0.0,0.0,0.0
12900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12899,12900,12910,340,1:53:25,113.42,15:30:00,17:30:00,0.0,0.0,0.0
12910,-0.0,-0.0,0.093314722,0.093314722,0.139972083,0.46657361,0.606545693,1.213091386,1.679664996,3.359329992,4.899022905,7.558492482,11.384396084,15.956817462,27.9944166,44.884381282,60.327967773000005,56.782008337,56.688693615,57.621840835,56.222120005,55.615574312,52.676160569,54.682427092000005,50.763208768,38.72560963,38.772266991,33.266698393,29.300822708,25.055002857,21.135784533,21.369071338,18.802916483,20.622553562,21.275756616,19.969350508,18.709601761,19.082860649,19.736063703,19.689406342,21.788987587,18.756259122,20.342609396,20.06266523,19.316147454,20.342609396,19.362804815,20.202637313,21.46238606,20.762525645,22.768792168,26.641353131,30.420599372,30.840515621,31.26043187,37.745805049,39.472127406,37.3258888,39.098868518,36.486056302,34.666419223,33.406670476,22.535505363,20.202637313,21.555700782,19.176175371,18.336342873,17.636482458,18.756259122,15.303614408,14.883698159,15.583558574,14.183837744,13.9972083,12.550830109,12.59748747,10.73119303,9.658073727,9.004870673000001,7.231890955,6.858632067,5.272281793,3.779246241,3.685931519,2.379525411,1.306406108,1.306406108,0.46657361,0.233286805,0.139972083,0.186629444,0.046657361,0.046657361,-0.0,0.046657361,-0.0,-0.0,-0.0,-0.0,-0.0,0.046657361,-0.0,-0.0,-0.0,-0.0,0.046657361,0.046657361,0.5248823508719442,Feeder 2,12899,12900,12910,340,1:53:25,113.42,15:30:00,17:30:00,0.08210399498194446,0.019764576534722224,0.015539493288611112
12913,-0.0,-0.0,-0.0,-0.0,0.050816764,0.152450292,0.355717348,0.660617932,1.01633528,1.626136448,2.896555548,4.014524356,5.691477568,11.281321608,18.598935624,38.163389764,58.236011544,55.13618894,49.241444316,48.174292272,53.052701616,49.444711372,48.377559328,45.074469668,39.586259156,29.676990176,24.188779664,24.39204672,18.954652972,18.192401512,17.480966816,19.513637376,16.464631536,17.53178358,20.529972656,20.07262178,20.529972656,20.733239712,20.733239712,22.206925868,22.715093508,23.274077912,24.951031124,26.17063346,25.205114944,27.18696874,27.542686088,30.540875164,29.575356648,34.098048644,36.232352732,41.41566266,43.245066164,46.141621712,49.343077844,50.511863416,53.255968672,48.2759258,52.34126692,46.039988184,36.638886844,33.183346892,26.983701684,21.241407352,20.123438544,16.921982412,14.787678324,13.46644246,12.907458056,12.297656888,12.145206596,11.484588664,11.789489248,10.823970732,10.315803092,10.112536036,9.299467812,8.537216352,5.640660804,5.945561388,5.488210512,4.82759258,4.725959052,4.06534112,3.455539952,2.03267056,1.372052628,1.321235864,0.203267056,0.457350876,0.203267056,0.050816764,0.101633528,-0.0,-0.0,0.050816764,0.050816764,0.050816764,0.050816764,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5314586568333334,Feeder 1,13425,12913,12844,340,1:30:13,90.22,15:00:00,16:30:00,0.07779199622333334,0.028824397802222224,0.027949220200000003
12931,-0.0,-0.0,-0.0,0.74202284,0.74202284,8.90427408,8.16225124,22.2606852,37.84316484,66.78205559999999,119.46567724,186.98975568,362.10714592,627.0092998,967.59778336,2494.30217556,7211.85857376,4216.14483792,2025.84483792,4493.13236324,2462.50120336,2880.5203126,1690.5507644400002,3223.56307924,1150.4151736,1026.21758772,937.17484692,903.04179628,800.64264436,683.40303564,661.88437328,601.78052324,563.9373584,572.0996096399999,566.90544976,547.61285592,557.25915284,552.0649929599999,545.3867874,555.03308432,548.35487876,491.96114292,552.8070157999999,509.76969108,528.32026208,600.29647756,506.80159972,520.15801084,563.9373584,590.6501806399999,594.3602948399999,647.04391648,670.0466245199999,698.24349244,801.3846672,856.2943573599999,905.2678648,786.5442104,746.47497704,662.62639612,605.49063744,529.80430776,517.18991948,482.314846,488.25102872,428.88920152,400.6923336,371.01142,336.87836936,330.2001638,320.55386688,292.35699896,267.1282224,261.19203968,267.1282224,247.09360572,210.73448656,208.50841804,181.05357296,126.88590564,120.94972292,97.20499204,65.29800992,50.45755312,31.90698212,27.45484508,20.03461668,14.09843396,3.7101142,2.22606852,2.22606852,0.74202284,-0.0,0.74202284,1.48404568,-0.0,-0.0,-0.0,-0.0,-0.0,0.74202284,-0.0,-0.0,-0.0,0.74202284,1.48404568,-0.0,17.896691148522233,Incident Link,12931,13640,12934,340,0:16:37,16.62,16:30:00,16:45:00,0.46046639571111114,0.46994779866666664,0.39141704810000005
12934,-0.0,0.021999888,0.021999888,0.087999552,0.175999104,0.2419987679999999,0.2859985439999999,0.637996752,1.055994624,4.793989472,2.96998488,5.05997424,9.833949936,16.785914544,25.937867952,32.647833792,32.581834128,31.987837152,32.361835248,32.053836816,32.075836704,32.031836928,31.085841744,28.841853168,26.003867616,22.967883072,23.143882176,22.351886208,18.281906928,15.509921039999998,15.047923392,14.101928208,12.42993672,13.111933248,12.077938512,12.055938624,12.363937056,11.307942432,10.361947248,10.955944224,10.471946688,9.635950944,10.55994624,10.4499468,10.999944,11.021943888,10.075948704,10.4499468,11.813939856,11.417941872,11.791939968,13.265932464,14.14493112,14.475926304,17.47991488,16.873914096,18.391906368,16.477916112,15.245922383999998,12.781934928,10.317947472,15.119951616,9.305952624,8.579956319999999,8.865954863999999,8.70996248,7.699960799999999,6.247968191999999,5.939969759999999,6.335967744,5.675971103999999,6.317972783999999,5.213973456,4.751975808,5.147973791999999,8.139975360000001,4.355977824,4.025979504,10.855979392,3.101984208,2.793985776,2.287988352,1.583991936,1.121994288,0.835995744,0.76999608,0.351998208,0.263998656,0.175999104,0.065999664,0.043999776,-0.0,0.021999888,0.065999664,0.021999888,-0.0,-0.0,0.021999888,-0.0,-0.0,0.043999776,-0.0,-0.0,-0.0,-0.0,0.021999888,-0.0,0.2829688685066666,Feeder 2,12931,13640,12934,340,0:16:37,16.62,16:30:00,16:45:00,0.009542730271111112,0.0096860618,0.00778551592
12982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13467,13463,12982,340,1:34:01,94.02,14:30:00,16:00:00,0.0,0.0,0.0
13018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,13018,13056,13576,340,1:10:45,70.75,17:15:00,18:30:00,0.0,0.0,0.0
13056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13018,13056,13576,340,1:10:45,70.75,17:15:00,18:30:00,0.0,0.0,0.0
