Link Id,0:15:00,2:45:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12844,-0.0,-0.0,-0.0,-0.0,0.726431523,1.452863046,3.632157615,2.905726092,9.443609799,14.52863046,19.613651121,36.32157615,39.227302242,66.83170011600001,98.794687128,141.654146985,308.006965752,634.901151102,907.312972227,807.791853576,711.1764610170001,714.808618632,723.5257969080001,688.657083804,679.939905528,651.609076131,550.635094434,401.716632219,353.772151701,293.478335292,294.931198338,267.32680046400003,281.128999401,262.241779803,265.147505895,254.977464573,238.269539544,280.402567878,321.809164689,289.846177677,280.402567878,306.55410270600004,306.55410270600004,356.677877793,362.489329977,334.884932103,390.820159374,364.668624546,358.85717236200003,416.971694202,492.520572594,519.398538945,570.248745555,635.6275826250001,674.128453344,647.250486993,730.0636806150001,770.01741438,725.705091477,719.16720777,633.448288056,586.230239061,495.426298686,438.764639892,331.252774488,302.921945091,267.32680046400003,241.901697159,241.901697159,220.835182992,219.382319946,179.428586181,191.051490549,187.419332934,166.352818767,161.99422962900002,143.83344155400002,164.899955721,138.748420893,117.681906726,122.766927387,100.973981697,82.086762099,73.369583823,58.11452184,45.765185949,31.236555489,15.255061983,22.519377213,12.349335891,4.358589138,3.632157615,2.179294569,2.179294569,-0.0,1.452863046,-0.0,1.452863046,1.452863046,-0.0,-0.0,-0.0,-0.0,0.726431523,-0.0,-0.0,7.665063286855,Feeder 2,13425,12913,12844,907,1:52:30,112.5,14:45:00,16:30:00,1.3017249319091666,0.41547847384916664,0.37572652661833333
12913,-0.0,-0.0,-0.0,-0.0,0.050816764,0.101633528,0.25408382,0.203267056,0.660617932,1.01633528,1.321235864,2.490021436,2.79492202,4.624325524,6.86026314,9.90926898,21.444674408,43.905684096,63.724222056,56.203340984,49.902062248,50.359413124,50.206962832,48.479192856,47.361224048,45.633454072,38.569923876,28.254120784,24.849397596,20.479155892,20.784056476,18.649752388,19.666087668,18.446485332,18.446485332,17.735050636,16.76953212,19.716904432,22.308559396,20.377522364,19.412003848,21.749574992,21.292224116,25.15429818,25.103481416,23.37571144,27.339419032,25.459198764,25.357565236,28.96555548,34.55539952,36.130719204,40.043610032,44.363034972,47.056323464,45.277736724,51.020031056,53.713319548,51.121664584,50.206962832,44.617118792,40.755044728,34.911116868,30.642508692,23.37571144,20.936506768,18.954652972,16.667898592,17.02361594,15.397479492,15.49911302,12.500923944,13.313992168,13.21235864,11.637038956,11.382955136,10.010902508,11.382955136,9.858452216,8.232315768,8.689666644,7.063530196,5.691477568,5.132493164,4.014524356,3.252272896,2.185120852,1.117968808,1.575319684,0.863884988,0.304900584,0.25408382,0.152450292,0.152450292,-0.0,0.101633528,-0.0,0.101633528,0.101633528,-0.0,-0.0,-0.0,-0.0,0.050816764,-0.0,-0.0,0.5362156705744446,Feeder 1,13425,12913,12844,907,1:52:30,112.5,14:45:00,16:30:00,0.09094789179222222,0.029120828925555557,0.026340022673333335
12918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.621288329,1.080858886,2.702147215,3.783006101,7.025582759,10.268159417,15.672453846999998,23.778895492,38.910919896,57.28552095799999,150.239385154,313.44907694,432.883983843,403.700793921,358.304720709,366.951591797,383.70490453,376.679321771,397.756070048,352.359996836,325.878954129,229.142083832,210.227053327,158.88625624199997,153.48196181199998,149.15852626799995,156.72453847,150.77981459699998,133.486072421,136.188219636,156.72453847,162.669262343,163.75012122899997,162.1288329,171.856562874,193.290311151,188.069446164,226.439936617,228.601654389,226.98036606,237.78895492,241.031531578,264.81042707,271.295580386,343.172696305,393.973063947,440.990425488,512.867541407,571.774350694,584.7446573259999,595.0128167429999,594.4723872999999,515.569688622,447.475578804,341.010978533,289.670181448,200.499323353,182.665151734,157.264967913,134.02650186399998,104.843311942,92.953864196,60.528097616,75.66012201999999,72.417545362,55.123803186,79.983557564,69.174968704,59.44723873,63.770674274,64.85153315999999,74.57926313399999,57.28552095799999,60.528097616,57.28552095799999,64.85153315999999,68.09410981799999,63.770674274,50.800367642,45.396073212,30.804478251,20.536318834,23.778895492,12.429877189,5.944723872999999,3.783006101,1.621288329,1.080858886,0.540429443,0.540429443,-0.0,0.540429443,-0.0,0.540429443,-0.0,-0.0,-0.0,0.540429443,-0.0,-0.0,4.4852131856975,Feeder 2,12920,13427,12918,907,1:33:46,93.77,16:45:00,18:15:00,0.7142675804983333,0.08091429716027777,0.054943660038333335
12919,-0.0,-0.0,-0.0,-0.0,1.335667686,2.671335372,8.681839959000001,17.363679918000003,28.716855249,41.405698266,54.762375126,104.182079508,135.570270129,212.371162074,298.521727821,491.5257084480001,741.9633995730001,963.221066234,3106.920216076,1068.5341488,994.404592227,1025.124949005,1033.138955121,1019.114444418,1005.757767558,991.065423012,982.383583053,824.7747961050001,719.2570489110001,649.8023292390001,593.704286427,550.962920475,543.616748202,530.2600713420001,489.522206919,498.871880721,477.501197745,474.16202853,458.134016298,470.822859315,474.16202853,513.564225267,493.5292099770001,499.539714564,485.515203861,476.833363902,492.193542291,482.843868489,498.204046878,480.84036696,491.5257084480001,532.2635728710001,580.3476095670001,632.4386493210001,647.7988277100001,714.58221201,782.7012639960001,845.477645238,805.407614658,846.1454790810001,839.467140651,770.680254822,687.86885829,611.735800188,501.543216093,508.221554523,450.120010182,409.382145759,462.141019356,403.371641172,392.018465841,386.007961254,325.235081541,327.23858307,328.574250756,294.514724763,297.85389397800003,252.441192654,257.116029555,220.38516819,207.02849133,177.643802238,148.92694698900002,120.21009174,96.835907235,80.14006116,46.080535167,32.723858307,19.367181447,18.031513761,10.685341488,4.0070030580000005,4.0070030580000005,2.671335372,0.667833843,0.667833843,2.003501529,-0.0,-0.0,-0.0,0.667833843,-0.0,0.667833843,-0.0,0.667833843,0.667833843,11.968425016126668,Incident Link,12919,12921,13431,907,0:12:40,12.67,16:45:00,16:45:00,0.23485490145500001,0.45876474826083335,0.44726316540916666
12920,-0.0,-0.0,-0.0,-0.0,-0.0,2.728558335,2.728558335,11.823752785,15.461830565,25.46654446,36.3807778,41.83789447,60.937802815000005,102.775697285,150.98022787,189.18004456,365.62681689,677.591986525,1031.39505063,919.524158895,814.92942272,824.02461717,876.77674498,846.7626032950001,880.41482276,831.3007727300001,812.200864385,568.449653125,511.14992809,467.49299473,416.55990581,422.926541925,422.926541925,464.764436395,411.10278914,424.745580815,425.65510026,473.859630845,465.67395584,474.76915029,485.68338363,542.07358922,529.34031699,624.839858715,593.9161975850001,595.7352364750001,647.57784484,666.677753185,693.963336535,766.65737269,866.772031085,985.91907838,1072.323425655,1226.03221186,1332.445986925,1388.836192515,1378.83147862,1367.007725835,1174.189603495,1045.037842305,844.0340449600001,748.534503235,590.2781198050001,550.259264225,453.850203055,455.669241945,389.27432246,351.07450577000003,319.241325195,322.879402975,298.32237796000004,268.308236275,281.041508505,267.39871683,259.213041825,247.38928904,241.93217237,241.022652925,226.470341805,208.279952905,226.470341805,214.64658902,199.184758455,173.718213995,154.61830565,125.51368341,79.128191715,50.023569475,57.299725035,24.557025015,10.004713895,12.73327223,2.728558335,3.63807778,1.81903889,0.909519445,-0.0,0.909519445,0.909519445,0.909519445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.766383775705547,Incident Link,12920,13427,12918,907,1:33:46,93.77,16:45:00,18:15:00,1.7553725288499997,0.2526442902777778,0.2056524522861111
12921,-0.0,-0.0,-0.0,-0.0,1.17477149,1.762157235,4.111700215,12.92248639,19.383729585,33.480987465,37.59268768,79.297075575,100.442962395,155.657222425,232.60475502,381.213348505,585.6235877649999,738.93126721,838.199458115,788.8590555349999,741.2808101899999,762.42669701,743.6303531699999,724.246623585,718.372766135,697.2268793149999,667.857592065,575.6380300999999,493.991411545,454.049180885,400.009692345,360.067461685,340.6837321,334.80987465,313.076602085,301.91627293,286.64424356,278.42084313,269.02267121,259.03711354499995,287.231629305,303.09104442,290.16855803,292.51810100999995,296.04241548,284.29470058,286.056857815,279.59561462,301.91627293,289.581172285,282.532543345,323.649545495,350.669289765,399.4223066,382.388119995,464.03473855,494.57879729,518.6616128349999,489.292325585,527.47239901,491.05448282,421.74296491,363.00439041,337.15941762999995,287.81901505,294.280258245,251.988484605,227.318283315,256.687570565,216.745339905,222.619197355,207.93455373,172.10402328499998,182.08958095,177.39049498999998,162.705851365,169.16709455999998,142.14735029,155.06983667999998,123.938392195,126.87532092,109.25374857,85.170933025,72.83583238,56.976417265,48.753016835,24.082815545,20.558501075,12.335100645,12.335100645,8.810786174999999,3.52431447,3.52431447,2.34954298,0.587385745,1.17477149,1.17477149,-0.0,-0.0,-0.0,0.587385745,-0.0,0.587385745,-0.0,0.587385745,0.587385745,7.3145841523194415,Feeder 1,12919,12921,13431,907,0:12:40,12.67,16:45:00,16:45:00,0.14407267023194442,0.2824346457208333,0.25355484659166666
13073,-0.0,-0.0,-0.0,1.781180196,0.890590098,0.890590098,1.781180196,5.343540588,15.140031666,14.249441568,13.35885147,43.638914802,65.013077154,73.028388036,96.183730584,139.822645386,195.039231462,377.610201552,834.482921826,838.045282218,732.065060556,662.599032912,761.45453379,647.459001246,666.161393304,624.303658698,585.117694386,329.51833626,255.599358126,244.021686852,225.319294794,229.772245284,232.444015578,244.91227695,211.960443324,208.398082932,213.74162352,235.115785872,255.599358126,254.708768028,237.787556166,214.632213618,244.91227695,230.662835382,261.833488812,225.319294794,262.72407891,244.91227695,293.004142242,268.958209596,317.050074888,309.925354104,385.625512434,398.093773806,402.546724296,451.529179686,505.855175664,489.8245539,545.041139976,579.774153798,561.0717617399999,555.728221152,529.90110831,435.498557922,308.144173908,254.708768028,247.584047244,209.28867303,201.273362148,154.962677052,146.94736617,145.166185974,142.49441568,143.385005778,126.463793916,106.87081176,85.496649408,81.043698918,61.450716762,72.137797938,58.778946468,56.107176174,34.733013822,38.295374214,21.374162352,12.468261372,10.687081176,4.45295049,8.015310882,3.562360392,2.671770294,2.671770294,0.890590098,-0.0,-0.0,-0.0,-0.0,0.890590098,0.890590098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.175747557353336,Incident Link,13073,13076,13567,907,1:14:18,74.3,14:15:00,15:30:00,0.505409880615,0.22240013836166667,0.26594009870833335
13076,-0.0,-0.0,-0.0,0.221804188,0.110902094,0.110902094,0.221804188,0.665412564,1.885335598,1.66353141,1.66353141,5.212398418,8.206754956000001,9.093971708,11.64471987,16.746216194000002,22.402222988,39.148439182,77.520563706,77.964172082,65.21043127200001,60.774347512000006,72.197263194,61.217955888000006,61.107053794,58.778109820000005,55.672851188,35.599572174,28.945446534,27.836425594,26.727404654,26.61650256,26.838306748,28.723642346,23.622146022000003,24.065754398000003,24.731166962000003,25.951089996,26.61650256,27.17101303,24.842069056,21.515006236,24.176656492000003,23.843950210000003,27.392817218,21.62590833,27.392817218,24.842069056,27.836425594,25.729285808,28.83454444,27.060110936,34.823257516000005,34.157844952000005,34.712355422,37.70671196,42.364599908,41.255578968,48.575117172000006,47.466096232000005,50.016844394,48.575117172000006,47.687900420000005,39.592047558,30.830782132000003,26.727404654,28.058229782,24.065754398000003,22.624027176,17.855237134,17.411628758000003,17.189824570000003,17.744335040000003,16.746216194000002,15.193586878,12.975544998,10.53569893,9.98118846,7.874048674000001,8.539461238000001,7.430440298000001,6.875929828,4.325181666000001,4.546985854,2.661650256,1.552629316,1.330825128,0.443608376,0.998118846,0.443608376,0.332706282,0.332706282,0.110902094,-0.0,-0.0,-0.0,-0.0,0.110902094,0.110902094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6085752408249998,Feeder 1,13073,13076,13567,907,1:14:18,74.3,14:15:00,15:30:00,0.04697935926388889,0.019130611215000003,0.022242031074444446
13122,-0.0,-0.0,-0.0,-0.0,0.433034708,0.433034708,0.757810739,0.974328093,1.948656186,2.922984279,3.572536341,7.145072682,9.093728868,12.882782563,17.429646997,27.714221312,26.090341157,45.901679048,64.413912815,62.356997952,56.077994686,59.867048381,58.676202934,56.402770717,50.232026128,55.861477332,55.861477332,42.545660061,41.571331968,36.483174149,36.80795018,39.947451813,38.323571658,40.05571049,41.13829726,42.112625353,42.870436092,36.916208857,47.200783172,44.277798893,43.411729477,46.334713756,44.710833601,51.747647606,52.938493053,47.309041849,54.778890562,50.123767451,58.351426903,59.109237642,66.03779297,76.75540199299999,87.03997630799999,96.35022253,105.119175367,110.42385054,111.073402602,107.067831553,107.825642292,100.572310933,102.84574315,91.262064711,92.885944866,91.586840742,85.307837476,89.529925879,91.803358096,95.26763576,96.133705176,92.01987545,86.823458954,88.230821755,87.797787047,86.823458954,75.7810739,76.105849931,70.909433435,64.846947523,63.114808691,50.232026128,44.819092278,40.488745198,32.044568392,23.708650263,21.218700692,13.207558594,8.985470191,6.712037974,3.680795018,3.139501633,1.515621478,0.541293385,0.541293385,-0.0,0.108258677,0.216517354,-0.0,0.108258677,0.108258677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.108258677,1.268039898071945,Feeder 2,13485,13131,13122,907,1:18:15,78.25,16:30:00,17:45:00,0.1724019431225,0.05124244044666667,0.04856604537638889
13131,-0.0,-0.0,-0.0,-0.0,0.261847108,0.327308885,0.589155993,0.720079547,1.505620871,2.553009303,2.945779965,6.022483484,7.659027909,10.866654982,14.139743832,22.453389511,26.512019685,41.175457733,51.125647837,50.601953621,45.626858569,48.507176757,49.489103412,49.489103412,46.739708778,46.805170555,49.423641635,39.211604423,36.331286235,32.141732507,31.225267629,33.320044493,30.963420521,31.945347176,33.058197385,33.909200486,34.432894702,32.992735608,37.575059998,35.611206688,34.04012404,36.789518674,35.087512472,41.437304841,41.437304841,37.640521775,43.20477282,40.455378186,47.001555886,46.870632332,51.780265607,60.355758394,69.127636512,75.346505327,84.249306999,88.307937173,88.504322504,86.475007417,82.809147905,77.375820414,78.881441285,70.502333829,70.109563167,69.127636512,64.479850345,64.15254146,66.640088986,67.42563031,68.473018742,64.610773899,62.515997035,61.926841042,61.926841042,61.926841042,54.267813133,53.02403937,51.583880276,47.459788325,44.252161252,36.265824458,30.963420521,28.868643657,23.697163274,17.216447351,15.972673588,9.557419442,6.218868815,5.040556829,2.945779965,2.356623972,0.981926655,0.589155993,0.392770662,0.196385331,0.065461777,0.196385331,-0.0,0.065461777,0.065461777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.065461777,0.986545347043889,Feeder 1,13485,13131,13122,907,1:18:15,78.25,16:30:00,17:45:00,0.13459668704277777,0.038676999910833336,0.03573121994583333
