Link Id,0:15:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,28:45:00,29:00:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12844,-0.0,-0.0,-0.0,-0.0,0.726431523,2.179294569,2.179294569,2.179294569,10.896472845,10.170041322,23.972240259,36.32157615,61.746679455,105.332570835,172.890702474,299.289787476,515.039949807,751.8566263050001,777.2817296100001,696.647830557,679.213474005,727.884386046,681.392768574,657.4205283150001,661.779117453,605.117458659,440.943934461,382.829412621,323.98845925800003,285.487588539,288.393314631,257.156759142,258.609622188,254.25103305,248.439580866,265.147505895,262.241779803,286.21402006200003,305.10123966000003,306.55410270600004,324.714890781,325.441322304,364.668624546,317.450575551,401.716632219,337.790658195,359.583603885,369.753645207,408.254515926,459.104722536,458.378291013,486.70912041,571.701608601,590.588828199,636.354014148,719.893639293,777.2817296100001,776.555298087,780.913887225,709.723597971,642.891897855,544.0972107270001,448.934681214,346.507836471,269.506095033,212.118004716,202.674394917,175.796428566,161.267798106,167.805681813,152.55061983000002,167.07925029,133.663400232,157.635640491,153.27705135300002,131.484105663,135.116263278,120.587632818,113.323317588,95.162529513,91.530371898,74.822446869,60.293816409,69.737426208,40.680165288,29.05726092,29.05726092,25.425103305,14.52863046,7.990746753,2.179294569,3.632157615,1.452863046,-0.0,0.726431523,-0.0,0.726431523,-0.0,-0.0,0.726431523,-0.0,0.726431523,-0.0,0.726431523,-0.0,-0.0,0.726431523,7.447133829954996,Feeder 2,13425,12913,12844,907,1:52:30,112.5,14:45:00,16:30:00,1.2030513167016668,0.4316213965825,0.41406596810999996
12913,-0.0,-0.0,-0.0,-0.0,0.050816764,0.152450292,0.152450292,0.152450292,0.660617932,0.76225146,1.676953212,2.5408382,4.268608176,7.317614016,12.043573068,20.784056476,35.775001856,52.747801032,54.424754244,48.580826384,47.564491104,50.816764,47.76775816,46.24325524,46.141621712,42.381181176,30.794958984,26.93288492,22.562643216,20.07262178,20.275888836,17.887500928,18.192401512,17.735050636,17.379333288,18.598935624,18.446485332,19.81853796,21.393857644,21.495491172,22.511826452,22.765910272,25.560832292,22.257742632,28.101670492,23.578978496,25.205114944,25.865732876,28.660654896,32.116194848,31.912927792,34.098048644,40.094426796,41.212395604,44.363034972,50.410229888,54.221487188,53.967403368,55.085372176,49.80042872,45.023652904,38.010939472,31.353943388,24.442863484,18.853019444,14.73686156,14.381144212,12.19602336,11.332138372,11.738672484,10.620703676,11.738672484,9.350284576,11.078054552,10.722337204,9.197834284,9.350284576,8.537216352,7.87659842,6.707812848,6.453729028,5.183309928,4.166974648,4.878409344,2.947372312,2.03267056,2.03267056,1.77858674,1.01633528,0.558984404,0.152450292,0.25408382,0.101633528,-0.0,0.050816764,-0.0,0.050816764,-0.0,-0.0,0.050816764,-0.0,0.050816764,-0.0,0.050816764,-0.0,-0.0,0.050816764,0.5209706413744446,Feeder 1,13425,12913,12844,907,1:52:30,112.5,14:45:00,16:30:00,0.08412997595555557,0.030052469598888885,0.029134944693333335
12918,-0.0,-0.0,-0.0,-0.0,-0.0,0.540429443,-0.0,2.161717772,3.242576658,5.944723872999999,6.485153316,13.510736075,22.698036606,36.208772681,61.608956502,137.809507965,241.571961021,361.547297367,394.4006101,363.709015139,380.462327872,370.194168455,361.547297367,366.951591797,359.385579595,356.14300293699995,248.59754378,219.414353858,203.741900011,161.588403457,165.37140955799998,146.45637905299998,144.835090724,129.70306631999998,143.75423183799998,146.45637905299998,166.452268444,162.1288329,171.316133431,185.907728392,199.418464467,193.473740594,230.222942718,205.903617783,234.005948819,232.925089933,236.167666591,241.031531578,274.538157044,318.312941927,317.77251248399995,345.334414077,410.72637668,478.280057055,531.242142469,554.4806085179999,607.983123375,629.059871652,595.0128167429999,509.084535306,400.458217263,305.883064738,238.869813806,175.09913953199998,145.375520167,105.383741385,98.89858806899998,85.38785199399999,83.76656366499999,66.472821489,62.68981538799999,71.336686476,63.770674274,68.634539261,69.71539814699999,64.311103717,62.14938594499999,52.96208541399999,56.745091515,56.745091515,53.502514857,59.987668173,61.608956502,52.42165597099999,44.315214326,36.749202124,31.344907694,22.698036606,12.429877189,7.025582759,3.783006101,2.161717772,0.540429443,-0.0,0.540429443,-0.0,-0.0,-0.0,0.540429443,-0.0,-0.0,0.540429443,-0.0,0.540429443,-0.0,-0.0,-0.0,4.531169284506112,Feeder 2,12920,13427,12918,907,1:33:46,93.77,16:45:00,18:15:00,0.9128754008008332,0.08902073880527776,0.05674509151499999
12919,-0.0,-0.0,-0.0,1.335667686,1.335667686,5.342670744,12.021009174,14.024510703,34.727359836000005,51.423205911,104.182079508,136.238103972,204.357155958,301.193063193,404.707308858,641.788323123,884.212008132,1100.590173264,1053.841804254,1043.8242966090002,1052.506136568,1091.240499462,1018.446610575,1026.460616691,1031.135453592,926.953374084,826.7782976340001,719.924882754,709.907375109,613.0714678740001,557.6412589050001,538.941911301,494.19704382,490.190040762,465.480188571,498.871880721,478.16903158800005,486.85087154700005,468.819357786,479.504699274,487.51870539,461.473185513,511.560723738,504.21455146500006,493.5292099770001,496.868379192,495.53271150600006,496.868379192,494.19704382,492.193542291,535.602742086,535.602742086,611.735800188,625.0924770480001,693.8793628770001,729.274556556,744.634734945,806.0754485010001,788.7117685830001,798.0614423850001,720.592716597,657.148501512,628.4316462630001,569.662268079,488.854373076,460.137517827,474.16202853,442.106004066,432.756330264,378.661788981,353.95193679000005,352.616269104,398.028970428,326.570749227,304.532232408,306.53573393700003,279.154546374,258.45169724100003,238.416681951,213.70682976,186.325642197,143.584276245,122.881427112,100.17507645,86.81839959,52.091039754,40.07003058,24.042018348000003,14.024510703,8.681839959000001,4.0070030580000005,2.671335372,0.667833843,0.667833843,-0.0,1.335667686,0.667833843,1.335667686,-0.0,1.335667686,-0.0,0.667833843,-0.0,0.667833843,0.667833843,-0.0,0.667833843,11.347610048974998,Incident Link,12919,12921,13431,907,0:12:40,12.67,16:45:00,16:45:00,0.20684298192916667,0.44299644919000003,0.42184837749500004
12920,-0.0,-0.0,0.909519445,0.909519445,1.81903889,4.5475972250000005,5.45711667,10.91423334,13.642791675,23.64750557,44.566452805,68.213958375,86.404347275,142.794552865,190.99908345,358.35066133000004,570.268692015,834.946331065,884.962419985,876.77674498,851.3102005200001,869.50058942,862.2244338600001,865.86251164,846.7626032950001,832.2102921750001,616.65418371,547.53070589,511.14992809,460.21683917,432.0217363750001,399.279036355,418.3789447,392.91240024,446.574047495,448.393086385,461.126358615,468.402514175,467.49299473,507.51185031,534.79743366,547.53070589,620.29226149,577.5448475750001,640.30168928,639.392169835,622.11130038,682.13958375,733.07267267,825.8436560600001,803.105669935,916.79560056,1033.21408952,1155.08969515,1275.14626189,1279.693859115,1386.10763418,1424.30745087,1332.445986925,1196.018070175,986.828597825,834.0293310650001,763.9963338,661.220636515,561.173497565,446.574047495,429.29317804,379.269608565,377.450569675,378.36008912,312.87468908,294.68430018000004,304.689014075,291.95574184500003,276.49391128,288.31766406500003,281.041508505,252.84640571,248.298808485,236.4750557,205.55139457,210.098991795,199.184758455,165.53253899,136.42791675,94.59002228,63.66636115,48.204530585,28.195102795,14.55231112,5.45711667,4.5475972250000005,0.909519445,0.909519445,-0.0,-0.0,-0.0,0.909519445,0.909519445,0.909519445,-0.0,1.81903889,-0.0,-0.0,-0.0,-0.0,-0.0,12.177456869320824,Incident Link,12920,13427,12918,907,1:33:46,93.77,16:45:00,18:15:00,2.2010370568999997,0.3395539261333334,0.24329645153749999
12921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,12919,12921,13431,907,0:12:40,12.67,16:45:00,16:45:00,0.0,0.0,0.0
13073,-0.0,-0.0,-0.0,-0.0,0.890590098,0.890590098,3.562360392,3.562360392,14.249441568,18.702392058,28.498883136,57.88835637,76.590748428,128.244974112,146.94736617,187.02392058,373.157251062,748.09568232,761.45453379,632.137379482,675.067294284,717.815618988,640.334280462,626.975428992,604.710676542,553.947040956,369.59489067,293.89473234,244.91227695,219.975754206,227.10047499,236.00637597,219.975754206,236.00637597,219.975754206,227.10047499,252.036997734,267.1770294,250.255817538,252.036997734,240.45932646,241.349916558,260.942898714,236.896966068,252.036997734,238.678146264,270.739389792,296.566502634,260.052308616,306.362993712,319.721845182,371.376070866,400.7655441,443.513868804,483.590423214,439.060918314,464.888031156,483.590423214,497.839864782,504.073995468,497.839864782,468.450391548,435.498557922,331.299516456,297.457092732,253.81817793,214.632213618,193.258051266,160.30621764,148.728546366,138.932055288,127.354384014,123.792023622,135.369694896,97.074320682,80.15310882,80.15310882,74.809568232,60.560126664,56.997766272,48.091865292,40.967144508,36.514194018,21.374162352,20.483572254,12.468261372,8.015310882,7.124720784,0.890590098,0.890590098,0.890590098,0.890590098,0.890590098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.029244521766111,Incident Link,13073,13076,13567,907,1:14:18,74.3,14:15:00,15:30:00,0.506894197445,0.23452205914000002,0.25629203931333333
13076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13073,13076,13567,907,1:14:18,74.3,14:15:00,15:30:00,0.0,0.0,0.0
13122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13485,13131,13122,907,1:18:15,78.25,16:30:00,17:45:00,0.0,0.0,0.0
13131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13485,13131,13122,907,1:18:15,78.25,16:30:00,17:45:00,0.0,0.0,0.0
