Link Id,0:15:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:30:00,30:00:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12844,-0.0,-0.0,-0.0,1.452863046,1.452863046,3.632157615,3.632157615,5.811452184,14.52863046,20.340082644,49.397343564,51.576638133,114.776180634,151.824188307,277.496841786,496.152730209,765.658825242,783.8196133170001,730.0636806150001,695.921399034,704.6385773100001,698.827125126,690.836378373,650.156213085,572.4280401240001,440.217502938,374.112234345,337.790658195,281.128999401,267.32680046400003,249.166012389,256.430327619,261.51534828,244.807423251,256.430327619,289.846177677,294.931198338,324.714890781,329.799911442,308.006965752,323.98845925800003,347.234267994,360.310035408,345.781404948,358.85717236200003,400.990200696,388.640864805,409.707378972,425.688872478,461.284017105,535.380032451,589.135965153,580.418786877,633.448288056,734.422269753,741.686584983,765.658825242,733.69583823,729.337249092,663.9584120220001,570.248745555,483.076962795,347.960699517,279.676136355,228.825929745,230.278792791,204.127257963,188.87219598,156.909208968,172.890702474,176.522860089,167.07925029,146.739167646,150.371325261,177.975723135,147.465599169,142.380578508,124.219790433,124.219790433,100.973981697,82.813193622,66.83170011600001,65.37883707,52.303069656000005,39.953733765,23.245808736,16.707925029000002,15.255061983,7.990746753,2.905726092,4.358589138,-0.0,0.726431523,-0.0,-0.0,-0.0,0.726431523,-0.0,1.452863046,0.726431523,-0.0,-0.0,-0.0,0.726431523,7.564775379374162,Feeder 2,13425,12913,12844,907,1:52:30,112.5,14:45:00,16:30:00,1.2137460030125,0.41870705839583333,0.4063980798116667
12913,-0.0,-0.0,-0.0,0.050816764,0.101633528,0.25408382,0.25408382,0.406534112,1.01633528,1.422869392,3.404723188,3.658807008,7.87659842,10.722337204,19.107103264,34.504582756,53.560869256,55.034555412,51.020031056,48.733276676,49.393894608,48.682459912,48.174292272,45.531820544,40.297693852,30.845775748,26.272266988,23.324894676,19.920171488,18.853019444,17.125249468,17.989134456,18.395668568,16.921982412,18.243218276,20.275888836,20.58078942,22.562643216,23.019994092,21.749574992,22.461009688,24.442863484,25.205114944,24.087146136,25.205114944,28.101670492,27.085335212,28.863921952,29.47372312,32.421095432,37.502771832,41.009128548,40.6534112,44.312218208,51.121664584,51.934732808,53.86576984,51.172481348,50.867580764,46.649789352,39.941976504,33.691514532,24.64613054,19.513637376,16.108914188,16.108914188,14.330327448,13.263175404,10.92560426,11.992756304,12.45010718,11.586222192,10.315803092,10.620703676,12.348473652,10.315803092,9.807635452,8.842116936,8.791300172,7.012713432,5.84392786,4.675142288,4.57350876,3.607990244,2.642471728,1.829403504,1.168785572,1.01633528,0.609801168,0.203267056,0.304900584,-0.0,0.050816764,-0.0,-0.0,-0.0,0.050816764,-0.0,0.101633528,0.050816764,-0.0,-0.0,-0.0,0.050816764,0.5292001339888888,Feeder 1,13425,12913,12844,907,1:52:30,112.5,14:45:00,16:30:00,0.08482164857666667,0.029389028513333332,0.028344461697777778
12918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.621288329,4.323435544,4.863864987,10.80858886,14.591594960999998,22.698036606,32.966196022999995,59.44723873,110.788035815,236.167666591,364.789874025,389.649628403,371.815456784,388.568769517,385.866622302,374.517603999,386.947481188,358.845150152,311.827788611,256.703985425,221.035642187,184.826869506,161.588403457,148.077667382,136.188219636,138.89036685099998,157.264967913,127.000919105,140.51165518,159.967115128,163.75012122899997,192.392881708,208.605764998,183.74601062,193.473740594,218.873924415,238.869813806,229.682513275,216.1717772,248.057114337,271.295580386,266.972144842,298.857481979,309.125641396,376.138892328,433.964842729,455.041591006,516.6505475079999,597.174534515,581.502080668,625.8172949939999,588.527663427,502.59938199,396.675211162,311.287359168,243.19324935,175.09913953199998,159.967115128,146.45637905299998,106.464600271,102.141164727,80.52398700699999,77.281410349,63.770674274,75.119692577,65.391962603,64.311103717,79.44312812099999,66.472821489,65.93239204599999,78.362269235,74.038833691,69.71539814699999,70.79625703299999,59.44723873,58.906809287,61.608956502,48.63864987,40.532208225,22.157607163,19.455459948,8.106441644999999,8.646871088,1.621288329,2.702147215,-0.0,1.080858886,1.080858886,-0.0,-0.0,-0.0,-0.0,1.080858886,-0.0,0.540429443,-0.0,-0.0,-0.0,4.580139529424999,Feeder 2,12920,13427,12918,907,1:33:46,93.77,16:45:00,18:15:00,0.902667289099722,0.09307395962777777,0.07025582758999999
12919,-0.0,-0.0,1.335667686,3.339169215,5.342670744,7.346172273,15.360178389,33.391692150000004,50.087538225,104.182079508,136.90593781500002,193.67181447,290.507721705,403.371641172,624.424643205,929.183537183,1095.915336363,1079.887324131,1019.782278261,1075.21248723,1007.761269087,1031.135453592,997.075927599,991.065423012,967.023404664,810.082451559,715.2500458530001,689.872359819,628.4316462630001,559.644760434,491.5257084480001,500.2075484070001,472.826360844,485.515203861,494.864877663,462.80885319900005,498.871880721,469.4871916290001,484.8473700180001,490.857874605,488.854373076,495.53271150600006,508.8893883660001,482.176034646,520.9103975400001,483.511702332,464.144520885,501.543216093,521.578231383,506.218052994,566.323098864,624.424643205,621.753307833,672.508679901,699.8898674640001,756.655744119,842.806309866,774.019424037,795.390107013,735.285061143,693.8793628770001,644.459658495,562.9839296490001,493.5292099770001,502.878883779,464.812354728,449.452176339,390.014964312,387.34362894,377.326121295,328.574250756,356.62327216200003,347.94143220300003,307.871401623,272.476207944,297.85389397800003,256.44819571200003,237.081014265,213.038995917,164.287125378,153.60178389,138.90943934400002,93.49673802,76.133058102,56.098042812,40.737864423000005,32.056024464000004,12.688843017,8.014006116000001,6.67833843,3.339169215,-0.0,2.003501529,0.667833843,1.335667686,-0.0,-0.0,-0.0,1.335667686,-0.0,0.667833843,-0.0,0.667833843,0.667833843,11.322072713207222,Incident Link,12919,12921,13431,907,0:12:40,12.67,16:45:00,16:45:00,0.21018215114416666,0.44911825941750005,0.42518754671
12920,-0.0,-0.0,1.81903889,0.909519445,4.5475972250000005,3.63807778,11.823752785,19.099908345,25.46654446,37.290297245000005,71.85203615500001,84.585308385,156.43734454,181.903889,285.58910573,565.72109479,856.7673171900001,874.95770609,876.77674498,896.78617277,904.971847775,877.686264425,901.333769995,836.7578894000001,788.553358815,634.84457261,547.53070589,442.02645027,469.31203362,440.20741138,386.545764125,445.66452805,434.75029471,398.36951691,452.031164165,474.76915029,475.678669735,504.783291975,565.72109479,500.23569475,552.98782256,556.62590034,611.19706704,633.02553372,619.382742045,683.049103195,728.5250754450001,772.182008805,753.08210046,814.92942272,946.809742245,1063.2282312050002,1145.084981255,1224.21317297,1368.826764725,1322.44127303,1370.645803615,1273.327223,1146.904020145,954.085897805,824.02461717,742.16786712,563.9020559,552.078303115,537.525991995,444.755008605,420.19798359,381.088647455,328.336519645,291.04622240000003,304.689014075,294.68430018000004,289.22718351000003,341.069791875,291.95574184500003,291.04622240000003,294.68430018000004,280.13198906,246.479769595,235.565536255,193.727641785,187.36100567,146.43263064500002,125.51368341,103.68521673,59.118763925,53.661647255000005,21.82846668,19.099908345,7.27615556,3.63807778,0.909519445,-0.0,1.81903889,0.909519445,-0.0,1.81903889,-0.0,1.81903889,-0.0,-0.0,-0.0,-0.0,-0.0,12.18377089864583,Incident Link,12920,13427,12918,907,1:33:46,93.77,16:45:00,18:15:00,2.1204435283013887,0.30999454417083333,0.2728558335
12921,-0.0,-0.0,1.17477149,2.34954298,2.34954298,4.111700215,10.57294341,23.4954298,39.354844915,78.122304085,98.68080516,145.67166476,209.696710965,302.503658675,494.57879729,726.00878082,805.305856395,798.2572274549999,751.266367855,785.9221268099999,738.343881465,751.266367855,731.8826382699999,717.197994645,683.129621435,553.3173717899999,516.8994556,479.30676792,428.204208105,374.75210531,308.96490187,311.901830595,288.99378654,290.16855803,296.629801225,273.134371425,294.86764399,285.46947207,282.532543345,287.231629305,274.89652866,283.11992909,291.930715265,280.77038611,301.91627293,291.930715265,284.882086325,285.46947207,308.96490187,296.629801225,336.572031885,392.37367766,384.737662975,415.281721715,416.456493205,447.000551945,521.0111558149999,475.195067705,449.93748067,399.4223066,355.95576147,344.20804657,301.91627293,263.736199505,263.736199505,251.40109886,229.667826295,202.06069628,217.920111395,202.06069628,189.13820989,196.774224575,193.249910105,165.64278009,159.181536895,169.16709455999998,149.19597922999998,142.14735029,122.17623496,100.442962395,92.80694771,85.75831876999999,51.68994556,50.51517406999999,33.480987465,24.67020129,21.733272565,9.39817192,4.69908596,5.286471704999999,1.17477149,-0.0,1.762157235,1.17477149,0.587385745,-0.0,-0.0,-0.0,1.17477149,-0.0,0.587385745,-0.0,0.587385745,0.587385745,7.200043932044446,Feeder 1,12919,12921,13431,907,0:12:40,12.67,16:45:00,16:45:00,0.12416681998472222,0.27672395097777774,0.23593327424166666
13073,-0.0,-0.0,0.890590098,0.890590098,1.781180196,0.890590098,6.234130686,11.577671274,16.030621764,39.185964312,56.997766272,83.715469212,103.308451368,133.5885147,203.945132442,348.220728318,735.56183085,745.423912026,668.8331635979999,658.146082422,726.721519968,681.30142497,682.192015068,610.05421713,565.52471223,382.95374214,317.940664986,233.334605676,243.131096754,242.240506656,208.398082932,232.444015578,216.413393814,208.398082932,242.240506656,252.927587832,262.72407891,250.255817538,244.91227695,244.021686852,240.45932646,221.756934402,236.896966068,257.380538322,259.161718518,273.411160086,263.614669008,305.472403614,305.472403614,328.627746162,360.68898969,415.014985668,429.264427236,404.327904492,453.310359882,483.590423214,450.638589588,499.621044978,494.27750439,499.621044978,496.949274684,447.966819294,355.345449102,294.785322438,231.55342548,202.163952246,169.21211862,172.774479012,155.85326715,144.275595876,130.916744406,103.308451368,122.901433524,104.199041466,74.809568232,62.34130686,69.466027644,62.34130686,48.091865292,48.091865292,36.514194018,24.936522744,28.498883136,13.35885147,7.124720784,8.015310882,5.343540588,5.343540588,2.671770294,0.890590098,-0.0,-0.0,-0.0,-0.0,0.890590098,-0.0,-0.0,0.890590098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0216077737,Incident Link,13073,13076,13567,907,1:14:18,74.3,14:15:00,15:30:00,0.5103576033816667,0.23452205914000002,0.238232851215
13076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13073,13076,13567,907,1:14:18,74.3,14:15:00,15:30:00,0.0,0.0,0.0
13122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13485,13131,13122,907,1:18:15,78.25,16:30:00,17:45:00,0.0,0.0,0.0
13131,-0.0,-0.0,0.065461777,-0.0,0.130923554,0.392770662,0.65461777,1.96385331,2.814856411,4.844171498,6.415254146,9.81926655,12.241352299,19.965841985,25.661016584,40.193531078,49.030870973,46.870632332,47.983482541,47.525250102,48.703562088,45.888705677,48.572638534,50.078259405,48.245329649,38.426063099,36.854980451,35.545744911,32.599964946,31.356191183,31.683500068,34.367432925,33.254582716,33.843738709,35.152974249,35.676668465,33.909200486,35.022050695,36.462209789,36.462209789,38.884295538,38.753371984,37.051365782,41.24091951,42.484693273,44.186699475,48.048944318,49.358179858,52.303959823,54.202351356,61.926841042,69.38948362,79.666982609,81.761759473,85.689466093,86.082236755,83.66015100599999,78.161361738,75.870199543,65.854547662,61.926841042,57.737287314,60.546678847,56.29712822,55.184278011,51.911189161,52.762192262,54.529660241,56.820822436,57.344516652,57.344516652,57.475440206,51.911189161,49.816412297,48.114406095,43.466619928,36.789518674,31.814423622,29.195952542,24.548166375,21.667848187,20.358612647,16.103597141999998,10.212037212,8.771878118,4.844171498,3.665859512,1.636544425,1.112850209,0.785541324,0.392770662,-0.0,-0.0,0.196385331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.065461777,0.9385021582350004,Feeder 1,13485,13131,13122,907,1:18:15,78.25,16:30:00,17:45:00,0.13203276744361112,0.033240035654444444,0.03245661307416667
